# BEAST v1.8.2, r6687
# Generated Tue Dec 22 17:15:33 PST 2015 [seed=1450833333029]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	skyline
1300000	-11028.276865101914	-3257.9520614390685	-7770.3248036628465	15.19800554469013	38.384166932194034	104.34161041997358	10.150696567151689	11.412940918045319	47.78298151613022	197.1476840791714	933.8883782851251	27.510835432988372	23.237933757731792	0.5347973175037818	23.0	11.0	128.0	33.0	1.0	1.0	7.0	27.0	5.0	7.0	3.811558581539514	0.3967688111655883	0.20046746137239685	0.19288233526152956	0.2098813922004857	0.007336025835964793	-7770.3248036628465	-895.5377314043009
1400000	-11019.381832265795	-3255.0221000732768	-7764.359732192519	15.109108183297632	61.273629523820674	8.370245029713535	10.569001670781	6.114416678643239	9.225228281688063	117.21637219907747	609.9410752980399	43.70119186958529	11.952363293439152	3.129553957685859	30.0	10.0	118.0	1.0	37.0	2.0	3.0	26.0	10.0	6.0	3.666454399158977	0.4113055788432204	0.19085942317616555	0.17963712427748388	0.21819787370313076	0.007475613005499323	-7764.359732192519	-892.7106498467299
1500000	-11058.567609694352	-3277.0252384512382	-7781.542371243114	15.077390907989654	75.17413032010887	21.352609752882472	6.932770291294957	11.493591447287644	13.144650269315937	67.18997307996744	431.95194846960464	98.96848817068346	5.948360757188121	1.9436945999711188	25.0	21.0	87.0	35.0	25.0	4.0	9.0	13.0	21.0	3.0	4.290936040072987	0.41499740024942433	0.17589179954117265	0.1906817495642423	0.21842905064516122	0.007977013679448369	-7781.542371243114	-916.6197652199465
1600000	-11064.567189326064	-3271.5978098401697	-7792.969379485895	15.157032075397924	79.59917397971078	4.740708891448546	12.843624864749845	13.394810589205422	17.64848183726724	124.90380243604629	792.2306291186362	72.16563200500335	10.291542362167894	6.407865725530087	24.0	45.0	61.0	49.0	17.0	1.0	6.0	24.0	7.0	9.0	3.450597250566758	0.407116786497023	0.19307979022454144	0.1851620034571895	0.21464141982124674	0.007322456077689884	-7792.969379485895	-910.5614040630975
1700000	-11055.348522031221	-3278.5357132600193	-7776.812808771201	15.453554079970758	67.6142169368106	10.724905271527486	12.102300154716922	6.1871411670311725	48.64820593011349	148.72023812636917	629.2524711602642	123.11760392265286	22.054950377025417	1.3975234075977054	33.0	35.0	93.0	31.0	1.0	3.0	6.0	18.0	15.0	8.0	3.206841556189451	0.4090558717604882	0.19845774178920303	0.18487681005069762	0.20760957639961183	0.007266631680820008	-7776.812808771201	-917.9899274113893
1800000	-11079.293147126566	-3304.2754854266636	-7775.017661699902	17.792213772667356	34.37465467323399	18.37734718637112	9.690669854526671	13.812845818994635	87.2283219492477	286.010426119987	684.0823536409658	58.82244473340002	10.514681788138706	2.3797452640725614	64.0	38.0	78.0	10.0	7.0	1.0	5.0	18.0	18.0	4.0	3.9876673895728856	0.400330000671739	0.1803377809415251	0.19359763031665428	0.22573458807008218	0.006701950848193268	-7775.017661699902	-948.9488893981963
1900000	-11016.952592827707	-3269.5794671951176	-7747.373125632589	14.876998645908593	47.194187927764276	5.629039499107859	10.09872313153885	13.765616547495547	65.45562724994711	103.76089486649077	423.5083643292825	93.93446406156897	37.3766455467581	5.95283906746184	40.0	32.0	100.0	21.0	3.0	1.0	4.0	14.0	11.0	17.0	3.836320901251141	0.40135222104553436	0.19421630759267322	0.17892807308434577	0.22550339827744725	0.007322150632383653	-7747.373125632589	-912.3819397200085
2000000	-11048.0001855494	-3284.544451194115	-7763.455734355284	15.78134336194178	86.15838378297069	16.776686674085113	9.533629525658975	18.96071689163357	52.335268326007025	261.4517116937301	1459.232606557163	18.699647109854016	35.64949967392038	1.1116014161103256	19.0	90.0	75.0	11.0	1.0	1.0	4.0	6.0	25.0	11.0	3.6630898061557726	0.39748244699903956	0.19122727042013912	0.19486250602481103	0.21642777655601086	0.007164601801366744	-7763.455734355284	-921.8408716878014
2100000	-11063.130110206417	-3289.6767336095063	-7773.453376596912	15.39964103314776	64.30232723927561	12.883610735467942	8.436519558026086	48.27211808283816	262.54511857932675	1902.6670871323092	365.08832507172167	190.868351534101	23.85108094009595	7.988736050579153	20.0	107.0	67.0	2.0	1.0	3.0	4.0	7.0	15.0	17.0	3.613188784159535	0.3991050422424792	0.1943028959589978	0.18974972221784472	0.2168423395806789	0.007223313118651356	-7773.453376596912	-920.1906100031031
2200000	-11008.643931039616	-3237.8399657570753	-7770.803965282541	13.48636320573384	45.163564980570925	11.268217372013947	5.890702378419838	24.46946367354974	81.93010419166792	573.3716867191824	1314.7003922852566	142.18023450264758	26.1262661123528	1.4019209302528792	29.0	100.0	65.0	2.0	1.0	2.0	4.0	8.0	19.0	13.0	3.7807847697608024	0.41380709564418067	0.19963905404173646	0.17591305421640324	0.21064079609768027	0.007872378583438706	-7770.803965282541	-870.1014536300662
2300000	-11016.616264402444	-3255.313701758199	-7761.302562644245	14.998280919500335	74.65122926463022	9.323442499013677	14.087055494874072	60.69840322080166	231.51019509886422	879.7506108149793	1026.8327651080285	19.14150265105625	15.995916198000517	0.6984295189257557	25.0	103.0	66.0	2.0	1.0	3.0	6.0	6.0	20.0	11.0	3.7279752854675188	0.40696608097480175	0.1885590031417363	0.18991521134799708	0.21455970453546552	0.007017092512675142	-7761.302562644245	-893.4846411719102
2400000	-11039.759017439264	-3280.35859038577	-7759.400427053495	17.974695411925044	73.16352057259517	13.28967903270962	13.959194193604189	38.684772997601996	224.4093782594874	982.008949405234	76.5251043564692	50.99679511597545	7.7975606968624165	2.2208733390579924	9.0	117.0	65.0	5.0	1.0	5.0	7.0	18.0	13.0	3.0	3.6434111401745524	0.38860193618856503	0.19156633611897086	0.18428353589713833	0.23554819179532638	0.005961117101131123	-7759.400427053495	-925.0068006951074
2500000	-11010.475730428452	-3289.461782063668	-7721.013948364784	15.557083636076271	8.418021379074059	22.000891775678195	7.040497511830537	24.429496480569707	17.084791941708318	88.32328728790341	500.44557344548326	23.617728271505033	22.842919608254732	1.27334377577292	9.0	86.0	61.0	10.0	29.0	2.0	7.0	29.0	2.0	8.0	3.3711960137739663	0.3990427735123195	0.1899989564229099	0.19077316737033717	0.22018510269443398	0.007550079554137391	-7721.013948364784	-931.6592512167342
2600000	-11043.657898796018	-3318.503091705015	-7725.154807091003	15.987715774371276	60.69354520237717	18.88974741209772	39.15652843837558	4.041756530989992	17.74850236736496	99.19422788572541	588.0184473639579	25.513679285655908	3.822229952099718	0.1958962845738442	7.0	63.0	43.0	26.0	57.0	1.0	7.0	27.0	9.0	3.0	3.689706101400673	0.396356714879023	0.18835728794142417	0.19697198089928541	0.21831401628026786	0.006634314672880412	-7725.154807091003	-963.1832028655145
2700000	-11082.94693718602	-3320.415038318455	-7762.531898867564	17.159928451328824	46.59918387659283	18.89754726370526	10.260911177584058	11.945161030603193	21.463254538891864	116.61726081313319	1040.39491127296	47.36694299762654	3.490355936289711	1.673028961228439	30.0	62.0	48.0	14.0	42.0	1.0	6.0	21.0	13.0	6.0	3.312779620131391	0.4092646409163366	0.20286774690617349	0.18376473665593568	0.20410287552155462	0.006825094980145115	-7762.531898867564	-963.5422756902473
2800000	-11045.66012326543	-3297.52721219696	-7748.13291106847	17.060959538171534	18.797243744773997	14.319299253054602	12.636615069757207	33.67077414432646	95.21443652068749	495.84291284494907	925.7787249856129	69.96294553135951	15.769350419102764	1.6177816199374715	47.0	60.0	85.0	1.0	2.0	2.0	6.0	18.0	9.0	13.0	3.5513565321568334	0.4119185069449656	0.18148988439760444	0.21416559904098437	0.19242600961644596	0.006477134018107678	-7748.13291106847	-942.3283855379024
2900000	-11049.478172921674	-3290.093021449685	-7759.38515147199	17.218851951624274	37.546084567149016	15.435924897059895	12.122698790676814	17.994044956264197	34.14646454029243	203.65300598313692	752.4653546821237	39.52930982598275	29.76941350698346	5.424127240560896	15.0	75.0	93.0	11.0	2.0	1.0	3.0	19.0	12.0	12.0	3.7290375338934796	0.4080009071151803	0.1826947004377781	0.18105699343362402	0.22824739901341803	0.006595347310119189	-7759.38515147199	-935.0567823999185
3000000	-11030.240793946066	-3291.8229529634677	-7738.417840982599	16.23931039671108	120.76255476201048	23.529446562695334	9.322712845957135	9.67675420308728	34.31767402933824	136.22501356273304	891.1653205390934	34.210160087163054	3.424338264027924	0.14938369088935957	1.0	66.0	100.0	21.0	7.0	2.0	8.0	28.0	8.0	2.0	3.6877597767744135	0.4068699031088259	0.197110306889169	0.18597345361399975	0.21004633638800577	0.006794104488690185	-7738.417840982599	-936.0106538060339
3100000	-11064.998621875562	-3303.336686846715	-7761.6619350288465	19.740328528422054	23.00342405480916	30.98052940331489	11.241973686772846	13.136631334479816	58.03740534746133	334.8554088292317	584.5926428736045	40.66650457582135	21.41968865192154	4.704333900411151	34.0	32.0	91.0	29.0	6.0	5.0	7.0	19.0	4.0	16.0	3.5404598584851668	0.4029363267165055	0.20813616472055124	0.184508520077141	0.2044189884858026	0.00667933684172769	-7761.6619350288465	-947.8290086197418
3200000	-11024.563846083129	-3253.890718717027	-7770.673127366101	16.500013308304005	58.17662272173478	12.72819732763648	5.512332271984761	33.111210212808935	99.07514572375213	587.2228103054024	339.500354476682	59.533335638706326	4.650865143158304	0.9849835018096793	41.0	41.0	105.0	8.0	2.0	3.0	3.0	24.0	11.0	5.0	3.8011425455865946	0.3863248609074153	0.20863904477027684	0.18758452247370935	0.21745157184859884	0.007116447301565007	-7770.673127366101	-894.7461623333479
3300000	-11043.75574887659	-3274.8671773204283	-7768.888571556163	14.917401182306678	30.50255958599991	8.063383082646272	12.430651678981688	59.42062678970788	183.64310367274834	798.2844232459513	111.31470587190361	48.32266006810151	14.797312204451739	3.947198832864321	42.0	50.0	93.0	12.0	1.0	4.0	6.0	20.0	2.0	13.0	3.6741233034391696	0.4089197275233012	0.18354879192173096	0.18722910702789217	0.22030237352707596	0.0076767479404551454	-7768.888571556163	-913.6416023687274
3400000	-11112.941042621198	-3345.333989649708	-7767.60705297149	17.82039398502403	28.785286488539924	12.239528321607409	15.675453880971832	68.78277646136333	365.02945126185784	1149.7579126010871	132.27404425357352	106.681195449688	13.893927958994226	0.8581837579273914	66.0	46.0	79.0	6.0	1.0	7.0	8.0	8.0	16.0	6.0	3.7203894097317582	0.4189725609187066	0.1961387019984948	0.17713079836607412	0.20775793871672463	0.006514850057918779	-7767.60705297149	-986.7353184999756
3500000	-11068.920185742629	-3333.536562582937	-7735.3836231596915	17.76300169690478	20.103880776644562	17.184767597878977	25.132237423845023	171.81004140270704	850.0115975701777	42.36299761745692	30.841968322333344	10.998806354499767	4.20405453266654	4.202505242136283	74.0	59.0	63.0	2.0	6.0	16.0	6.0	7.0	3.0	7.0	3.6951891561116517	0.3876751217594832	0.18535142081970096	0.19688366657338227	0.23008979084743386	0.006444284892765211	-7735.3836231596915	-980.6147273703002
3600000	-11034.840743469324	-3297.0689419657215	-7737.771801503602	15.975640683896136	23.95405362133776	9.30663400064782	12.973044028915027	77.76542500176124	694.7280591829705	88.43577591709972	8.902706233512035	3.067549107878126	0.7485492713941295	0.3017134178411522	95.0	57.0	39.0	6.0	6.0	20.0	13.0	1.0	4.0	2.0	3.935762267879337	0.4037855875067357	0.19798157431464472	0.1843123924931234	0.2139204456854966	0.007215384974593602	-7737.771801503602	-944.8228828413578
3700000	-11079.063116811443	-3323.887965410302	-7755.175151401141	15.719296159666202	21.773211848877263	7.525502038307105	12.748922217592945	62.76736982113385	495.83570024274076	118.53355448489287	30.044523922042757	3.770271688065511	0.6778581189346751	0.0090174516155083	103.0	46.0	32.0	15.0	11.0	11.0	10.0	12.0	2.0	1.0	4.066318501442273	0.4116147409888959	0.20192875120273596	0.1809173281104675	0.20553917969790095	0.006543032597262127	-7755.175151401141	-976.2207217140714
3800000	-11085.48975693361	-3314.412714552922	-7771.077042380687	14.888874985823612	23.10065524687721	13.314783143974571	12.236382577144568	22.785686538925667	160.35958023286923	591.5537515001595	51.12291903885723	10.764901582316146	0.875694610675606	0.3705050873697794	78.0	54.0	52.0	12.0	1.0	7.0	24.0	9.0	5.0	1.0	3.9265550399204465	0.4012766010576174	0.21395056559449901	0.18314760097903848	0.2016252323688453	0.0070822326707919905	-7771.077042380687	-963.2971006556902
3900000	-11087.1781084898	-3333.423096629017	-7753.755011860782	14.877226836186228	31.218178530155097	16.12409234839669	12.905659254613308	30.840331185840174	155.06069794134885	839.3433848742083	82.51442589384725	24.579284799959073	12.522401189373298	5.13552691200891	79.0	69.0	43.0	4.0	2.0	7.0	5.0	17.0	7.0	10.0	3.8258491417740266	0.420535177279415	0.17583957533193786	0.18351471167545935	0.22011053571318798	0.007218527130967622	-7753.755011860782	-975.6376236881514
4000000	-11033.902702881072	-3288.2402023687937	-7745.662500512279	16.2220495469327	13.784674313327072	15.618314258212601	9.687446997183413	13.705783547803026	27.27462990207443	86.62812232086073	711.8031822514741	40.3689868130934	23.08160077165678	4.519643235623118	83.0	44.0	51.0	11.0	7.0	1.0	6.0	19.0	6.0	15.0	3.8243977273219465	0.4241751993162063	0.18982128208908908	0.18535365214083338	0.20064986645387128	0.006806967220447453	-7745.662500512279	-934.0197378448433
4100000	-11065.889289896451	-3329.9753978011804	-7735.913892095271	15.757374481272787	26.851580477405392	17.708746775311383	8.60611856075767	11.536181808270072	94.65825506533166	203.53869145298358	1022.1069337520797	128.4449884134646	27.43799084922447	4.707881711644025	96.0	38.0	39.0	17.0	6.0	2.0	3.0	15.0	14.0	13.0	3.6586991199893606	0.4025245983286482	0.18886628738745126	0.18621934928940764	0.22238976499449284	0.006871322398972885	-7735.913892095271	-969.5683497143534
4200000	-11009.312283235227	-3274.1653508164804	-7735.1469324187465	16.096442990782496	31.201523656353622	4.486791617872874	7.702861601208673	25.853188240752953	120.0007254663754	771.714161399435	51.826681330795104	11.91194971194781	3.7892775229445776	1.3087812005631367	78.0	42.0	54.0	17.0	4.0	8.0	21.0	12.0	3.0	4.0	3.927138436889822	0.400274537273116	0.1899913452396198	0.20122290424431136	0.20851121324295277	0.00666093838381834	-7735.1469324187465	-921.8294823820719
4300000	-11036.268384720572	-3274.044491442678	-7762.223893277894	15.563059880667067	23.90625227249082	7.449046748407935	9.507778450158336	18.862913520959367	92.69743171125569	490.25650875058017	109.50055534273191	15.080338628548956	2.137595454514571	0.007946010176260948	80.0	54.0	39.0	23.0	1.0	7.0	20.0	11.0	7.0	1.0	3.5614368263646625	0.39352662426319085	0.19208603676623798	0.18156621627953298	0.23282112269103816	0.007350678196349439	-7762.223893277894	-921.9421681996722
4400000	-11010.110934711443	-3289.9608186301984	-7720.150116081246	15.514214267690562	25.741679025291084	6.514247132176878	23.794994444350674	36.914740456092325	107.89812121326783	487.48616768467195	39.50628671503973	10.771579161876092	1.4872175683939477	1.3670089446468956	87.0	85.0	5.0	18.0	1.0	6.0	18.0	16.0	2.0	5.0	3.3399386666913453	0.3974235565408282	0.18629320075442835	0.1907456788269302	0.2255375638778132	0.0069518093375532004	-7720.150116081246	-939.9055464613382
4500000	-11061.943862394044	-3307.9879309558264	-7753.955931438219	16.272594974457306	18.722824091871036	15.701174086863354	115.36225143357153	350.60569664811277	231.69221830812842	821.6480865385868	38.984261914486865	14.979463867113505	7.220210944943486	0.3643002335585638	103.0	91.0	1.0	1.0	1.0	6.0	16.0	15.0	4.0	5.0	3.773978129889171	0.4157939746061444	0.18155562693375454	0.18371205744843513	0.21893834101166584	0.006893576930939576	-7753.955931438219	-948.7130544987247
4600000	-11064.603390406692	-3314.0847665886868	-7750.518623818005	15.668114598272682	19.755789007537196	12.662668909423337	12.898381266794493	7.937493054141669	36.93931375894449	191.0203110164794	810.6096167726851	34.74973733168651	15.609041630812198	2.3005435697478904	102.0	82.0	8.0	2.0	3.0	1.0	9.0	17.0	7.0	12.0	3.3972501118777934	0.3951060269161164	0.1876028323536288	0.1928215966535957	0.22446954407665903	0.007314455633936946	-7750.518623818005	-956.9842222128873
4700000	-11056.787442586727	-3312.120760271232	-7744.666682315496	14.48030731785077	27.610287273155606	10.122723526386187	7.373254531865041	36.26394812002528	145.1135898122737	649.9177478671045	57.31535897638101	41.19589234452602	7.035590028128724	2.267992423795895	81.0	99.0	9.0	4.0	4.0	7.0	4.0	12.0	16.0	7.0	3.306279012508855	0.412977124295099	0.17681901453623058	0.19505719753508377	0.21514666363358673	0.007527485493887686	-7744.666682315496	-954.302674449935
4800000	-11020.664960379874	-3271.69400115563	-7748.970959224244	13.74091789858272	21.215995134332537	11.66647898537752	25.845586343579228	24.94269358628837	101.73659136954915	431.0223751437139	1158.9173223258736	19.926048792535447	4.719626864800534	1.1177625896402428	58.0	121.0	6.0	10.0	1.0	1.0	5.0	25.0	10.0	6.0	3.7240041632660223	0.40818466402654224	0.19663180655048387	0.18728005501741324	0.20790347440556062	0.00784578036838713	-7748.970959224244	-910.6874293788928
4900000	-11079.523067007289	-3301.811712122112	-7777.711354885177	16.513849497345376	26.934349788404027	9.601418961512149	31.763032666501214	74.69322915731088	307.3609911105001	1374.8616968977342	70.29255417241859	14.7799725265703	14.404383541897204	4.423077592622422	57.0	123.0	5.0	9.0	2.0	6.0	18.0	7.0	6.0	10.0	3.704337724162243	0.40795465427601035	0.19042289698419704	0.1870749435275579	0.21454750521223473	0.006974348545164766	-7777.711354885177	-942.9734161770107
5000000	-11052.18940893486	-3288.7947306358537	-7763.394678299006	16.02246486865445	45.48901416862168	13.32383061274881	10.715150250883662	41.5958276766176	209.9099450644749	921.4744918609218	73.51035436997628	29.87184082156811	16.0205947693959	4.120653452396245	31.0	144.0	18.0	3.0	1.0	5.0	13.0	8.0	10.0	10.0	3.7540174817508567	0.4031112624415495	0.18919611563387626	0.19043938041680875	0.21725324150776557	0.0069173965873018635	-7763.394678299006	-930.8791014043073
5100000	-11031.607476035166	-3286.64127096627	-7744.966205068895	14.56835154933202	28.185065794207915	10.86468077859085	12.126779725673963	23.50661071813772	98.53761589602226	557.8298666386722	134.773150544333	27.399972270554365	6.2437146739933125	1.2787033454183014	55.0	134.0	3.0	1.0	2.0	7.0	12.0	14.0	11.0	4.0	3.6247114449546625	0.3853715363655836	0.21503686658098625	0.17530690455431652	0.22428469249911365	0.007958729858794604	-7744.966205068895	-927.6003498714897
5200000	-11094.772739085307	-3348.6783776634384	-7746.094361421868	18.683286026101925	29.57186835629413	14.48096528190695	37.12687251375602	49.31440191931966	181.8922925912244	412.3909947544967	1134.2619546136361	33.14472160168221	26.747875165523926	0.14161765782596117	69.0	110.0	8.0	6.0	3.0	1.0	7.0	21.0	13.0	5.0	3.736414613204129	0.40760137590721884	0.1876440393103864	0.1987092660469566	0.20604531873543824	0.005930316705345538	-7746.094361421868	-992.88645352776
5300000	-11109.025496725826	-3330.8408299355992	-7778.184666790227	16.229566768107173	27.229419483359948	15.233236545549419	25.455003779663066	74.78694614171452	160.2161390973741	658.6925474865084	61.585070147549494	39.44764002617043	8.514712394422936	0.29213141944220705	80.0	94.0	19.0	2.0	2.0	4.0	7.0	20.0	9.0	6.0	3.3166610197613062	0.40153806142254744	0.18330292314014499	0.19851490843439695	0.21664410700291079	0.006853517347978589	-7778.184666790227	-977.2225668155833
5400000	-11070.416435703351	-3325.570667773706	-7744.845767929646	16.917812915465188	23.55200084058353	12.293098735568057	11.811693367915007	84.96745092421364	406.52587296053844	671.3571842397878	517.9903322256183	39.524058933689304	25.985883103060456	1.9888359032002114	83.0	65.0	41.0	7.0	2.0	5.0	3.0	11.0	17.0	9.0	3.7133138810124353	0.3980450675422967	0.200245519227548	0.20372756398141578	0.19798184924873974	0.0065578001392067485	-7744.845767929646	-965.6864590858822
5500000	-11043.329179968825	-3283.889896448922	-7759.439283519903	16.11862442508019	25.444762237831185	10.966691891937229	3.736103720330586	13.726700465054563	100.23719259196662	635.6766390380568	68.9666124604847	37.453580781271505	1.7976497602932462	1.3487242698458906	83.0	36.0	52.0	24.0	2.0	6.0	9.0	18.0	7.0	6.0	3.6315716999887084	0.39911814772008164	0.18501214367002206	0.2114638758805071	0.20440583272938942	0.006870348839421565	-7759.439283519903	-929.0356027715886
5600000	-11070.134310751822	-3328.6546042105533	-7741.479706541269	19.874287159832754	29.661578822332935	4.20351073990814	14.152685848564058	29.746985923329827	99.29473107409098	584.8940787516965	131.51135226856346	28.56709263224929	8.13862454516652	3.6861518844516263	86.0	25.0	72.0	13.0	1.0	6.0	16.0	4.0	4.0	16.0	3.4541391935548673	0.3900444921322946	0.19960419841217414	0.19822879674951063	0.21212251270602092	0.0060171413014700045	-7741.479706541269	-977.1060333966202
