# BEAST v1.8.2, r6687
# Generated Tue Apr 12 14:42:50 PDT 2016 [seed=1460497370034]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	skyline
550000	-7190.250039506819	-2465.9724148119994	-4724.27762469482	71.64180913824181	4172.775667224593	49.70464177951819	44.343130702445556	66.35720775549794	7.606000690743957	25.522492933080763	48.27281650629761	13.547423475055757	12.112423351491776	37.120249735918634	1.0	1.0	1.0	3.0	6.0	2.0	2.0	2.0	7.0	1.0	3.421887478322203	0.4028202481737061	0.1721724172089185	0.21302608263724515	0.21198125198012988	0.3295981111772084	0.0035188501175047885	-4724.27762469482	-109.6348669910593
600000	-7196.459768223935	-2464.456339057819	-4732.003429166115	81.02771587127502	1466.8946176606553	706.2287056826411	122.57122496542017	36.632405649205026	46.53069768494022	23.50910224760101	22.163827323040344	8.815190329159465	6.6871250080385245	8.974554353685205	1.0	1.0	1.0	8.0	2.0	2.0	1.0	5.0	2.0	3.0	3.9022618835906497	0.39446356291537826	0.19311139517563003	0.20438048481317694	0.20804455709581418	0.321643283353849	0.003196431454287343	-4732.003429166115	-112.86839809726204
650000	-7190.389762570213	-2464.769804347766	-4725.619958222447	69.05298678647615	1419.2136009211588	88.06726029322913	71.79552461950993	36.28564082437054	42.88771427600845	29.23556247139558	22.76229907752528	13.617256133949846	13.65727645545171	42.80408372209255	1.0	2.0	2.0	1.0	2.0	1.0	7.0	2.0	7.0	1.0	3.508656689366942	0.40795301598248984	0.1762884603966291	0.20499022330697417	0.21076830031390642	0.3048844057827086	0.0033260900636014556	-4725.619958222447	-112.24198587892644
700000	-7207.517244268339	-2467.9855895157216	-4739.531654752617	70.49774357139944	1568.1700710059476	598.9841289959924	92.08839395082987	62.96688899789806	25.828574172638515	38.27187465837028	30.6421885991768	18.051917548799523	13.98389323053121	24.310450687724195	1.0	1.0	1.0	3.0	3.0	1.0	2.0	6.0	2.0	6.0	2.8688531646592	0.40730208319949945	0.1822252839226376	0.18753495129265568	0.22293768158520663	0.3409364791983424	0.0032156337129351617	-4739.531654752617	-114.06059057555255
750000	-7203.425151465062	-2467.567194761299	-4735.857956703763	80.647049869659	2158.6578262886555	747.1423621882268	454.27846934068356	61.635713502654426	21.791103871373863	18.74245634782952	93.13408779859786	10.62873612543718	9.598989104124692	14.886334236959708	1.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	1.0	15.0	3.25279157313619	0.38914304372779746	0.1694874320076449	0.21393881325785657	0.22743071100670045	0.3523735420569555	0.004139627305441144	-4735.857956703763	-108.52487261491845
800000	-7199.445865293532	-2463.001939671572	-4736.443925621959	72.5908470592761	3567.941324351936	389.97554627018064	30.481480854116523	53.596958939344795	15.277113779491033	14.129236143267585	6.978464802868581	5.636667871409377	18.592985590475582	19.84607205086509	1.0	2.0	6.0	1.0	7.0	2.0	2.0	1.0	1.0	3.0	3.725486425404909	0.42146852247688044	0.178890380190099	0.1802848714494079	0.219356225883612	0.3201969698994928	0.0036810065931097884	-4736.443925621959	-110.81663349801404
850000	-7220.926045853294	-2492.7368189968083	-4728.189226856486	76.01243571297343	4603.071250926156	2248.855395704535	1370.1870828404726	128.90366181571972	26.58093223479393	44.7754882136255	61.61189438487378	54.16585182672911	9.389893225482648	13.933043965077381	1.0	1.0	2.0	5.0	3.0	3.0	3.0	1.0	3.0	4.0	3.3450361881446624	0.4139935249375746	0.16783218866420907	0.20045816482626738	0.21771612157194833	0.3472589511693809	0.0032812674550709822	-4728.189226856486	-129.90739794530668
900000	-7195.179008653861	-2467.1882448039178	-4727.9907638499435	65.54120596862943	3114.924092774799	103.56424954829122	64.55634083740989	3.527520979615175	9.139921056649468	17.72457787154792	41.54147860440936	21.530891320197657	4.558400490528731	15.941427240097877	1.0	2.0	6.0	2.0	1.0	3.0	1.0	7.0	2.0	1.0	3.5207591292812057	0.40006287046549566	0.1755518080843612	0.21391483252172125	0.21047048892842135	0.33103726728697125	0.0031970927343653406	-4727.9907638499435	-114.37189144565555
950000	-7215.191514910698	-2484.2489359871906	-4730.942578923507	78.93421519204732	2832.8980641719572	743.3786960085696	190.1374267052474	203.04275984473446	93.76106080291407	107.94770490926311	16.308422755654796	8.624850572478826	19.98333129351588	15.516758066975516	1.0	2.0	3.0	2.0	5.0	2.0	2.0	7.0	1.0	1.0	3.827019838834576	0.4399655831121112	0.16537530422928076	0.20017460953889618	0.19448450311971138	0.3226122883991399	0.003473091559102895	-4730.942578923507	-125.29796634646357
1000000	-7208.849531329826	-2474.1085873649176	-4734.740943964908	77.77064476306526	5456.865131950656	616.546680587327	72.0373073257071	59.85452064544018	87.30591751322336	18.339134686424156	17.0791200678104	28.354236795798013	10.51557147804428	20.20497660595187	1.0	2.0	1.0	4.0	1.0	1.0	7.0	1.0	7.0	1.0	3.7496023747211513	0.39448288178004615	0.17848449111171558	0.20139294531771254	0.2256396817905252	0.3874900666830026	0.003493504374107425	-4734.740943964908	-116.56919474117107
1050000	-7216.79525472916	-2478.2855718943756	-4738.509682834784	69.15876878136687	1041.0535947219448	90.41035489387521	261.537862976409	18.25145218499009	24.157489703099657	18.820465909686273	3.2788736942764847	11.778361324516883	60.66018971449366	82.43863322643396	1.0	6.0	2.0	3.0	4.0	4.0	3.0	1.0	1.0	1.0	3.3443727405089367	0.3994210819127034	0.19964082162758076	0.18727328304330307	0.21366481341641227	0.3185187523263215	0.004232947146880692	-4738.509682834784	-120.36569579853517
1100000	-7168.506593687456	-2436.2654790237566	-4732.2411146637	50.665348289846314	2356.3904050064943	73.76914142002602	26.57106726689007	8.049313256743911	6.1586786808914775	2.769430279507608	7.815250853922411	10.659712167989172	7.50704338506714	6.213663854374246	2.0	1.0	1.0	3.0	3.0	2.0	1.0	1.0	5.0	7.0	3.6441971623561837	0.4215067057614519	0.1918066568929235	0.19048168367878027	0.19620495366684382	0.2912025761043996	0.00432308955965079	-4732.2411146637	-92.38427484887355
1150000	-7201.4597487421	-2464.797919171862	-4736.661829570237	54.044900420998665	443.62962504744957	139.07617204765367	120.63727704466008	103.85247263478071	29.43429647463806	19.778635847761677	10.956676816475701	8.702755264770257	9.993663603994394	20.991531042077405	1.0	3.0	1.0	2.0	1.0	4.0	6.0	2.0	5.0	1.0	3.064542211861078	0.40778436586616823	0.15094754666000273	0.20612246957891409	0.23514561789491445	0.3423802891524086	0.004808879624633203	-4736.661829570237	-115.47100445278816
1200000	-7196.520827980805	-2469.994272533029	-4726.526555447776	77.88837096920845	717.9858598832546	280.1653999789638	11.30541187415247	47.91630582636157	20.727899182744256	17.21262408964646	14.058228346274051	6.964439027589326	17.29766114687937	31.40544856935514	2.0	5.0	2.0	2.0	1.0	4.0	6.0	1.0	2.0	1.0	3.5359234141485554	0.4217898891843265	0.17239740405884205	0.2158535209999923	0.18995918575683865	0.39323644524618906	0.0035854150366088507	-4726.526555447776	-118.22654159660728
1250000	-7209.145117379847	-2474.3772928332496	-4734.767824546598	61.37641441515398	2371.0196240438663	137.83713800684365	15.937078716089403	37.46634070275574	41.73909394174776	4.6658226224973625	16.371791047330166	29.57037251913877	5.320540992540015	3.5922689482874635	1.0	6.0	1.0	6.0	2.0	2.0	2.0	3.0	1.0	2.0	3.2168792895065303	0.40086892580245875	0.16677133593698318	0.20762230942479598	0.22473742883576173	0.39330499935279234	0.0038812838181514833	-4734.767824546598	-122.80870063530111
1300000	-7171.14364180584	-2432.8679431440346	-4738.275698661805	67.70520688469594	1013.6585933536682	308.22175044394174	36.104862995852606	5.754118312933438	2.204270790897726	4.100114390107954	2.180704176457387	4.189439922653416	12.594627068548602	8.647372092471933	1.0	1.0	1.0	5.0	1.0	4.0	2.0	1.0	5.0	5.0	3.5887973312187227	0.40902544895825194	0.1816385342590128	0.2120006251234953	0.19733539165923958	0.28000372955595304	0.004078178169022033	-4738.275698661805	-90.30717821962278
1350000	-7194.666874338817	-2466.453987165648	-4728.212887173169	71.12615498807133	3438.2947179359694	37.03295532065341	48.2036388993306	83.05890188499548	11.648289074217157	24.96509588324338	18.65703366343785	31.27551208470464	12.871774569275122	6.983265493540883	1.0	1.0	4.0	1.0	1.0	10.0	3.0	1.0	3.0	1.0	3.2792920681774245	0.4212406823996923	0.17131282904955406	0.19504333654971512	0.21240315200103815	0.33655170177578575	0.004171446449870972	-4728.212887173169	-113.16159582829242
1400000	-7200.3580796478955	-2464.008886209459	-4736.3491934384365	57.34055679709013	8247.56743413973	68.08635476293648	59.80404221912683	18.906751122909345	20.346862571637917	20.584644394623037	5.708795216489615	11.313636029831882	15.31070495436175	17.75155682501619	2.0	3.0	2.0	6.0	1.0	1.0	3.0	2.0	3.0	3.0	3.355037770641195	0.4241828064138926	0.18352578167354425	0.2099553286256353	0.1823360832869276	0.35896137559912217	0.0037628135587238452	-4736.3491934384365	-111.94006915719507
1450000	-7185.28381690024	-2460.968699058212	-4724.315117842028	82.55091723415691	1729.2927917734994	166.83678082830107	26.742757376716263	8.49454273361444	5.655108171579866	14.945154747315796	10.225731134728782	11.31921966470205	15.117118640815741	17.2031928764934	1.0	7.0	1.0	3.0	2.0	1.0	2.0	2.0	3.0	4.0	3.4261522104290676	0.4450521974455076	0.1575646643129582	0.21428587531612342	0.18309726292541062	0.3219002903651702	0.0033837897335602055	-4724.315117842028	-113.9233727283417
1500000	-7205.538161591586	-2478.2236200120187	-4727.314541579567	64.52087242443795	1636.5481768224738	319.0085562064587	151.67884263876937	98.45105255447956	55.46255149615857	13.745981693685435	7.777144399541782	29.988073654704998	6.544842695837709	21.896758607284085	1.0	1.0	2.0	5.0	3.0	2.0	1.0	1.0	3.0	7.0	3.121748775623002	0.4164090394166084	0.18303292615355327	0.19789563010036987	0.20266240432946828	0.2941229440418594	0.003585290513929352	-4727.314541579567	-122.6210132329326
1550000	-7211.35866009339	-2480.7609309337126	-4730.597729159677	84.88763544461996	4390.522193928081	9055.571946061922	29.47896414545919	13.935631243524554	15.1578432518853	17.044257739623585	19.33907536873555	29.45652608855691	22.98823049490884	138.67256879444156	2.0	1.0	5.0	3.0	6.0	2.0	2.0	3.0	1.0	1.0	3.5371536580581906	0.40026867324602877	0.16499534594455575	0.20700116156711879	0.22773481924229644	0.34365935967110084	0.003452229179710467	-4730.597729159677	-117.82050120265866
1600000	-7214.0313307197885	-2484.8607999162327	-4729.170530803555	68.09058711200214	2128.241522058326	112.85255637989184	84.66339023687588	60.539355830407146	43.7118524966565	27.37243201966183	121.5255281454544	11.876453918223644	4.620597767346358	13.390595597223879	1.0	2.0	3.0	4.0	1.0	6.0	5.0	1.0	1.0	2.0	3.3926711513329977	0.4569436765426779	0.1671433112906635	0.1881432192172752	0.18776979294938317	0.3172436668438929	0.0039480996787061955	-4729.170530803555	-127.9763426656816
1650000	-7189.569326612223	-2462.41620912267	-4727.153117489554	62.93805214515134	1116.7199708090018	67.57869883302173	13.483871166307983	44.54711866227909	39.59293150953578	31.460046062561222	27.62444505709484	20.84420001873596	8.850848740890173	8.617990960723496	1.0	2.0	4.0	1.0	2.0	3.0	3.0	3.0	3.0	4.0	2.9086854166300014	0.40536068094901867	0.17111592140606632	0.20874702712752183	0.2147763705173929	0.3774306636667732	0.004097913743411367	-4727.153117489554	-112.15167059149974
1700000	-7183.803252932297	-2453.1992722465934	-4730.603980685704	72.42009048590786	4321.496317406769	39.57151128215113	106.46317395399542	140.24220856086197	7.263806233481653	6.45436293486494	2.172696703458885	3.770040281562767	9.539770191460589	8.710726669814303	1.0	3.0	2.0	1.0	3.0	2.0	2.0	2.0	5.0	5.0	2.9953623290910527	0.40140252520875463	0.18588150486928984	0.2042121261415419	0.20850384378041337	0.3378818555711119	0.004431733406617969	-4730.603980685704	-102.5782125382219
1750000	-7219.598742726319	-2487.44876543212	-4732.149977294199	79.92192859087356	8349.205263024904	293.84686184504096	70.56459759931515	46.960790713168116	42.920896519900886	20.05994490370877	34.892348424705446	20.391019933969883	54.441487904860466	25.480264843813146	1.0	5.0	4.0	2.0	2.0	1.0	5.0	4.0	1.0	1.0	3.3765363438856975	0.4362163089291202	0.1621922420379441	0.20016026349533192	0.2014311855376035	0.3719809768954241	0.0035993173326383	-4732.149977294199	-128.66745499273412
1800000	-7204.684197114453	-2471.474100758681	-4733.210096355772	74.7122514154406	1774.9978309787616	2263.0272249768304	9.941926030405766	9.557725233011427	54.07526444178301	38.35843816470897	20.575763539071367	26.65795798892636	11.838165696327467	9.051262392561565	3.0	1.0	6.0	2.0	1.0	1.0	7.0	1.0	3.0	1.0	3.3788938247692064	0.3959901379508733	0.19191051402359166	0.1975175446861994	0.2145818033393355	0.3822042698727003	0.0034422515614516477	-4733.210096355772	-114.37914309270543
1850000	-7201.671484652237	-2466.1443324071174	-4735.527152245119	77.05611478737684	2350.790010419897	67.65511052340626	21.388313372084887	12.92394086416048	56.84017164629915	67.81487020770335	18.598719968911034	5.572553534053902	8.471764950675652	37.35377977436937	1.0	1.0	1.0	1.0	4.0	4.0	8.0	4.0	1.0	1.0	4.193529360744915	0.42271145340894334	0.16556004903330798	0.2041987435435746	0.2075297540141739	0.3249180639155525	0.0037347726999606813	-4735.527152245119	-110.75465653202119
1900000	-7212.63093824482	-2484.0381441042605	-4728.592794140559	76.71793110249502	4555.360188878262	159.94925122255086	264.41581822176266	62.83351338171853	39.82743324018787	71.91701690330775	34.043974177397295	29.38403039207882	30.937685333047902	27.276035768697	1.0	1.0	1.0	3.0	6.0	5.0	3.0	1.0	2.0	3.0	3.48351281730776	0.4003659222544475	0.1925726685784561	0.20554447900685896	0.20151693016023722	0.34758608276786046	0.0027468301083795684	-4728.592794140559	-125.00195529233473
1950000	-7209.684171222257	-2478.8157636192636	-4730.868407602993	89.64402827087531	9232.295417580088	1112.0105636233955	119.2237717324008	33.81896518093873	42.99120797720559	37.443376608192764	22.294370890507246	13.84215254430202	11.51515652514681	25.010007010048383	1.0	1.0	4.0	4.0	2.0	1.0	4.0	2.0	5.0	2.0	3.100099294268366	0.42645864540808454	0.17285833947685247	0.20795967393714437	0.19272334117791837	0.32732697467701716	0.0024098899764344105	-4730.868407602993	-121.80629655929113
2000000	-7192.96444982479	-2472.747836032343	-4720.216613792447	64.77485589979516	604.459505225275	158.30676504189074	161.85535325750857	96.17529478945414	93.79271839982353	8.0934671637171	11.753072942156178	16.56436693025228	13.502223107927207	6.980821958181535	1.0	2.0	1.0	1.0	3.0	1.0	3.0	3.0	9.0	2.0	3.822149118072201	0.42533535910470405	0.16860239077974085	0.1998211009408532	0.20624114917470163	0.34187017135650827	0.003799421144985978	-4720.216613792447	-121.77961075874373
2050000	-7204.136352921369	-2473.903989356022	-4730.2323635653465	82.98381724227444	3222.5355557659173	152.72842085991275	66.54250272708362	19.596678707861216	65.25177473235036	83.96481416908776	33.052007195563725	17.26653520656868	18.038559995403112	33.26541370307515	1.0	1.0	4.0	1.0	4.0	1.0	2.0	10.0	1.0	1.0	3.744972834585581	0.43824207651623126	0.18251504072446953	0.2014142112457437	0.17782867151355514	0.35989281167324605	0.0036232213904899015	-4730.2323635653465	-116.45141726327353
2100000	-7191.179077117296	-2462.123872880538	-4729.055204236759	77.65104486584917	3250.057825494492	10.418509489835367	37.24967340461988	30.684764468725085	11.741568008431441	8.688546272087354	15.50365173348421	15.731492411128565	27.348969025359658	17.62269003442937	1.0	2.0	6.0	2.0	5.0	1.0	2.0	2.0	2.0	3.0	3.7968546023308583	0.44019710780140275	0.15645454146732932	0.2032486024696239	0.20009974826164367	0.3757913600512978	0.003855019436479182	-4729.055204236759	-110.51954853779128
2150000	-7199.76490360578	-2473.1009690967685	-4726.663934509012	83.13289981123069	1557.5846935710733	723.5638043011145	41.09119266766854	13.359968592785336	16.16097871413249	38.12235350436907	8.53064547820708	12.867758044798856	12.459165981300933	26.907378985182138	1.0	3.0	1.0	1.0	6.0	1.0	3.0	2.0	6.0	2.0	3.310196010638347	0.4328145007941222	0.16278075997839986	0.19700966046471538	0.2073950787627622	0.34923061228852303	0.003819225600887832	-4726.663934509012	-120.67090197823002
2200000	-7189.3950681119895	-2450.9065861562894	-4738.4884819557	58.938473335022366	6101.8998503777975	90.61889318310476	43.32918825422356	14.166196806297938	6.311577853663677	4.470143364073755	6.03268150848777	11.97781611174989	13.512927460585164	14.114743511159876	1.0	6.0	2.0	3.0	4.0	1.0	3.0	1.0	1.0	4.0	3.2827318871466775	0.41705939607680775	0.16889901858805562	0.21266896498407853	0.2013726203510576	0.28012117482595117	0.004223071202283059	-4738.4884819557	-103.28672706082041
2250000	-7203.737110446606	-2469.2217021325537	-4734.515408314052	73.89575707199815	1739.0520400002586	146.79799583549314	60.26780323954197	52.91759067899755	23.640595041769192	17.776666588885732	17.155275088549622	16.349954838324084	12.954378377019314	6.759074102463011	1.0	1.0	5.0	1.0	3.0	1.0	2.0	3.0	8.0	1.0	3.8889975358292412	0.4188063123389968	0.16144062063700743	0.21347198740275167	0.2062810796212437	0.3031241839625143	0.004299221992587659	-4734.515408314052	-119.13368904277561
2300000	-7201.21889905981	-2468.8139119771013	-4732.404987082708	73.86276312343333	3288.139580045015	92.21826794417117	146.6584220106648	30.354653798520612	42.059344600745575	7.058250635140432	5.16462551067614	9.786094558470879	26.650486764595932	21.07197494227574	2.0	1.0	3.0	9.0	2.0	1.0	5.0	1.0	1.0	1.0	3.9690170407160066	0.41815308327232165	0.16602724112721526	0.19846818245371703	0.21735149314674562	0.3514731554891837	0.003770222107445587	-4732.404987082708	-115.378082513313
2350000	-7200.112608307118	-2466.694487422435	-4733.418120884682	69.12075070744842	1396.4131735089366	336.08010098884705	22.94364425199389	60.370307619965565	47.18205747465213	24.6646915789748	20.99612117564578	8.663271346437698	6.570450952009844	21.291521951306215	1.0	2.0	3.0	4.0	3.0	4.0	4.0	3.0	1.0	1.0	3.5277442587232426	0.430306799842908	0.18553746647804623	0.1895749093975747	0.19458082428147055	0.3035941750115156	0.004341175642520122	-4733.418120884682	-113.39415510774164
2400000	-7195.622342622838	-2463.8864120404933	-4731.735930582345	66.47350585981175	608.7243266129639	253.786041918907	60.004940842295476	18.59335385510456	23.81827865586862	26.95924715972602	3.4962287492940782	12.950049152327152	12.894144729662985	28.864092644238543	1.0	3.0	2.0	1.0	5.0	4.0	4.0	1.0	4.0	1.0	3.7571117523635977	0.42997011148153236	0.17311439006531099	0.20954408739472252	0.18737141105843366	0.323255665087649	0.00397090728669745	-4731.735930582345	-113.41718204016396
2450000	-7205.310979239419	-2468.506476705365	-4736.804502534053	60.43180470434271	1072.4120196401886	2581.631037971772	54.14533329376335	56.00155100912942	94.59678146472386	36.98179691758369	11.808156744496312	26.808373630554602	18.547989623485012	27.235608071044574	1.0	1.0	1.0	2.0	1.0	6.0	1.0	1.0	10.0	2.0	3.249541391648136	0.39807721511950317	0.17604309700905849	0.21976024499587365	0.20611944287556416	0.33725468709320355	0.005206565432804989	-4736.804502534053	-109.40264957942868
2500000	-7176.342267247826	-2455.2533381776952	-4721.088929070131	69.9077480072858	2836.337806077082	9.749451823504616	35.62291326191998	14.783220979075528	19.836698438243424	3.9826308492071614	12.46414997292753	6.532161662019175	7.940844638289982	18.229686413038884	1.0	2.0	8.0	4.0	1.0	1.0	1.0	1.0	2.0	5.0	3.0378422790003854	0.43129286078356943	0.17591754786210514	0.1890502872596978	0.2037393040946271	0.3055073494092235	0.004086028290563021	-4721.088929070131	-105.57239633729736
2550000	-7202.721154106756	-2466.359128284209	-4736.362025822547	68.96804671057117	4306.006123738269	203.13476023325822	205.45194304299463	44.26117101012168	33.727082111110626	4.005168706785394	6.606804943614822	12.596776321829998	10.575570510259727	22.570697664159464	2.0	2.0	3.0	2.0	3.0	1.0	7.0	1.0	4.0	1.0	3.8067562239252575	0.4254177231233768	0.18050470723508905	0.20719457933967023	0.1868829903018634	0.4193286026968434	0.004251867761507208	-4736.362025822547	-112.50133026581138
2600000	-7190.896789867457	-2452.764461898857	-4738.1323279686	66.03083654431354	2602.611688233346	272.1162434545833	140.2667757542991	14.039073474991005	3.268070504843993	5.241006127953637	21.31489121333332	2.6802468886405646	12.695332989267703	12.9343620421137	2.0	1.0	2.0	2.0	7.0	2.0	3.0	1.0	2.0	4.0	2.920476045371052	0.4103998389617778	0.17962996698352693	0.20314243918858169	0.20682775486611313	0.29634884247731647	0.00486148913903659	-4738.1323279686	-99.94094465460225
2650000	-7193.196923004684	-2457.474150364298	-4735.722772640386	66.94811923801724	2434.971692990744	83.35739224119588	80.19729636174726	29.658697199225223	6.595730303787028	13.780938964043713	28.985694009187608	16.36497550318756	12.697704163856724	5.900754314652429	2.0	1.0	2.0	4.0	4.0	1.0	1.0	5.0	5.0	1.0	4.300731311949305	0.4069505080889802	0.17963273467792953	0.19965172916680002	0.21376502806628986	0.3191046244932577	0.004323885713565307	-4735.722772640386	-106.77323050988505
2700000	-7192.856673219161	-2457.518099465174	-4735.3385737539875	59.042801425868426	3243.8719129967103	161.5860178919462	53.790228495833695	61.67018482259161	8.38305164111452	9.454313285111542	21.56158349757512	6.975560550582387	13.514474033633405	10.924652453767756	1.0	1.0	1.0	1.0	7.0	3.0	4.0	2.0	3.0	3.0	3.7076728624527506	0.430271980268557	0.16669009321599904	0.20516512082635396	0.19787280568908971	0.3307561581943083	0.0036844741897834156	-4735.3385737539875	-106.22022397646995
