# BEAST v1.8.2, r6687
# Generated Fri Dec 11 16:09:15 PST 2015 [seed=1449878953682]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	skyline
1800000	-5253.431751788245	-2976.46905596674	-2276.962695821504	3.0714170635563773	60.87674967993701	18.628254027652147	7.5149299407922125	14.44881064509078	4.006270797636958	11.46374760142992	31.875428628244514	8.797633105537289	3.2205899311265362	0.6940226683939178	36.0	21.0	37.0	12.0	5.0	15.0	1.0	19.0	25.0	27.0	3.253165323370935	0.4029281917434401	0.16095991859470005	0.1898080227074887	0.24630386695437168	0.005350843912988386	-2276.962695821504	-641.8589112513752
1900000	-5372.954765315954	-3068.5669330596625	-2304.387832256292	3.450084185717085	81.60986885627516	147.73465976869602	15.810896684829935	25.33854185911163	11.765065141609082	11.49177272053587	12.493630511768163	13.98239671534302	3.6902641184057816	3.4419054684210315	20.0	11.0	27.0	34.0	1.0	5.0	5.0	41.0	38.0	16.0	3.0452801198750343	0.4103309400171983	0.14883902123310733	0.2003798503743938	0.24045018837530124	0.0048120089026163606	-2304.387832256292	-730.5791579916746
2000000	-5308.431872985937	-3009.01445430921	-2299.4174186767273	3.1358877627950115	132.7693304718786	101.61164684474657	57.689677426740815	32.449056988286415	16.569481152653406	24.141449817434758	3.6440203103337647	6.98945513935909	5.275070382134947	1.4132020150626419	3.0	2.0	31.0	54.0	5.0	3.0	29.0	15.0	25.0	31.0	4.625639354348553	0.4508140756272019	0.16271670903421437	0.16023253870701595	0.22623667663156832	0.005611784788724674	-2299.4174186767273	-669.7249185790039
2100000	-5321.026170150549	-3046.875182437225	-2274.150987713324	3.387474563216501	196.47347707813518	66.81576023312718	56.02655541706501	45.357608765012124	19.178250799139747	12.599197589218088	22.33495302186669	7.339691139083337	8.414043659474322	2.3351913224028498	1.0	3.0	21.0	19.0	12.0	25.0	56.0	4.0	13.0	44.0	3.234483534459046	0.4009274487913883	0.1776352536499806	0.18296623352060434	0.23847106403802715	0.004805066583047855	-2274.150987713324	-706.4383719537557
2200000	-5208.194548867361	-2931.7080490857415	-2276.4864997816194	2.843624426200092	188.28099934139388	63.19836041320336	45.80532222189614	3.711578684231373	2.439653349146848	18.135319082772778	11.611897404718107	9.721445707579386	6.461292664586541	0.6098162037906817	11.0	23.0	2.0	25.0	23.0	15.0	39.0	14.0	26.0	20.0	3.010807402337168	0.3967304046230199	0.14016477798566845	0.19352961039589905	0.2695752069954131	0.005594119763600258	-2276.4864997816194	-591.1339789201858
2300000	-5244.321631512567	-2965.6850665892625	-2278.636564923305	3.7487514662449795	96.07838840612345	132.91164617018012	6.583304450572569	1.4639133683962502	1.3079809976423835	7.5763513647683896	20.643764841556198	18.233824028000075	2.516055105330401	2.9070527532448107	17.0	24.0	1.0	15.0	37.0	5.0	45.0	17.0	22.0	15.0	3.37005754763393	0.4443896621844937	0.13801872586987246	0.17390558849600912	0.24368602344962512	0.0037590754513583654	-2278.636564923305	-626.9461149882828
2400000	-5193.9630515217195	-2922.3305537813203	-2271.6324977403992	2.310340020336247	101.11669829953935	13.623072203759241	10.995931628245776	1.6311305948427477	2.9288328570115634	7.073243320779841	14.572904328178593	2.6592499687152067	3.8737244924415326	0.7796882640842131	33.0	20.0	9.0	34.0	11.0	4.0	53.0	7.0	3.0	24.0	3.0508667376166834	0.4348587933554212	0.13940406394562485	0.1780057096778151	0.24773143302113923	0.005118006768900358	-2271.6324977403992	-591.8592269441923
2500000	-5227.279230973803	-2940.9213574262935	-2286.3578735475103	2.681915360810499	75.10115779031541	62.95183776351756	2.2624016055528697	8.275994252492875	7.841369709095987	7.788403657573268	8.466326265813406	17.370550727949627	12.795638471152735	0.9327394106332056	25.0	14.0	24.0	5.0	3.0	8.0	42.0	28.0	2.0	47.0	3.818238231298791	0.41014691161352385	0.15552650509004556	0.20734072811240928	0.22698585518402162	0.005416575892059631	-2286.3578735475103	-604.1422506572535
2600000	-5208.319135582316	-2935.048271551809	-2273.2708640305073	2.747371848280521	57.739584377017444	136.20670078636067	9.500208467080359	20.78492161042445	27.65085817515726	4.301990180201636	7.82009978370844	5.784223079910461	4.399729721267874	0.7775546828107203	5.0	11.0	21.0	2.0	5.0	7.0	106.0	5.0	4.0	32.0	3.7909808912563228	0.4055241374609095	0.15701830500126382	0.16721875631558103	0.27023880122224603	0.005267433734974089	-2273.2708640305073	-598.2265275550658
2700000	-5314.070981304465	-3021.5208457084773	-2292.5501355959877	2.5453189202597573	85.0442787854208	154.50016601713415	21.7632673351719	9.639192249932151	24.521910395548723	55.80502634534129	14.331516633429347	19.841762157975726	10.025975965065571	1.5188238826195501	11.0	5.0	23.0	2.0	3.0	14.0	78.0	1.0	16.0	45.0	3.239582308912957	0.413655563792522	0.1449147552980328	0.19686948215621128	0.24456019875323418	0.00461884850495923	-2292.5501355959877	-678.9440289042046
2800000	-5267.204076452723	-2956.4534602550607	-2310.7506161976626	3.0351779550166476	555.6372002606971	162.04620093754338	30.543719121568078	7.671572510108446	23.18001459410224	4.63235106792319	5.683684030417959	3.966932158641494	10.399256553081713	1.1182672977211736	1.0	9.0	25.0	17.0	29.0	3.0	49.0	35.0	7.0	23.0	3.1102074870097565	0.41581692054576735	0.1460381851897693	0.19279123155214273	0.24535366271232092	0.00476471950597106	-2310.7506161976626	-616.0364954748597
2900000	-5309.429252878193	-3011.778570807217	-2297.650682070976	3.0660131463259845	109.09591792637126	67.3732046130761	16.247003853349632	13.377370099316092	3.506818964411999	5.316509978198481	7.3912546224764695	14.49189387910138	1.0451011056847384	1.2193877375835278	16.0	32.0	28.0	2.0	32.0	15.0	7.0	34.0	15.0	17.0	3.747193270622498	0.4018422006705801	0.13977198060392929	0.19865440723223216	0.2597314114932588	0.004168787328348254	-2297.650682070976	-677.802496283857
3000000	-5230.956696398727	-2951.4509726963943	-2279.505723702333	3.8464791634378455	433.88288466485443	19.00105748260939	8.862049406350943	10.888289845802168	15.753162715701112	0.37270827980169685	0.37465774381294137	0.580144309266257	1.3493645062044026	0.6273260311857245	10.0	73.0	33.0	2.0	39.0	8.0	14.0	8.0	10.0	1.0	3.95475207756862	0.42692954232884434	0.1347067025005702	0.19026416613231298	0.24809958903827264	0.00505781593474132	-2279.505723702333	-623.9220353455388
3100000	-5306.097374231822	-3034.2460054034605	-2271.851368828361	3.250220837161718	77.41836782080667	25.2151832338046	30.29764060864544	5.892199718108349	11.074042396566679	7.475981508638063	5.168397338558312	3.4856394725434474	0.9704794428834493	1.6876181316065049	29.0	31.0	62.0	29.0	6.0	1.0	11.0	2.0	22.0	5.0	3.7667134314349213	0.4158607723612894	0.1552513035097918	0.16023817426656228	0.2686497498623566	0.004532569885479002	-2271.851368828361	-703.3487987960964
3200000	-5309.352748300018	-3027.0604918209297	-2282.292256479088	3.0955586831848634	36.99677172140648	27.953122314653903	25.40273199054728	2.376756151552713	1.9887990688343566	1.890057280088864	0.9431043470430248	1.5420416166357944	2.0307808997185672	0.5957029906227899	33.0	11.0	91.0	7.0	22.0	9.0	14.0	3.0	7.0	1.0	2.767494645803872	0.38845577889263266	0.1516167722107723	0.17741353439991145	0.28251391449668367	0.003909486058097893	-2282.292256479088	-703.227216216608
3300000	-5272.297251644031	-3004.7881239989524	-2267.5091276450785	2.403486346799205	53.13438416904232	50.732753566740236	22.382204258161966	13.263953106377093	2.827615287560136	0.4860815076018708	0.8307713932088012	1.0839667659409842	0.3755550295440637	1.0542339104405014	45.0	12.0	83.0	5.0	5.0	6.0	18.0	17.0	3.0	4.0	3.8677281689358796	0.3855731795199668	0.15610686715650124	0.1820773125488829	0.2762426407746493	0.00523117981136622	-2267.5091276450785	-680.6103064229749
3400000	-5292.913300721886	-3034.4033259608696	-2258.509974761017	2.286375537591536	43.237126533129064	12.099856125420773	24.60568830386502	7.347939593405112	33.01081791932972	18.12012000132212	9.975857145387044	1.120618876945713	2.488190852012498	0.774633825995605	38.0	8.0	66.0	13.0	9.0	16.0	6.0	17.0	4.0	21.0	3.0907801629939646	0.40693389851214157	0.15840782961888933	0.18186087322877983	0.2527973986401894	0.004627437136726747	-2258.509974761017	-700.0599352247721
3500000	-5268.026280937096	-2977.9474122547385	-2290.0788686823576	2.7680826266740395	42.999566563865216	17.4446880521538	27.200801481541507	10.365205765093702	3.661571403590996	7.95896902412197	37.242828158752616	0.7996956763292564	0.9293844751006348	0.5800490622339513	46.0	5.0	26.0	50.0	14.0	4.0	13.0	2.0	9.0	29.0	3.3953932870982446	0.4058439504011278	0.14044045210026534	0.18133832805387076	0.27237726944473617	0.005210991216086473	-2290.0788686823576	-645.2026810953909
3600000	-5275.731432887555	-3000.8642783864752	-2274.867154501079	2.4495225189796397	76.71239264527904	49.656688908339476	25.6188569831316	27.37001681804762	14.259522922423454	9.565462605374524	7.962280067140501	21.074940994585685	5.234692819702608	0.4179817891462703	35.0	6.0	7.0	28.0	34.0	3.0	10.0	30.0	5.0	40.0	2.8573338747543517	0.42634899432660345	0.14161287645122528	0.19162678122326388	0.2404113479989075	0.004424199662749902	-2274.867154501079	-664.1551731708876
3700000	-5226.97328741853	-2948.472252162162	-2278.501035256368	2.514796191551989	55.14863158175517	22.75770320128574	17.440457935210535	28.403404674720864	5.384735300151398	7.630421361661164	4.702095435804522	7.007399849681742	0.556633973014578	0.7333781770841935	40.0	2.0	31.0	25.0	2.0	30.0	6.0	10.0	23.0	29.0	2.871544021325221	0.4457965980977371	0.13421139779634225	0.18698413507451606	0.2330078690314047	0.0061908229898860355	-2278.501035256368	-616.3302168564359
3800000	-5279.6968921121825	-2986.1260666439166	-2293.5708254682663	2.5831069536917446	194.7882742561149	45.10377918726146	4.637931735523209	21.990929280584716	7.432107279480357	7.986246670956641	6.902372337383162	1.488725465823123	1.949414269769272	0.6089946757144685	25.0	17.0	39.0	21.0	16.0	7.0	35.0	2.0	18.0	18.0	3.012271057532527	0.41088637597217864	0.1431073772824211	0.1873131065552298	0.25869314019017053	0.004711588787042016	-2293.5708254682663	-652.3990470575894
3900000	-5191.597104847	-2907.0438722362364	-2284.5532326107636	2.259317072551192	106.42656901596699	195.74552458586265	12.197033619921442	5.013522672727138	5.16169554685575	4.145816567724107	18.61303668171228	6.959065496734743	3.156502595655789	0.898538627137312	10.0	10.0	22.0	7.0	35.0	37.0	7.0	21.0	40.0	9.0	3.576994232370191	0.3920044733249079	0.1536064707126801	0.1907682778818382	0.2636207780805738	0.005404924413097776	-2284.5532326107636	-570.5903621975847
4000000	-5283.548042055719	-2996.963204754737	-2286.5848373009817	4.876355383996861	243.0530285928886	48.78288973663904	69.57218403339635	14.272897397291073	8.366857882287967	5.709167762473085	6.214044811629315	18.857181157414303	2.624298318195388	3.510975658803351	19.0	4.0	19.0	5.0	8.0	65.0	3.0	19.0	52.0	4.0	3.6013093397208866	0.4280468870906638	0.15228454251346757	0.17779786301575398	0.24187070738011485	0.004108332144109106	-2286.5848373009817	-657.5279862569389
4100000	-5292.415019253246	-3004.9570438377978	-2287.4579754154483	4.322722160421854	277.7576802593071	335.36767016283795	292.6556380983713	16.251066667552585	6.280888266618305	11.066422796103739	15.396102659209335	0.6810478709191243	1.8542126882753789	0.5012743176138806	4.0	14.0	4.0	1.0	3.0	64.0	46.0	24.0	35.0	3.0	2.9410162297486413	0.4156671731489785	0.16946572770659707	0.16473078851117412	0.2501363106332504	0.00306905786829857	-2287.4579754154483	-661.2367726407309
4200000	-5179.560551173824	-2899.617515460739	-2279.943035713085	2.2992117362651787	81.62123442935585	35.859552498241975	48.30413337667606	149.65989346046152	5.6269569609923975	4.887321762986586	6.014475944683256	3.6789253615488797	1.6924313501201302	1.0129613433671967	4.0	1.0	8.0	12.0	37.0	23.0	62.0	7.0	28.0	16.0	3.156508617463651	0.4328293956280661	0.13571393054388053	0.18224938193389886	0.24920729189415464	0.0052672444889428575	-2279.943035713085	-564.0898327268249
4300000	-5270.163351181389	-2979.76193386358	-2290.4014173178093	4.603223378847086	171.74774828839614	243.7040483252555	516.4068503349926	24.46781244170948	17.74844027881426	2.8799493989564984	9.125646427783996	5.784668072348821	0.9565083593137172	1.4068802875519	4.0	10.0	14.0	2.0	29.0	45.0	66.0	1.0	22.0	5.0	4.276901612871326	0.41294922099076714	0.16319377278093802	0.184766900062742	0.23909010616555307	0.0036744052307539085	-2290.4014173178093	-636.1790885474155
4400000	-5249.931946798823	-2959.5118401534232	-2290.4201066454	3.8309610112350705	227.51171094925647	83.44016878901333	202.96404917225547	225.19998886284503	40.66820173308469	2.594981778706116	7.545586386669321	26.237923642711575	1.9104927170398809	1.3007128688520901	3.0	5.0	4.0	14.0	18.0	38.0	50.0	16.0	47.0	3.0	3.661111513104089	0.444522344354209	0.140818003886625	0.18175029014890937	0.2329093616102568	0.004167347137740642	-2290.4201066454	-612.3360505830541
4500000	-5331.75873112201	-3052.4877281666263	-2279.2710029553846	3.7649581712832836	141.6331219476782	116.1649766603727	49.95094265808825	39.48581785192875	67.05654975018419	64.82096043339213	7.599010796180708	9.437957242876656	3.1585175567152146	1.1504456349712053	18.0	15.0	7.0	3.0	1.0	18.0	52.0	38.0	26.0	20.0	2.7379995904049856	0.3902354906958895	0.16055572111667224	0.19582525667394884	0.2533835315134897	0.0039704167812916105	-2279.2710029553846	-710.3367159854977
4600000	-5281.936212344856	-3003.4540257132644	-2278.482186631592	3.7114790621231455	110.04479837210938	25.773094468255497	59.03068644478031	47.518357642997955	5.564824873393616	9.558649654925013	11.385421917363676	3.915285386340928	1.326503691512667	1.0936772496948444	17.0	18.0	4.0	24.0	8.0	7.0	25.0	69.0	19.0	7.0	3.253110015092915	0.4250522440278314	0.1529758444192141	0.20606017467850027	0.2159117368744543	0.00398772772419875	-2278.482186631592	-667.4625671647302
4700000	-5252.469580147859	-2982.209181606218	-2270.2603985416413	2.216461254768063	170.90120075954982	28.991525081872332	65.89300126288657	29.794104017370326	24.455527531522577	1.508603874039948	2.972435791001615	5.151324350260047	5.867179257716614	1.2959580658966234	4.0	5.0	41.0	32.0	6.0	15.0	4.0	34.0	28.0	29.0	2.7158503943693573	0.43089607588594137	0.12810545732511594	0.2017478985289679	0.23925056825997484	0.0045157729751767305	-2270.2603985416413	-645.5280077177321
4800000	-5284.9319205374195	-2991.483046819146	-2293.4488737182733	2.9417224834480042	204.90063791873865	18.893130257902843	29.292222084938448	52.30396319619981	39.63570978913067	17.93084518262289	13.144332614980321	4.2564189975818865	3.0601206832901724	1.1899473595346177	21.0	2.0	4.0	17.0	20.0	24.0	3.0	42.0	44.0	21.0	3.3176121723458296	0.4264435697381526	0.12777032207082756	0.17907109138656058	0.2667150168044593	0.004621468672683545	-2293.4488737182733	-653.4185761433283
4900000	-5281.816175641672	-2983.0108741212316	-2298.805301520441	5.454145019041106	101.3924737416411	53.970003722323234	21.5915348191758	20.84104444074733	18.13599070114039	2.5234655771292047	4.221466743394394	8.242311158133193	2.831536936739892	2.4571393406933764	21.0	9.0	1.0	40.0	5.0	7.0	22.0	50.0	28.0	15.0	3.9595011604866266	0.4342512796888086	0.17351824679446773	0.15211202700422624	0.24011844651249753	0.004431545492728734	-2298.805301520441	-648.5086382029625
5000000	-5294.637555293173	-3004.699790393036	-2289.9377649001376	3.606253682410903	55.136311086959076	128.5927759789674	49.05455702622376	11.65980951140476	37.174306837246064	26.24791866310499	6.343930062246772	8.117030885915074	0.5641650487755673	2.0108550190862333	15.0	15.0	10.0	38.0	1.0	20.0	2.0	70.0	24.0	3.0	4.046014970114269	0.38881363936892843	0.17687990812830867	0.17915007945090353	0.25515637305185956	0.0042050585057766396	-2289.9377649001376	-663.8804422440857
5100000	-5344.959868299933	-3030.5506443473473	-2314.4092239525858	3.774754116402886	62.92384134713771	229.9641773132873	149.17971640516524	34.809274933698795	54.432832624048366	17.771081613411944	9.921569560752197	4.078960473948889	6.002923127668317	1.145513565078693	15.0	16.0	3.0	20.0	9.0	27.0	8.0	61.0	10.0	29.0	3.4640360114713804	0.4080156879453705	0.15799290303965374	0.20206697385662295	0.231924435158353	0.004524792326537729	-2314.4092239525858	-688.090253862515
5200000	-5275.74535111748	-2953.0522733701814	-2322.6930777472985	2.5715320700256354	90.25036623359738	303.50079013645853	23.6472323497316	20.398920143759714	10.659460275662246	8.624862096657418	29.47144581943143	9.116607059544931	1.0708395537947182	1.1040615362216812	39.0	2.0	1.0	15.0	5.0	4.0	20.0	33.0	14.0	65.0	3.0124469943953818	0.3943629969959454	0.14890641730717738	0.19379930150507282	0.2629312841918047	0.004961789599514524	-2322.6930777472985	-613.0234077479795
5300000	-5292.637391759179	-2987.8176148427497	-2304.81977691643	3.8249882810683546	144.08148984762258	4.3329186547647796	11.96778312270538	9.72012729256502	5.57184074520564	8.971479543504557	7.426746320474635	7.743287861350201	10.108951782325526	2.2653607759565904	32.0	16.0	3.0	14.0	9.0	9.0	8.0	10.0	39.0	58.0	3.344034800150651	0.4379955958016546	0.13681560347631788	0.18309709475416194	0.24209170596786597	0.004718961270198392	-2304.81977691643	-653.5995390439058
5400000	-5283.085525267435	-2971.4522095688235	-2311.633315698611	3.865114569494993	117.2871841096917	205.02927362498275	19.079565906236454	35.70783193391179	4.61693369852453	17.310313754006607	1.9025490064294794	8.48691150019062	6.305747955590493	1.5740956304249434	35.0	5.0	13.0	6.0	6.0	6.0	12.0	25.0	54.0	36.0	2.7701846895350766	0.4059864053337306	0.14448951751470224	0.18288676541900525	0.26663731173256244	0.004494007826553899	-2311.633315698611	-629.3737286902942
5500000	-5325.25033506758	-3023.523838355687	-2301.7264967118927	3.5166356908758507	110.08647275503354	146.08910547513963	6.894945447534811	13.269873631042415	4.983101964968826	14.835195455359095	15.791109269285178	7.785174147072099	6.510992190826416	2.206950506496373	26.0	5.0	10.0	36.0	2.0	29.0	22.0	12.0	15.0	41.0	3.166005476822998	0.4290289642978961	0.15801484116397863	0.17582824509440284	0.237127949443723	0.004075475093288537	-2301.7264967118927	-684.9689534017087
5600000	-5302.427056498317	-2988.830644445976	-2313.5964120523413	3.8056963209695183	74.81067953533116	13.75863201988307	19.28511822870527	26.11348357535394	5.369941022392775	11.805526858195936	10.576372024790487	4.416733385554785	3.0266958258123027	1.3070967284701382	36.0	13.0	3.0	20.0	12.0	13.0	29.0	3.0	55.0	14.0	4.011469664292669	0.40742338244012055	0.15934338200895218	0.17619453724861214	0.25703869830231585	0.005274229639951519	-2313.5964120523413	-655.5661247376205
