# BEAST v1.8.2, r6687
# Generated Tue Jul 19 10:48:47 PDT 2016 [seed=1468950526748]
state	posterior	prior	likelihood	treeModel.rootHeight	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	coalescent
1200000	-3051.329968448386	-784.056773613178	-2267.273194835208	2.136869658630593	531.3945282763397	4.265274705586821	2.242408081169034	0.36720173165803627	0.1721181877014052	0.18434468201349063	0.27633539862706713	0.14743564056181052	0.0033214832709258352	-2267.273194835208	-779.0985586062648
1300000	-3038.2643717952747	-781.4031580976648	-2256.86121369761	2.15906227284596	162.19527349397816	3.276632764124128	2.9598105787160396	0.41496099473793785	0.14260420006214583	0.16237897145953797	0.28005583374037757	0.12434574383975046	0.004705355880912707	-2256.86121369761	-776.8801531103967
1400000	-3039.9655424595458	-739.7200172479879	-2300.245525211558	1.5849007912008863	1164.6680724411933	5.791929963611574	3.703188469653062	0.4103895269747813	0.15816846306742274	0.2027485033483397	0.22869350660945506	0.13139362190476203	0.003775917579433287	-2300.245525211558	-733.6037415798127
1500000	-3039.1710196041195	-766.0996481065406	-2273.0713714975786	1.9920397651176658	1055.346978970089	5.274130200399142	2.6024503518116475	0.4144086856192618	0.14229584670618678	0.17291920637107075	0.2703762613034796	0.17697843397808508	0.003433119454210689	-2273.0713714975786	-760.2471876083425
1600000	-3033.50620873379	-794.6815367306797	-2238.82467200311	2.37494396379889	155.99344235878837	3.077386241853801	3.761875544934584	0.4084698272810921	0.1402277110418233	0.17614791784925615	0.275154543827827	0.14835636454788032	0.004069177506366367	-2238.82467200311	-790.83356166396
1700000	-3070.862645994942	-799.6215109608635	-2271.2411350340785	2.327146017160704	536.7573027627504	4.030376654056849	3.0230881031160735	0.3797260890437557	0.14580354533381695	0.20136562697437688	0.273104738648049	0.07487908385997799	0.003309070131422657	-2271.2411350340785	-794.5244579064918
1800000	-3106.4538474715055	-789.8790908644525	-2316.574756607053	2.1091557241788497	1075.851859634879	4.595124322316945	2.7218615666271977	0.4289696292881791	0.1475192131231908	0.18520057868211154	0.23831057890651677	0.08124855934366193	0.0030196898247367206	-2316.574756607053	-783.6027189093709
1900000	-3065.1406987095547	-743.3193390134234	-2321.8213596961314	1.8113358373225223	663.4655517356423	5.387141359941645	2.4581137760624294	0.43429244924189603	0.14409481887290712	0.18685239073950105	0.2347603411456939	0.1313477229666921	0.004233243498295493	-2321.8213596961314	-738.0495468935308
2000000	-3135.096812842461	-829.5107875226704	-2305.5860253197907	2.605817828872198	287.2502858817296	2.921554288493506	4.125889110097642	0.4005404377703267	0.1649158706704535	0.16619242812659166	0.2683512634326263	0.16770772150552823	0.004371316400780063	-2305.5860253197907	-824.6123720269153
2100000	-3116.8485059488244	-825.7501894029639	-2291.0983165458606	2.823757034821143	298.1242392622755	3.0047028916332805	3.570466423443102	0.42015820036199547	0.16431308574579617	0.19008776737585203	0.22544094651635446	0.11529795476198935	0.0036148874038393034	-2291.0983165458606	-821.4099453056015
2200000	-3120.232486673189	-852.4470114090083	-2267.785475264181	3.135689160532211	187.60081947296635	2.209223814713909	2.9923523967869885	0.42991478989228366	0.14524786255748592	0.18325749312535944	0.2415798544248692	0.14473654666228875	0.0036700458189535957	-2267.785475264181	-848.8474731624678
2300000	-3047.868880035329	-785.0040856197846	-2262.864794415544	2.3681551726980286	159.38160918684898	3.2905869077880263	3.5069512738482316	0.41293797445890656	0.1552608448709815	0.1769984574518316	0.25480272321827857	0.2924536816325737	0.004012704407920532	-2262.864794415544	-780.9308793600185
2400000	-3081.2327263667103	-808.5263007630365	-2272.706425603674	2.4655411936897464	278.00843199777563	3.4744082621288563	3.1731261813265386	0.3996880410434906	0.1668656669374593	0.2170716924426038	0.21637459957644453	0.12687004597416232	0.003869373729277297	-2272.706425603674	-804.3573846002669
2500000	-3050.1924434291304	-786.6426179076104	-2263.5498255215202	2.178417383695642	385.3544041716404	4.108124109079932	3.773893650948418	0.42977434739804216	0.1692569014568153	0.18427012090309886	0.2166986302420419	0.08146901592245173	0.0034809138180578536	-2263.5498255215202	-781.7938833859109
2600000	-3044.4706697887987	-767.0249983535541	-2277.4456714352445	1.7997500442283867	1112.7088147051813	5.212709440356257	3.847621506093988	0.41555756989534054	0.15832714550928373	0.18255382384060156	0.24356146075477222	0.13550327748188293	0.0037127376395292623	-2277.4456714352445	-760.967857352742
2700000	-2982.1330706487256	-725.4598672082813	-2256.6732034404445	1.4196361248619853	543.8679186081986	6.162656526215458	3.37970980809025	0.4184651044350012	0.16714491076532031	0.18048843906053255	0.23390154573914385	0.14155899051533322	0.004205400059226913	-2256.6732034404445	-719.9570260585829
2800000	-3119.536108554561	-864.9277660960057	-2254.6083424585554	3.0904233018129084	203.7490550676884	2.1385437507188474	3.3023667954487346	0.4082203564857091	0.14019742236645283	0.2020173102512726	0.24956491089656352	0.17750486777616853	0.0030616827159027035	-2254.6083424585554	-860.3502562200983
2900000	-2999.5993284246415	-716.9405801797772	-2282.6587482448645	1.4222150613991404	582.0739738198049	6.513780416998892	2.592792981153962	0.4504969937367521	0.15457203044712992	0.18139044315145178	0.21354053266466416	0.11749004489706642	0.004424710806029979	-2282.6587482448645	-711.3695652775104
3000000	-3137.455104190105	-867.178375867381	-2270.276728322724	3.2557015203299033	275.9651861823338	2.317999221523696	3.2598074065508382	0.4060372240485207	0.15886576885197617	0.19704827935139713	0.23804872774810396	0.14442148759903384	0.0037499871189940887	-2270.276728322724	-863.1094684254823
3100000	-3029.5572774760703	-739.9999398267474	-2289.557337649323	1.5456018736168355	550.5143730790489	5.737749537906692	2.7291604319300355	0.4377569464442127	0.15100791250761053	0.18919117883608474	0.22204396221209002	0.2421964059618414	0.004532924699499442	-2289.557337649323	-734.1107165524397
3200000	-3090.1677263613774	-805.0357091235581	-2285.132017237819	2.271541075147734	306.61451581474074	3.5983157889494213	4.0104867830675905	0.4233771856922139	0.16423131022693968	0.16375294254001208	0.24863856154083233	0.17877528183561395	0.0034275079007016255	-2285.132017237819	-800.1661585283064
3300000	-3093.8522291491877	-811.2184673942934	-2282.6337617548943	2.4917340403875143	231.57535854044738	3.050117692859778	4.980313859647475	0.4175309813075321	0.143212589229048	0.1981401002644073	0.24111632919901055	0.1568982078837826	0.0036851020740901815	-2282.6337617548943	-806.6474213634265
3400000	-3048.512337433224	-773.5102239260017	-2275.002113507222	1.8146077877086388	391.82223959221176	4.375815384495717	3.05503264179233	0.43721462189195504	0.14679601529934577	0.1932603887833578	0.2227289740253393	0.11687447772257431	0.004106620249451886	-2275.002113507222	-768.8331258049421
3500000	-3092.423357084184	-835.0922118432644	-2257.3311452409193	2.895315340984714	317.9214153625296	3.0362437016424857	2.0429965667648147	0.43722753867240305	0.15458734786220715	0.17547570935849505	0.23270940410689275	0.099568702365254	0.0029635472237359967	-2257.3311452409193	-830.3567973491373
3600000	-3090.691427849551	-820.4062356092827	-2270.2851922402683	2.6235593643869564	215.907662721023	2.9612404656231393	3.0878194915760813	0.38442492993043403	0.17366628832734643	0.21549464847323097	0.22641413326898652	0.153522737624236	0.00367698073170027	-2270.2851922402683	-816.5115822634948
3700000	-3071.4086918303083	-793.5125245136701	-2277.896167316638	2.201575856984756	420.6707814948773	4.0342125282323575	2.775289378120669	0.41453352535688553	0.14245442782968695	0.18604540946916845	0.256966637344257	0.0813975922528473	0.0034613298766455343	-2277.896167316638	-788.9101450115763
3800000	-3121.0511522144184	-830.9463911207263	-2290.104761093692	2.6679430603517593	898.3376043978411	3.680893123716347	2.6630392170105166	0.4197109720066012	0.15870993726317142	0.18002157231812732	0.24155751841209816	0.11254690818415389	0.0032062405497022355	-2290.104761093692	-825.285891697435
3900000	-3062.8499574256775	-787.1089624519243	-2275.740994973753	1.895499141697175	628.2813670014718	4.734038803307062	3.4002123966130506	0.3928231586209281	0.14191059549532659	0.20181253400685115	0.2634537118768923	0.11990188965280855	0.0036819332177736607	-2275.740994973753	-781.8578978572588
4000000	-3080.859186370869	-809.3857636390123	-2271.4734227318568	2.416046649493869	255.98908637175	3.0915743738417523	3.107648385170672	0.4430489900719944	0.13377977605932115	0.1762409028936873	0.24693033097499523	0.11534193917071651	0.0032991112752102786	-2271.4734227318568	-805.0374097282094
4100000	-3067.3069244337958	-813.6604832489999	-2253.646441184796	2.599103932023284	192.81048637580258	2.8921784421069843	3.3571139185822494	0.3895413146815036	0.15308740184471578	0.2020132515693856	0.25535803190439316	0.07412982255330963	0.0032586346529463258	-2253.646441184796	-809.5625045656269
4200000	-3012.138327175617	-779.6026729902119	-2232.5356541854053	2.106613662781567	152.29918459997722	3.448888285598679	3.306944123443873	0.40361582285537795	0.1461938335721544	0.19185439725590536	0.25833594631656054	0.10153665428540605	0.004461080376507779	-2232.5356541854053	-775.5237642741661
4300000	-3046.12361545962	-778.1121600059698	-2268.01145545365	1.885726855684418	198.86692555891875	3.7734330618504566	3.067351316233194	0.43995128289684865	0.1452394857254788	0.18147109974585948	0.23333813163181114	0.1247066497480327	0.0040772637526013435	-2268.01145545365	-774.1984639268621
4400000	-3063.076730157945	-797.5727333190657	-2265.503996838879	2.298502899184024	278.8947405790722	3.4780755909182477	3.6991926912738062	0.3872769579305737	0.1502442300309385	0.19682182511305685	0.2656569869254289	0.12499289690078927	0.0033138907698160034	-2265.503996838879	-792.8860028013543
4500000	-3041.0582147663745	-788.8752309482592	-2252.182983818115	2.389412376181408	105.33810789610158	2.5625830611337124	3.488658284650016	0.4248680780465962	0.14897843613267633	0.1918777411225384	0.23427574469818693	0.14937932382951888	0.003952171742933104	-2252.182983818115	-785.6355130806596
4600000	-2991.4795735470802	-749.593288871739	-2241.8862846753414	1.7828141295596296	269.02546245309384	4.751898903323551	2.9014238028624963	0.4260967545807644	0.14393455869432675	0.17888836451678763	0.2510803222081191	0.09057096053667514	0.0037271759210393157	-2241.8862846753414	-745.4343820891194
4700000	-3109.3729474839947	-849.9166012856069	-2259.456346198388	2.8114895315680477	451.056949205997	2.937072468381376	3.2118544432674954	0.4147366894298228	0.1596556910468697	0.17479539380787004	0.2508122257154354	0.10830042342198264	0.0038047483240301466	-2259.456346198388	-845.3649044626777
4800000	-3040.3191482542115	-783.4357907748386	-2256.883357479373	1.9026427725207824	253.09515580093415	3.8336055847898503	3.7815025009800003	0.4156396729426835	0.1443776369223535	0.18225134276868518	0.2577313473662756	0.16955999518783552	0.00411662352019063	-2256.883357479373	-778.9156587699013
4900000	-3151.6389718884193	-840.9411730501208	-2310.6977988382982	2.7007291261996897	322.5412394046977	2.9276717341526335	4.199324731192983	0.44783596830055084	0.14279360397891852	0.18055196402980386	0.22881846369072453	0.12282474577880445	0.004070987340647342	-2310.6977988382982	-836.3010794671809
5000000	-3081.2635441701345	-809.1332406948585	-2272.130303475276	2.363120283958743	425.4490217757827	3.7756596085179566	2.7122505954315033	0.4314576493878795	0.15545937642177024	0.19449790826258853	0.21858506592775936	0.1415470138413829	0.003420952183192079	-2272.130303475276	-804.4182025358557
5100000	-3079.599638488337	-795.9034457320445	-2283.6961927562925	2.122064050890041	514.884501735427	4.182795092488997	4.796246138560533	0.38672420646611877	0.1549311485555083	0.18951258881265176	0.26883205616571876	0.13896659631607292	0.003471483290158255	-2283.6961927562925	-790.3223034674535
5200000	-3044.0539507650333	-753.802498241061	-2290.251452523972	1.7146865450592907	351.93773423784785	4.667940283596822	3.367155696711537	0.4157460842850332	0.14540902189628127	0.20423498503728227	0.23460990878140092	0.08259184210240723	0.0038626072887956485	-2290.251452523972	-749.2521917174957
5300000	-3088.8802601055413	-809.6714126334526	-2279.2088474720886	2.5400263429346577	427.19417214367525	3.6517579060721004	2.664651776543286	0.43286786031999613	0.14232017679202008	0.17095526422562637	0.2538566986623551	0.17670629696469797	0.003072809364743091	-2279.2088474720886	-804.3901738845275
5400000	-3089.4992854045977	-831.9639304030992	-2257.5353550014984	2.6665816085207728	329.8281113409628	3.291451775259796	2.8544722761067103	0.40461604868450596	0.15094556443285934	0.183781182255372	0.26065720462726055	0.14310406236273984	0.0038385302648748973	-2257.5353550014984	-827.7322763211084
5500000	-3155.704619089064	-879.780584217699	-2275.924034871365	3.3950537008447053	322.9954710762581	2.263946450839565	2.718302067179988	0.4213617501673377	0.15455874481292894	0.20664786467818336	0.21743164034154783	0.12745937225010814	0.0026787432515451414	-2275.924034871365	-874.0761978692632
5600000	-3058.4562496603876	-792.9977015372269	-2265.4585481231607	2.476117408286372	209.0497876898165	3.2997085292113946	3.6770208078410334	0.435676052194303	0.15362137800088144	0.18715626552564976	0.22354630427916367	0.006693143985165161	0.0034530729674767343	-2265.4585481231607	-789.0292944465873
5700000	-3016.9058290244625	-766.6980881367643	-2250.207740887698	2.2228796021182573	114.57973451557496	3.235633185945006	2.962147622152663	0.41338652312016283	0.16344916441510648	0.18007143967491718	0.24309287278981148	0.22295861087538188	0.004419056690664045	-2250.207740887698	-762.878083520991
5800000	-3050.9736875174167	-781.543473274039	-2269.4302142433776	2.054718983889964	259.93410760512285	3.9895301770437976	3.8929444513764238	0.4069192585527798	0.17130149525714305	0.18567261670597934	0.2361066294840958	0.14684811409304738	0.003882236037984693	-2269.4302142433776	-777.089439932617
5900000	-3014.223501763388	-768.4194600992574	-2245.8040416641306	2.4782140115318843	117.36393565298783	3.159319371438779	2.6254992513139683	0.4332219490365748	0.1425907047993783	0.20071930584111736	0.22346804032292744	0.12205084715318176	0.004716076584733607	-2245.8040416641306	-764.3382533542605
6000000	-3032.210049904786	-754.1934825776912	-2278.016567327095	1.6804335533558827	682.6172370525145	5.435313686524301	4.144120225092601	0.4022707802638373	0.1737977340577227	0.17597922354139192	0.24795226213704585	0.12794679092914413	0.004306769791853085	-2278.016567327095	-748.23457425419
6100000	-3011.2713750103985	-762.9131678071155	-2248.3582072032827	2.208674079790517	170.3238409014944	3.8916448196139077	3.283507934416926	0.4047269106952779	0.1771192572483974	0.1797744772230442	0.23837935483327832	0.18874904503543768	0.003738419094946751	-2248.3582072032827	-759.0054425561683
6200000	-3016.1747054487723	-749.6988988427446	-2266.4758066060276	1.8655956001777951	171.84958675977072	3.988645548114372	3.2938690683645646	0.42494938741686916	0.14274419533826424	0.18480423131252458	0.2475021859323398	0.13344091611503278	0.004601972091709104	-2266.4758066060276	-745.1053876332302
6300000	-3183.2412682372506	-896.8159432453738	-2286.4253249918766	3.7750622948607746	295.97070629479	2.080714491342417	3.779599882194419	0.4206744855253956	0.15676900918338524	0.18443916496751184	0.23811734032370507	0.09262568167487306	0.00262936250318363	-2286.4253249918766	-890.7790952582263
6400000	-3060.8271661380204	-804.3879463769149	-2256.4392197611055	2.322306733315781	221.93942543806287	3.1694100954028372	3.463961562900857	0.40142091913909683	0.14392756073209723	0.21471418395564662	0.23993733617315716	0.18936035398296608	0.004211037137538597	-2256.4392197611055	-800.0744527245777
6500000	-3051.5063453497505	-797.3062901601295	-2254.200055189621	2.524302544127564	250.80364548571828	3.3346309044085496	3.0620340125903	0.4165964455972942	0.1312163552505567	0.16635641653023034	0.2858307826219165	0.16765716442507744	0.00405238465953736	-2254.200055189621	-793.1538237995003
6600000	-3055.5279518114776	-799.2269548732139	-2256.300996938264	2.533069431156557	112.62236936397754	2.594410927096432	3.3893956282656967	0.43161508676395244	0.1339361558025571	0.17406124917566204	0.26038750825782614	0.17468588913613323	0.0036907975222512887	-2256.300996938264	-795.8941748183508
6700000	-3075.615834332168	-829.605567125398	-2246.01026720677	3.916531945922908	86.6446740771544	1.8192412001104878	2.5547057182261628	0.44931993727537256	0.13820341197035443	0.18156901021273505	0.23090764054153579	0.1780622765235673	0.003405110275465732	-2246.01026720677	-826.7264616108463
6800000	-3079.4579619729457	-823.9578467603841	-2255.5001152125615	2.7026851026785286	451.5903885695146	3.454571059566071	3.7198670899836777	0.408943708217489	0.1397137365696432	0.22640540529219882	0.2249371499206668	0.17861020481801335	0.0028988342692004214	-2255.5001152125615	-817.8985208958104
6900000	-3071.8259205031336	-780.881548677655	-2290.944371825479	2.082910938919962	356.05767663298974	4.09453942190844	2.8911747110915376	0.4228842025570417	0.1566139065965991	0.1786559604473598	0.2418459303989969	0.02409683797532688	0.003419265852773475	-2290.944371825479	-776.4675644798017
7000000	-3111.7228187238698	-858.8043422895136	-2252.9184764343563	3.2972410393013294	184.622174621975	2.2198694504399303	3.47060738381262	0.391476539562762	0.1616269399752387	0.2007843913836757	0.24611212907832108	0.15181528251679013	0.003366846602813943	-2252.9184764343563	-854.7963843340908
7100000	-3053.370701426822	-766.8977857040377	-2286.4729157227844	1.993567562070088	865.4860797491266	4.917290794236367	3.8063294862301844	0.41946596535463837	0.15963479961252858	0.17356592008862787	0.2473333149442027	0.11963027864544432	0.003375166962228733	-2286.4729157227844	-760.9288868790029
7200000	-3030.292283847999	-775.8531550119084	-2254.4391288360907	2.154097671744113	221.04426355592065	3.764831789705667	3.399059752693829	0.42588285765594325	0.14232482687352377	0.16767470499135267	0.26411761047917776	0.12408485415439592	0.004032247859556667	-2254.4391288360907	-771.7488062492409
7300000	-3028.561092909893	-761.0215056183825	-2267.5395872915105	1.8717040630668538	317.02632314942633	4.462817475708216	2.541451484642719	0.42782080022564367	0.14533533480450128	0.20157676113667186	0.22526710383318077	0.15755473954983876	0.004364549337494092	-2267.5395872915105	-756.3755622931055
7400000	-2991.9114308199164	-744.224126505054	-2247.6873043148626	1.8762271922916371	141.61760827404518	3.9406144733135364	3.0306787523674563	0.37224530613864315	0.16089578626786286	0.21033302871613643	0.25652587887735523	0.17940882985443696	0.004449908031130459	-2247.6873043148626	-740.1068007312083
7500000	-3125.7220522482635	-848.7443437304701	-2276.9777085177934	3.0361545793219427	550.3971390398385	3.1041950158845744	2.4035419671276186	0.43149507522310104	0.1345923594667232	0.18370557357168849	0.250206991738485	0.15998464037327648	0.003293927040324658	-2276.9777085177934	-843.7900542424695
7600000	-3017.5498950519645	-781.8901852708917	-2235.6597097810727	2.033166442772808	154.90607629001346	3.1865044317446247	3.2696795873824884	0.3841797875069768	0.162888900734389	0.2009337440797512	0.2519975676788807	0.17724110912111019	0.004610155500926587	-2235.6597097810727	-777.4177613115124
7700000	-3105.9553603098075	-846.1150102836166	-2259.840350026191	2.3688776077311826	424.96555722533014	3.1596690828589007	3.3822436047255944	0.41526598443854595	0.15092246955465305	0.1887145866132158	0.2450969593935828	0.058474517883614525	0.0025293215346974	-2259.840350026191	-839.4376252720241
7800000	-3048.027538325866	-803.9361386693901	-2244.091399656476	2.3607850117781006	147.37418088985447	2.6764955878605057	2.6277217068464362	0.42253547349203635	0.16639928047286476	0.20253163484253173	0.20853361119256497	0.20128111524063352	0.0039757369664780605	-2244.091399656476	-800.5353364938544
7900000	-2988.104664219792	-720.0155836096661	-2268.089080610126	1.4649649069703494	303.3907517295796	5.458381351425108	2.3038426998698993	0.3964568569186835	0.1501609816605147	0.20411334438447162	0.24926881703632792	0.06769881781263044	0.004365543144467459	-2268.089080610126	-715.5422530692756
8000000	-3045.9110971226028	-778.1460811081777	-2267.765016014425	1.7655739352052584	218.57494648655052	3.8028787003358433	3.6729179439071538	0.4495648700085785	0.14378627914648764	0.20204358955444543	0.20460526129048626	0.08445791305090829	0.0040889630597026935	-2267.765016014425	-774.0019610414404
8100000	-3115.653561649614	-842.2912325164137	-2273.3623291332	2.811473811559191	323.2840868096382	2.8217076722144525	3.2290467145893595	0.4143508037360273	0.11835904517709417	0.20685767448629455	0.2604324766005819	0.13950834589495137	0.002912079440348656	-2273.3623291332	-836.9290070221411
8200000	-3043.7708013285787	-772.9041029173094	-2270.866698411269	2.0163346234188855	312.81899640728466	4.076542705510517	3.0678102832926784	0.41592565323834685	0.1552424069259335	0.19323361412220477	0.23559832571351272	0.062417297095352695	0.003472751650075018	-2270.866698411269	-768.535915784052
8300000	-3064.866429895928	-776.3215571556344	-2288.5448727402936	1.9789199833519804	213.36555210962186	3.615195071335327	2.945082063472763	0.4367001107441747	0.15601887410737497	0.17038885882595203	0.23689215632249608	0.13600351963821813	0.004336956227532898	-2288.5448727402936	-772.1239148416848
8400000	-3081.1124471354847	-787.5040324232947	-2293.60841471219	2.1545322146170385	179.34161134388032	3.2420391574056433	3.322767253953174	0.4144230173926644	0.14937413141356667	0.1949393136888689	0.2412635375048977	0.15282059378686275	0.0038930553867960165	-2293.60841471219	-783.6997537822875
8500000	-3090.5486330570425	-799.6299068310251	-2290.9187262260175	2.1092285861368665	562.257505133969	4.300655352097396	3.1460450563666904	0.3975394453753056	0.15587327328373224	0.17817270338980398	0.2684145779511559	0.1214975276171526	0.0032541456094637424	-2290.9187262260175	-794.2338163732912
8600000	-3066.9369424857928	-790.990612924651	-2275.9463295611417	2.174192657364724	436.78569868641085	4.1373676680706275	3.7370591573657936	0.4277574779773378	0.14685753527184078	0.16617475456541603	0.2592102321854032	0.17479346062401968	0.0037199683721719306	-2275.9463295611417	-785.9792483806666
8700000	-3040.117436663345	-763.5885609428334	-2276.5288757205117	1.9728993441520943	678.8112046581875	5.038173234877116	3.134890082326893	0.44374275835909643	0.13479294379280254	0.1877901302489635	0.23367416759913548	0.18923446758228712	0.0036104453969852597	-2276.5288757205117	-758.135497789009
8800000	-3045.1541670479633	-778.0738362314345	-2267.0803308165287	2.258500256622554	174.5952068095966	3.407244041249849	3.2730387791107267	0.39517093315783447	0.17816441684479029	0.1738409600862652	0.2528236899111081	0.019585967196086757	0.003978167066369209	-2267.0803308165287	-774.5325711905763
8900000	-3034.9129322495023	-756.0926188126505	-2278.820313436852	1.694506890942706	449.16021193796854	4.831460467118504	2.559697854359114	0.43449627404035496	0.143969814277737	0.18037900805945556	0.24115490362245065	0.1576203838400691	0.004510364595009288	-2278.820313436852	-750.8076711512277
9000000	-3045.3078617814053	-774.2227591454995	-2271.085102635906	1.9295450568330508	535.3189941895373	4.757641863825226	2.2539535046830896	0.4302812881976524	0.14286423177701546	0.19519373013553556	0.23166074988979474	0.18647116647135523	0.004048161710410882	-2271.085102635906	-769.3757713320335
9100000	-3103.8256774517527	-867.3827012849093	-2236.4429761668434	3.3240839847064096	349.65481865907606	2.4652280155071935	3.1515217750672733	0.4019676353881583	0.1723609106305179	0.18893226154020354	0.2367391924411184	0.14302615907902855	0.002646057727787468	-2236.4429761668434	-861.2853552820761
9200000	-3102.2972340326583	-822.5631095024929	-2279.7341245301654	2.3791174048331714	318.53822223791656	3.3323642557897455	2.9380877798304876	0.40969742444769885	0.1546025150436009	0.19501655545919802	0.2406835050495002	0.07395527320002766	0.0033381688854872645	-2279.7341245301654	-818.1566476228262
9300000	-3050.4162905791554	-812.3636897892231	-2238.0526007899325	2.603483467513854	160.00512508873885	2.8248845509728997	2.4965332214042	0.4073382108864531	0.1588139957053613	0.19338824921983905	0.2404595441883447	0.0647925946389791	0.0032530036743724936	-2238.0526007899325	-808.7801143581494
9400000	-3108.2895356412255	-824.4388578535559	-2283.8506777876696	2.4403408314921835	542.170858188608	3.664667391818862	2.6140280389946384	0.41936673787757633	0.16240586747029312	0.1951296682573941	0.22309772639473452	0.0410882500812095	0.0029986523846469338	-2283.8506777876696	-819.0544941065851
9500000	-3035.427333734925	-770.9598756871694	-2264.4674580477554	1.9809906005995899	354.0139788978767	4.332721138375407	4.015977160653642	0.4103835381095037	0.16945410329052826	0.18964420980184837	0.23051814879811783	0.030530910500829275	0.00407003559359207	-2264.4674580477554	-766.2699811774246
9600000	-3048.389850983228	-798.5722527117492	-2249.817598271479	2.3655040067240205	196.9165278386515	3.180161895719003	3.475394152465705	0.4295731811060754	0.15096976429235076	0.16595300608822638	0.25350404851334557	0.07621510332520379	0.003716954702592464	-2249.817598271479	-794.7746472127849
9700000	-3035.7011145441493	-782.932635068297	-2252.768479475852	2.060556611480309	321.9712043615823	4.045849907270662	3.5310878081042887	0.38238776814806774	0.15645161173069821	0.1949404052562644	0.26622021486496766	0.133388692690377	0.003884464814895789	-2252.768479475852	-778.4001545788108
9800000	-2996.5629095075	-729.9383682235668	-2266.624541283933	1.7145778849228122	197.52260623994457	4.805578967021886	2.310502887569694	0.41099318161512893	0.15297393358550848	0.1983571459072115	0.23767573889214907	0.12259083119261685	0.004867454661828264	-2266.624541283933	-724.8427436909085
