# BEAST v1.8.2, r6687
# Generated Tue Apr 12 14:45:37 PDT 2016 [seed=1460497536746]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	skyline
900000	-3673.4244841081018	-2448.2696283689306	-1225.1548557391711	28.10143234890339	438.9857515561948	93.79467218440708	12.657592618971933	36.60737361277214	50.24597874990953	12.170624502777112	11.719564332993773	17.873336441163335	8.639725677326702	5.2260828946536275	1.0	1.0	1.0	6.0	1.0	5.0	3.0	2.0	3.0	3.0	7.047244527284531	0.4141618645043777	0.13772339440916972	0.21485498494162802	0.233259756144824	0.12079312681406637	0.0012692990985513969	-1225.1548557391711	-102.77470470544571
950000	-3685.495256398568	-2452.7646888185686	-1232.7305675799992	42.19477674764525	336.3406340856699	67.4972603921108	1.6694037329893467	2.176037497741239	5.6288644043103035	15.11402324396635	27.11171030534006	24.54280186255158	16.134699259766325	62.86535463723586	3.0	7.0	1.0	3.0	1.0	3.0	1.0	1.0	5.0	1.0	5.167524225276526	0.4207547188524117	0.12856786604751258	0.20966723769532236	0.2410101774047528	0.06498179479723978	9.72179585823967E-4	-1232.7305675799992	-108.39580303430743
1000000	-3670.97674267162	-2442.41264334976	-1228.5640993218599	31.900369685166048	1616.6916927687557	85.17649048750391	0.7454858740356719	2.6828623762302333	10.003560710949351	5.984743603903472	17.850545242603868	17.182013710177543	2.7746493052696617	5.692223744098627	2.0	2.0	1.0	2.0	1.0	8.0	2.0	4.0	2.0	2.0	6.13349886097077	0.45962623769142436	0.12990801932163437	0.1937915489985319	0.2166741939884088	0.07262409307185934	0.001036095123319473	-1228.5640993218599	-97.7457233616032
1050000	-3724.5716061639505	-2488.0005921928564	-1236.571013971094	83.62806048274206	1912.413985846073	1035.9056127405463	193.07696537235793	478.59169617114844	44.71257808173104	6.747160750381833	5.648659471021069	10.876472013759436	8.02995168680846	32.690079932085546	1.0	6.0	1.0	2.0	3.0	2.0	2.0	1.0	3.0	5.0	6.440855740947728	0.39802735940921574	0.16602361776603777	0.23230495551331154	0.20364406731143436	0.04996840303306946	4.02396872498496E-4	-1236.571013971094	-132.7279102655718
1100000	-3670.7844710226764	-2432.9795036707883	-1237.804967351888	36.48514003307746	230.46613903068157	288.1579466443935	47.69126847374442	10.477133927655142	8.53451475510946	0.9441698649738139	1.7450946578741342	6.833492687341	14.117762952597827	5.575717316822477	2.0	4.0	1.0	4.0	1.0	1.0	6.0	1.0	1.0	5.0	4.737503115593286	0.43600074216785756	0.1233023662249367	0.21196920275364642	0.2287276888535588	0.03220048306718876	0.001442703214303395	-1237.804967351888	-92.58991245468088
1150000	-3683.593086596582	-2446.4902105319275	-1237.1028760646545	33.823482123170685	1486.0692615122807	36.73941669134643	61.29714247389269	10.349672464422984	25.159148733315202	28.901216699866204	23.507652362990125	28.447006197834817	4.035991463703743	0.9556459882761635	1.0	5.0	1.0	3.0	4.0	1.0	4.0	2.0	4.0	1.0	5.257206458470939	0.43306899635618296	0.1472078086743967	0.22292390180594607	0.19679929316347372	0.07933307680946997	7.337458414062218E-4	-1237.1028760646545	-100.27880818293767
1200000	-3702.6095854683863	-2457.9409161639724	-1244.6686693044142	31.476374292678045	980.7760564874479	198.4478624953335	120.28187771741048	31.450940148382895	12.682088618794252	33.610506658373254	21.842210770724453	9.253493140023194	1.0753642072656782	2.7244117070902325	1.0	3.0	6.0	2.0	5.0	2.0	1.0	2.0	3.0	1.0	6.648141056744697	0.3974930032082904	0.12845934603112671	0.2224312509948777	0.25161639976570466	0.036170085711551093	0.0011626622436342006	-1244.6686693044142	-111.42844239082625
1250000	-3671.788913784508	-2438.4168912393175	-1233.3720225451907	26.579352798823674	2593.763550630879	695.5278250030332	145.38132697103393	18.758862925853276	26.705262640251366	23.847107121562406	9.739358220486983	12.834483632681916	0.3917728104770244	0.13827506150388974	2.0	1.0	1.0	1.0	4.0	2.0	3.0	9.0	2.0	1.0	4.613895546808196	0.41475786370041284	0.13556626168489475	0.21559200967975117	0.23408386493494066	0.11063282893728006	0.0014757116924608137	-1233.3720225451907	-93.08492240974871
1300000	-3674.419266130909	-2425.541430742413	-1248.8778353884957	23.575467418345976	410.7806445165845	4.130058417073714	6.31621067270657	37.24621922917217	23.727960365943062	38.40393079736947	34.63202490950561	10.134019318042137	0.7720624878010355	0.059530960958697594	1.0	2.0	4.0	2.0	2.0	2.0	7.0	1.0	1.0	4.0	4.627762083768494	0.4740429812239425	0.11796603458257754	0.20310157893944145	0.20488940525403798	0.00480884434124499	0.0014916323476794036	-1248.8778353884957	-83.58369385780779
1350000	-3695.466029747448	-2466.8248111700973	-1228.6412185773506	37.88715615872973	463.0180925370893	532.9729736565986	78.510985835678	42.216382396996146	73.77889399357272	44.16132030440907	7.659972682442218	6.003208246579247	7.727577439494586	6.476973749209116	4.0	1.0	4.0	2.0	3.0	1.0	1.0	2.0	7.0	1.0	4.127273810107377	0.41921826738459683	0.14370723821457435	0.2312777591036542	0.205796735297174	0.0735157477025853	8.071832536987594E-4	-1228.6412185773506	-119.95440691951846
1400000	-3712.615363940065	-2484.3648573673936	-1228.2505065726714	35.448275892706896	331.8512027882126	554.5016203417838	97.51400084653953	51.20273763451307	130.43404972111006	39.8875927347643	38.97367883489457	44.28091856073788	5.479237279272286	5.219650209932551	2.0	1.0	1.0	2.0	1.0	2.0	6.0	5.0	1.0	5.0	7.881608110009661	0.4150590163292843	0.1281387575046311	0.21220420270908363	0.24459802345700038	0.014878208412026375	9.045754748793731E-4	-1228.2505065726714	-131.87408626560818
1450000	-3653.5718038096584	-2420.6382140759147	-1232.9335897337435	20.98318342871189	394.99530818397227	146.3145867724497	289.4949050416741	21.90483964064134	1.539412137713	2.5274344526509593	5.441261442271442	4.419974116071429	2.293877179544187	2.1371742608238935	1.0	3.0	1.0	2.0	1.0	6.0	3.0	3.0	3.0	3.0	5.204822030209848	0.4173700213439567	0.1343611349347145	0.2173517643100182	0.23091707941131	0.034447260400188556	0.0019968197655141563	-1232.9335897337435	-80.9201540867805
1500000	-3699.671386785467	-2461.4844042648765	-1238.1869825205904	31.553703034733733	560.473269996522	252.43526611314476	109.10870449829245	13.260459762348312	42.36657458295105	6.408950153809116	10.657568896440205	6.869646698513806	20.995420328771786	4.538011519239814	2.0	2.0	4.0	2.0	4.0	5.0	1.0	1.0	1.0	4.0	6.609477432459258	0.46303068612555964	0.14295932509261092	0.16801991829957805	0.2259900704822507	0.10774199630943439	9.810939021245814E-4	-1238.1869825205904	-113.23837023703098
1550000	-3703.45162675357	-2474.2615940071787	-1229.1900327463916	58.586945557568036	1581.5423689521485	502.29239054414705	315.8201066085088	60.4326478149149	10.18766929074738	11.602867480128538	9.043759401720129	14.094957730595926	17.18982369766951	34.947190277819395	1.0	3.0	2.0	2.0	2.0	3.0	1.0	2.0	9.0	1.0	5.141017171148735	0.423458244925463	0.15750540665003487	0.18316618171252538	0.23587016671197594	0.048971066876726	5.969262919783717E-4	-1229.1900327463916	-124.04230722215401
1600000	-3667.2643991112373	-2441.3484057287383	-1225.9159933824988	22.77307043580771	218.1334480167548	120.5320867712199	7.294698940637691	23.100424358939478	9.249964745786528	18.002513709334437	10.692257742125255	9.243798564594229	0.4544540547616162	0.262003730027557	4.0	1.0	4.0	5.0	1.0	2.0	4.0	3.0	1.0	1.0	5.875906361207022	0.42522931732016434	0.1517501946395425	0.22916680803263406	0.1938536800076584	0.10164469536926136	0.0016895086769409529	-1225.9159933824988	-103.27823756196226
1650000	-3679.9245047305067	-2451.4587994467533	-1228.4657052837536	40.70094588172478	1816.534924218405	13.394120261349137	26.722214712459003	14.042736576891874	7.218529874186863	5.2624162851063385	28.307377430752577	7.712287606274536	8.552319720533777	14.74894558091815	2.0	1.0	7.0	2.0	2.0	1.0	2.0	7.0	1.0	1.0	9.048841375453788	0.4209757623552887	0.14813491622709593	0.2065310990202447	0.22435822239736997	0.13811558877419894	0.0013487733121589822	-1228.4657052837536	-103.7153420785216
1700000	-3711.5170587954044	-2484.6147909016277	-1226.9022678937765	58.51056980301628	314.05589768201276	196.12467969803384	186.37517234284522	127.4747978874299	14.345521084590185	13.683658044827805	15.10814525407224	32.82313763008943	18.164030649867684	37.38689497943912	1.0	2.0	3.0	6.0	3.0	5.0	2.0	1.0	2.0	1.0	6.959279663703466	0.4235263894724987	0.1515851054484926	0.20581303399980402	0.21907547107920394	0.06124402898769801	8.475080421834845E-4	-1226.9022678937765	-134.42422452591234
1750000	-3676.3188755652263	-2436.677624955175	-1239.6412506100512	19.858235563930627	1862.015236955125	1495.3486060714947	102.56331855487166	44.73388187431342	57.87971054308657	11.678785587314703	15.096923924149374	4.8599588813836245	2.562484726304168	0.5456668818306062	1.0	1.0	2.0	2.0	1.0	2.0	5.0	4.0	3.0	5.0	5.8450167303631	0.4815925212130193	0.12803322278792148	0.21286421699839317	0.17751003900066537	0.03625006810022437	0.002184833125693471	-1239.6412506100512	-88.6133607617816
1800000	-3696.6249289100124	-2471.9189978072577	-1224.7059311027547	37.090662361417124	371.37494910615766	329.86251227064474	64.76472278327057	73.29730703383026	55.21268685039174	24.519067067189138	22.13041110963869	4.594294637742607	6.397847602718346	4.177250291895392	3.0	4.0	2.0	4.0	1.0	7.0	1.0	1.0	1.0	2.0	7.536908819710898	0.42121206932967503	0.14606635839344323	0.1995647537220203	0.23315681855486076	0.009272928638594718	9.577413682668742E-4	-1224.7059311027547	-125.66027258992031
1850000	-3652.7103928254746	-2426.3227779590793	-1226.3876148663953	26.325872789823944	799.173355216508	114.80728394821786	5.964814312380362	18.52883523951528	3.355184327299973	10.049208752132968	31.77038229440552	6.859567467471671	0.2706893031340207	0.27613480465929896	1.0	1.0	4.0	3.0	3.0	4.0	6.0	1.0	1.0	2.0	6.8827008128236	0.40782389263293384	0.16186622489432312	0.21357283410407274	0.2167370483686696	0.07600000679615516	0.0013088118791353804	-1226.3876148663953	-84.81418342988569
1900000	-3684.9602627311715	-2451.2544121101328	-1233.7058506210385	29.30338025795778	574.4886419354036	120.28446183993597	69.33042111095389	64.3389289895207	5.445416059398426	5.878808758904101	14.503956435646993	3.598135664155569	12.345871262302163	16.007072066020445	3.0	1.0	5.0	1.0	2.0	6.0	1.0	1.0	5.0	1.0	7.415705445830642	0.3947582030193569	0.1646992357841288	0.2258263485225584	0.21471621267395524	0.05920335760757168	0.0016620147617628833	-1233.7058506210385	-104.60143042459931
1950000	-3688.0363205793556	-2457.684930124554	-1230.3513904548017	28.62712016502357	300.0116929296131	365.8441139071657	406.69729095869144	25.090658340012272	48.29116377148454	49.79211668515434	20.821016356859708	4.536316713444973	7.092069858859309	3.3628412961896195	1.0	5.0	1.0	3.0	3.0	1.0	1.0	2.0	1.0	8.0	7.125285876793441	0.4542601968039993	0.13389628820100938	0.2212529896280797	0.19059052536691087	0.09722811444307729	0.0015214409616088227	-1230.3513904548017	-108.40693173017274
2000000	-3663.852106783684	-2421.3292836412024	-1242.5228231424817	21.07368055846442	871.5169699530271	356.3781062769835	16.26658450631335	14.392939903559189	15.146643625486133	33.33489461622923	1.153114987306289	1.7860240232824032	1.1065764672709746	0.08702766570965692	1.0	4.0	3.0	3.0	2.0	2.0	3.0	3.0	4.0	1.0	6.7365325990396165	0.40653703563447685	0.13759038461123133	0.23820048615020348	0.21767209360408765	0.032641774389329824	0.0012882896886182691	-1242.5228231424817	-82.46825290332535
2050000	-3675.729502076304	-2446.1623572338485	-1229.5671448424555	21.20804834019515	104.57618990159894	149.49275283781657	87.57064388328202	14.250440676575876	19.2556107299921	55.042575083118194	104.62022819886344	7.421929269878402	3.642564881344262	5.348963282958476	1.0	4.0	1.0	2.0	2.0	1.0	2.0	4.0	3.0	6.0	8.920990318625527	0.40781605127696696	0.16308574708848594	0.19983384386488587	0.22926435776966053	0.08530721974454633	0.0018772840690966046	-1229.5671448424555	-98.49803883508558
2100000	-3676.780447011743	-2446.259644250898	-1230.520802760845	28.458201289476783	1175.6880161450747	187.93473873367103	25.397540084260086	32.35445802646008	14.064801689881113	37.29332805798357	37.95934158126553	7.7924890383163214	6.886067587974761	4.669429791362643	4.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	2.0	11.0	6.390493096611677	0.4353718398034229	0.1654413175564557	0.20318137975431574	0.19600546288580503	0.009241649646532594	0.0012250458107741506	-1230.520802760845	-98.97690713658459
2150000	-3676.7024911094168	-2445.9316580766877	-1230.770833032729	42.55112864527192	1314.6491537270504	234.92722967827783	53.68471491917839	7.090867596941211	8.723756797422409	13.99250493617166	25.5409459899164	7.960388659295852	7.813679456103013	16.28507078669811	2.0	1.0	4.0	6.0	3.0	1.0	1.0	1.0	1.0	6.0	6.6649776799370475	0.41384711151479703	0.1103061172491993	0.24003385785510728	0.2358129133808957	0.15042071803309168	0.0010679843346199317	-1230.770833032729	-99.34078743858696
2200000	-3720.8870335166544	-2485.7314668757544	-1235.1555666409	48.87939680896978	1867.7493263731978	1766.6490263945122	207.3610522779399	433.75159315966283	138.26147316701437	22.815858179273484	12.9852103881087	13.458892385549737	74.96758688964998	29.561500457442918	1.0	1.0	2.0	2.0	2.0	7.0	2.0	1.0	5.0	3.0	3.8591695549399825	0.39432849474707	0.14231179556655096	0.25190011434291987	0.21145959534345854	0.09791012836717508	8.48543955562232E-4	-1235.1555666409	-124.07010741975401
2250000	-3690.856834556137	-2457.1558793099525	-1233.7009552461843	31.740099155149704	2507.6986486611027	77.40558063762005	90.90394035547088	31.393996230684326	27.037043423717734	8.439481863150204	21.667544419670435	22.79909714597369	2.457736909062341	0.5145434431339947	1.0	2.0	3.0	7.0	3.0	1.0	3.0	2.0	3.0	1.0	6.094621234249422	0.4331951595029155	0.1661567535153932	0.18036463987286377	0.2202834471088269	0.10960980519610034	9.247944082502931E-4	-1233.7009552461843	-110.29076828776869
2300000	-3698.4524796924	-2465.9369010377804	-1232.5155786546197	46.458745985743995	2689.7322952382756	251.0440776535946	185.52535826423517	10.132264082628579	7.266840307103025	15.036368177231992	16.11696786684172	46.71333355414704	14.985206373732627	10.025047722646217	1.0	2.0	1.0	6.0	1.0	4.0	1.0	3.0	1.0	6.0	7.081953253478519	0.39899184263557846	0.16812947671505418	0.20145661687632915	0.23142206377303753	0.10000666926237228	0.0014364138196254316	-1232.5155786546197	-114.06086699782261
2350000	-3680.90533953299	-2466.598846981941	-1214.3064925510491	51.022982669316775	249.1434145218736	625.900062340619	207.93835996724698	27.216887016481028	6.445393616345851	22.03127420515465	17.336121139862296	9.449598522437315	18.012567978197193	6.247765887986683	1.0	1.0	2.0	11.0	1.0	2.0	3.0	1.0	1.0	3.0	5.1062035150860785	0.41973257407030384	0.14517851478038035	0.20068538275443107	0.23440352839488404	0.08700671587250229	8.739700277403233E-4	-1214.3064925510491	-117.96151742194877
2400000	-3689.131493070725	-2462.417469630349	-1226.714023440376	41.808397362175214	954.1949240195753	581.2151975868194	9.037013900031274	29.14034101229125	47.05472253662708	41.862098938807094	3.2301742786088923	8.851956310444754	8.941310513557312	40.18094648908441	1.0	2.0	6.0	2.0	2.0	5.0	1.0	2.0	3.0	2.0	5.194850430571984	0.3817220623292036	0.1504797892487804	0.24518317353245328	0.22261497488956206	0.13158119538951543	0.00111863127102548	-1226.714023440376	-109.24072009442392
2450000	-3696.552566815216	-2468.738840154817	-1227.8137266603987	43.7088505511275	8467.539222446107	177.22723075445353	45.07975946176899	85.01363790994083	178.6796920593925	22.591809434731303	5.819775324357564	13.9374812682924	11.887652410469308	5.098932128309015	1.0	3.0	1.0	3.0	2.0	3.0	4.0	1.0	7.0	1.0	5.762269221442769	0.4212345966985699	0.15123988664246973	0.2061206489796737	0.22140486767928602	0.18952345726077596	0.0010656986491068502	-1227.8137266603987	-113.80027437104052
2500000	-3678.720756208674	-2451.2638828124386	-1227.4568733962358	42.279645831416225	1040.8737523618615	129.31129465992456	58.981232180857404	0.33780589376858694	1.9402736334816517	4.063473405713153	7.12874496117111	11.056499455483142	12.29627843333208	16.517840960342312	1.0	3.0	5.0	1.0	1.0	2.0	6.0	1.0	5.0	1.0	6.818522324900254	0.4203394220316907	0.16203179904444515	0.2050560376322155	0.2125727412916479	0.05849269368649548	0.0012498455923302754	-1227.4568733962358	-106.31193503829245
2550000	-3664.1052103227876	-2430.884127887883	-1233.2210824349045	22.915214099878185	549.8400321769433	120.50119182875028	258.8676874001147	20.304406812159304	11.488666037523197	2.7552554919991556	4.352455353290329	9.530927777170152	1.2239461083236578	0.11145362206010324	1.0	1.0	4.0	1.0	4.0	2.0	6.0	3.0	2.0	2.0	6.25569960241758	0.4456036248483791	0.12976856926396632	0.2143555975569518	0.210272208330702	0.07625517028751741	0.0014435539987726358	-1233.2210824349045	-90.15661984320182
2600000	-3695.7072757455076	-2474.1352824849887	-1221.5719932605189	61.061143902743595	682.4547880003506	136.80583313747263	55.35407872395221	57.73013650568273	54.70941335006484	8.727135518637803	14.641008381498482	43.85488273388999	30.746797788748975	18.584677440444448	2.0	1.0	1.0	1.0	7.0	1.0	3.0	1.0	1.0	8.0	5.123439779052948	0.4011207071000494	0.1592395472917566	0.22083236688764651	0.21880737872054673	0.10754947827350125	9.302921968106776E-4	-1221.5719932605189	-123.85140704291857
2650000	-3695.8068017670576	-2464.0692312632386	-1231.737570503819	33.6575627622974	656.1363599160514	225.89384792534744	121.93385185805472	53.338145980038504	99.32973034331852	27.69592811577888	9.197444086637262	8.930990507159166	16.396017775620216	20.130632297034726	3.0	1.0	3.0	1.0	1.0	1.0	9.0	4.0	2.0	1.0	8.501197120036624	0.44108738688121846	0.13447226321364145	0.2031725576595053	0.2212677922456341	0.10360110923235988	0.0016238845360895566	-1231.737570503819	-113.14771288788225
2700000	-3718.462114048498	-2485.035213871698	-1233.4269001767998	41.24847493781539	970.0464423798409	1286.493459736762	307.64871504477867	71.8327672367569	164.85455588404366	50.71975960932075	44.17001905334763	19.230960520275463	11.522101173617749	3.664604466617595	1.0	1.0	3.0	3.0	2.0	1.0	4.0	3.0	7.0	1.0	10.502753843866225	0.43519253547181536	0.16963911682655627	0.18833240596332784	0.20683594173829975	0.1302760689844731	9.206620543480146E-4	-1233.4269001767998	-128.60632498464707
