# BEAST v1.8.2, r6687
# Generated Tue Apr 12 14:49:49 PDT 2016 [seed=1460497788469]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	skyline
500000	-5007.329001809945	-2451.6187339180838	-2555.710267891862	34.707674792737016	848.1963855694274	249.0935922952726	124.74074669762642	22.051691541343576	99.4169332854994	121.83547962237616	1.6484468425399443	0.8271451353028767	2.100521584189047	3.1817066467647406	1.0	1.0	4.0	2.0	6.0	1.0	1.0	2.0	2.0	6.0	8.04493345020011	0.3989321139624418	0.16685370164229654	0.18969305960842006	0.244521124786842	0.07454308528394968	8.025023772172585E-4	-2555.710267891862	-103.01194071337369
550000	-5047.761550438323	-2483.3360034373973	-2564.4255470009252	36.45211692486663	7860.203691733546	1120.742373631546	165.28623012366862	142.38672926725692	159.67270587448706	205.9153907506338	37.90382149900276	31.0547393886789	28.936223324855423	3.9111967010627176	1.0	1.0	1.0	3.0	1.0	1.0	9.0	1.0	2.0	6.0	6.6753363934254155	0.3802328002744532	0.17951739195689326	0.20687742804290482	0.23337237972574912	0.13370910979724945	9.98462125897363E-4	-2564.4255470009252	-121.87161569468662
600000	-5014.890669813438	-2447.372257549703	-2567.5184122637343	26.515692090156996	602.7590238858164	101.50176841544389	83.75955659033418	5.967243452469791	18.63482092763286	16.48665272671042	8.753984319126289	2.117549492329038	4.146263464755891	0.6950768636303666	4.0	3.0	1.0	1.0	2.0	5.0	2.0	5.0	1.0	2.0	7.439568775802993	0.38186032113581314	0.1703976570277731	0.2052755224714424	0.24246649936497183	0.15396269123425002	0.001064046233057006	-2567.5184122637343	-105.42857747218764
650000	-5020.418687305907	-2467.2873563399125	-2553.1313309659945	31.15655567845229	1150.6583794285907	1111.3664569584544	106.49896526294829	118.66306382119014	16.357531841766203	5.250008413953765	15.335716584368766	26.21881571940065	9.139512375493403	29.748239405928363	3.0	1.0	1.0	3.0	5.0	3.0	1.0	2.0	6.0	1.0	9.771382671490583	0.40554888751562806	0.17974402378824236	0.17475802456795633	0.2399490641281737	0.1679205731142639	0.0010669750999252362	-2553.1313309659945	-112.45084460889397
700000	-5012.647427282493	-2459.504789761237	-2553.142637521256	29.704970058020585	1603.4984954756703	289.78778139045045	90.14956402661727	10.26422576671428	24.977651144950094	23.603454523317644	16.57248109071494	10.340167128579012	6.352026131040752	1.3555714465867985	1.0	4.0	3.0	1.0	2.0	5.0	5.0	2.0	1.0	2.0	7.6789046286705105	0.40653244454489557	0.19050342960492542	0.18405788429443498	0.2189062415557445	0.18073222717325732	0.0011662780412314774	-2553.142637521256	-112.28855063054935
750000	-5010.900155782101	-2453.360527680426	-2557.5396281016747	27.901067048639543	1720.4836949949251	79.42164831342716	26.358370198200646	12.699722581270287	36.63958341640703	22.667953871606567	5.893326579728473	5.71596874146399	7.803481773949289	1.2441906925966837	1.0	6.0	2.0	4.0	1.0	2.0	1.0	2.0	6.0	1.0	10.314449700498017	0.37104620205730565	0.17983643164217225	0.21077086292672634	0.23834650337379631	0.1276629098655145	0.0013797539154068973	-2557.5396281016747	-107.83394055918973
800000	-5028.853173155371	-2472.417512911568	-2556.4356602438033	29.589725341543673	17085.08493344245	3594.647521886735	82.8356577838867	72.25062869676628	49.15983385266471	44.15400423679823	53.31983785929789	21.558232630679015	1.4118505189910344	0.3130464362508077	1.0	1.0	1.0	1.0	2.0	9.0	2.0	1.0	7.0	1.0	9.833938849477226	0.4150278563347298	0.19063066341922028	0.18044605751176904	0.2138954227342814	0.10985340651793842	0.0010139100370151037	-2556.4356602438033	-115.78248347770852
850000	-5004.333968247409	-2445.972811002167	-2558.361157245242	27.217573651540494	3456.4128088069606	54.27924891876969	46.10361930495608	20.748746000007774	27.60567096728452	40.43517766912863	30.66026196571951	10.559785571038399	0.5801414408405989	0.44815294764713154	1.0	8.0	2.0	1.0	1.0	2.0	4.0	2.0	2.0	3.0	7.854648798645164	0.4218730585298221	0.18643693647280823	0.17084040678700324	0.22084959821036704	0.14520252992277416	0.001212872503144016	-2558.361157245242	-100.07249747981345
900000	-5006.423138310132	-2450.8368642469586	-2555.5862740631733	29.457662292526802	10954.423607460012	34.78198280153494	25.54379767539141	98.74898678064335	9.053134549096145	9.686311584708836	3.879627876982991	1.7408701093584185	3.095087262344377	1.653332593448555	1.0	4.0	1.0	5.0	1.0	7.0	1.0	1.0	4.0	1.0	10.415781997135012	0.3735928317353998	0.19418155593224187	0.21457719893586408	0.21764841339649457	0.12139596111936843	0.0010873240546546699	-2555.5862740631733	-103.6147445766078
950000	-5016.570745263361	-2461.3164764121657	-2555.254268851195	29.56242734923731	1856.8679057787444	327.0502966574524	155.49674627508878	29.81518459561211	36.321742184809864	71.26094599924484	31.42873486560476	13.35400262363377	1.106480294760898	0.46129897583237667	2.0	2.0	4.0	2.0	4.0	2.0	3.0	3.0	3.0	1.0	9.03456848003504	0.3820477576758086	0.18780613684647368	0.19383638716121301	0.236309718316505	0.09234158990013785	9.08988673915911E-4	-2555.254268851195	-112.32840292352496
1000000	-5004.416206312225	-2439.3522857100506	-2565.063920602174	31.630879253088967	807.4479691434517	373.5010663744788	116.69408113003297	52.15610411659185	45.33895549891489	25.28372135918024	0.7977926360694348	0.8110292778427908	1.9668480196128288	3.602934686472549	1.0	1.0	4.0	3.0	5.0	1.0	5.0	2.0	2.0	2.0	7.5286043734104515	0.40887647871613303	0.15304177109096195	0.2000627687473652	0.23801898144554018	0.14616019344466408	0.0012024414470837735	-2565.063920602174	-95.70904555516876
1050000	-4991.2614751719575	-2436.7625730950467	-2554.4989020769112	24.3417383695756	1707.9279710969734	253.22630488874523	18.69378641660478	29.039049751936577	19.98620720804379	7.34315726332188	1.5488028584460984	1.7300673201488161	1.0249111413451741	0.32186039434375135	1.0	3.0	4.0	6.0	1.0	5.0	2.0	2.0	1.0	1.0	8.577692419783345	0.4045941076718718	0.18449969866322524	0.17109942184044657	0.23980677182445678	0.1356952688682347	0.001298021473089742	-2554.4989020769112	-98.3209781109042
1100000	-5033.971496747337	-2474.2018882551843	-2559.769608492153	37.88926186888723	1547.2856160995138	733.4351969605094	46.86599236728604	44.096649733948674	77.89077194521936	94.3905367261091	23.63327419505702	20.43376888492278	6.960381348146793	7.766528953500214	1.0	1.0	2.0	6.0	2.0	3.0	2.0	2.0	4.0	3.0	8.875903866772436	0.3922976167292431	0.179104348919595	0.19890805669135006	0.22968997765981228	0.20894209426559163	9.866357900015158E-4	-2559.769608492153	-120.64663662027907
1150000	-5025.662969858257	-2472.8129188927755	-2552.850050965482	33.07864086778344	1345.1467864862418	553.5657941169911	191.5421125557766	64.84039234342232	43.35690978669802	62.803268615789946	33.85001761906643	19.362333666488933	12.678907342804894	3.7925412727186307	1.0	3.0	1.0	4.0	1.0	2.0	6.0	3.0	2.0	3.0	10.799416657198096	0.3876459287156776	0.19987200119788204	0.17934241518610552	0.23313965490033536	0.14465326472553874	9.972371550701334E-4	-2552.850050965482	-119.61186031667623
1200000	-5028.821106023224	-2465.2282708564785	-2563.5928351667453	32.6053027833214	1038.5269098871463	483.4605535813206	64.16129323444494	74.39974261227385	92.19382755491928	78.35737677165422	22.860964827751978	8.064628233403267	5.22388587025439	1.5076297397596388	1.0	1.0	3.0	1.0	5.0	2.0	6.0	1.0	1.0	5.0	8.503074569164312	0.3804491971848094	0.1651840452766621	0.19760306357630167	0.2567636939622273	0.15569672319161654	0.001038270490454224	-2563.5928351667453	-115.0456611187732
1250000	-5004.277140703984	-2443.9993741890935	-2560.27776651489	25.369750287899723	1445.5371666256751	46.569528321391445	75.33446431612535	21.914735753814664	15.16552995503412	10.272217579648816	1.9190624186730088	2.503622579704033	2.1579225220460554	2.4420890229851837	3.0	3.0	4.0	2.0	1.0	3.0	4.0	1.0	4.0	1.0	9.12097015611272	0.3903161721646221	0.1836891030382398	0.20125394172842706	0.2247407830687116	0.1451897293335127	0.001068829690251647	-2560.27776651489	-103.40319563941006
1300000	-5019.44061889732	-2460.1829023014557	-2559.257716595864	29.457555753224366	1068.0113091251596	584.3432115490909	88.52570142320025	49.33656806490313	15.84148223512877	17.05999089566018	8.39427709942256	6.993231089829039	3.203950405062546	1.2209837530432128	2.0	1.0	7.0	1.0	5.0	1.0	2.0	5.0	1.0	1.0	9.484760729019388	0.40429235833272514	0.16250876543635692	0.19931237060487222	0.23388650562604624	0.22947501425827593	0.0011910646529514916	-2559.257716595864	-114.898748342134
1350000	-5018.385784980341	-2453.1709353595825	-2565.2148496207583	28.593967263331383	2255.537127509477	1409.2588392149285	22.572827176801272	51.793279449181256	44.58063215112447	35.86735906900546	23.901486793461068	2.056816469646109	7.461002074720949	3.6735794144048888	1.0	2.0	2.0	6.0	1.0	1.0	1.0	6.0	2.0	4.0	7.796907762127742	0.3651918348798342	0.1958512330869254	0.20036243263175085	0.23859449940149016	0.13911975706380122	0.0013299696342521103	-2565.2148496207583	-100.14004376271735
1400000	-4992.309276716598	-2437.5768537632266	-2554.7324229533715	24.09898897973822	342.3348688322701	52.62886327057178	41.52253722455776	6.2264114737265706	10.30971781517204	17.14746050637436	9.715324917256279	3.1292164669985656	0.8054534163101805	0.4845146064931314	6.0	2.0	2.0	4.0	1.0	2.0	3.0	4.0	1.0	1.0	9.252274844436533	0.39788983787441634	0.19031443809617785	0.1823663036617416	0.22942942036766478	0.15928854872179907	0.0015086553647769999	-2554.7324229533715	-100.87270463051927
1450000	-5013.320838628828	-2459.027021578742	-2554.2938170500856	33.638227868411605	1419.5833881662545	921.8329354680737	84.99242353607693	14.965315364269447	16.983476353447863	7.968212595634676	6.542639387438465	18.38594229369997	5.744723611910196	13.328072480037363	1.0	5.0	1.0	4.0	2.0	1.0	6.0	1.0	4.0	1.0	7.953293617051283	0.4103651645702189	0.16097930989633075	0.215722827467137	0.21293269806631399	0.11140666104715154	7.992029622872615E-4	-2554.2938170500856	-110.29981398583806
1500000	-5016.294590927704	-2454.1847228461916	-2562.109868081513	30.138509860285215	1347.1338966454873	87.81989417479714	147.4949807366811	11.090480775796662	17.806082332288934	32.74640173061775	7.297092650086056	5.199431869903704	2.6062855027712657	0.7326979304146843	3.0	2.0	4.0	2.0	3.0	3.0	1.0	1.0	5.0	2.0	12.66029345167859	0.41382363361106655	0.16321797559037485	0.1874122964119109	0.23554609438664825	0.14719924752590197	8.802003313199624E-4	-2562.109868081513	-108.93593680524546
1550000	-4990.164738546082	-2427.6465447353603	-2562.518193810721	24.479356772055304	897.8031250741539	31.94535019785395	5.905578882314238	6.2997376684791275	27.79003881186562	10.35204366209261	7.287307950642923	2.7723497241928285	1.0300016407135346	0.45954429988758333	1.0	2.0	2.0	1.0	7.0	3.0	2.0	4.0	3.0	1.0	10.654191837575198	0.3752959815666247	0.17863086451423568	0.2058333167388895	0.24023983718025063	0.12839588769482219	0.001288697261745891	-2562.518193810721	-89.2700807049502
1600000	-4998.07384457746	-2442.1500123200985	-2555.923832257361	25.8236025430089	795.3774647238589	120.85088595203447	62.88887893403911	19.795968163674853	19.60696892606395	39.65481876079548	3.9897365462872365	3.8767366226686817	1.0824572876039682	0.06273568239137275	1.0	3.0	4.0	2.0	3.0	4.0	3.0	4.0	1.0	1.0	7.867679496397846	0.4074529488122744	0.17779600677070656	0.1925956205600122	0.22215542385700737	0.12282331102244094	0.0012408350774461058	-2555.923832257361	-101.55175499198961
1650000	-5003.01052644149	-2439.0613300481677	-2563.949196393322	24.086371701065246	290.7291815461376	11.53504088390175	51.121756003624526	168.2642232371716	6.484808377731663	15.094296768881142	1.2429541154634964	0.5975616298446164	0.7321835216155896	3.5828715129937985	7.0	4.0	1.0	1.0	4.0	1.0	3.0	1.0	3.0	1.0	7.878236384080444	0.39510502342297615	0.1804323487974906	0.1900501354733204	0.23441249230621333	0.18881180851842866	0.0013871502267642415	-2563.949196393322	-94.74130535341592
1700000	-4997.672767461132	-2437.2928782680005	-2560.3798891931315	27.126892846171224	634.3100423133393	73.48715829315357	10.331527489478109	13.787920889480638	18.402447683817115	5.040941810148066	7.179741027885066	2.294016944763648	1.8503506278879889	2.4756510229495343	1.0	8.0	5.0	1.0	1.0	4.0	1.0	3.0	1.0	1.0	9.351935312501523	0.41924474513906584	0.18120683301840726	0.18017106042884368	0.21937736141368372	0.1549449588359255	0.0014941722808928272	-2560.3798891931315	-99.11525365455617
1750000	-5025.1852770026	-2464.3300930383257	-2560.8551839642737	30.79622104262376	325.71258122728494	518.5320245273148	88.62436250687529	160.81033179164334	29.882274163132244	8.878609601624804	5.797241996811978	4.714232555301456	3.7918205687777258	3.3132320066485703	4.0	1.0	4.0	1.0	4.0	3.0	1.0	4.0	2.0	2.0	7.093445510092116	0.41996479562678557	0.1703002332137321	0.19908625612455277	0.21064871503493005	0.15810555252247063	0.0011130820362197633	-2560.8551839642737	-119.28445902110248
1800000	-5007.054960487013	-2445.4691268251727	-2561.5858336618403	30.241790202441656	1213.3207997196173	47.08929092155394	51.44565574053722	9.12817425612657	16.38255334586525	5.950583776369503	10.134846624926281	4.533891092909223	3.753875909666728	0.297521277330003	4.0	1.0	2.0	2.0	6.0	2.0	3.0	4.0	1.0	1.0	8.510059091112213	0.412037288665176	0.17960049557719723	0.20128277122783528	0.2070794445297919	0.19027030086627383	0.001222458796070278	-2561.5858336618403	-104.32319572052076
1850000	-5031.769277292133	-2470.3868240035317	-2561.382453288601	33.38876252362938	4296.613931006251	163.33058281339277	45.545356046239476	59.456556238133835	40.6176178221024	13.41295693566301	15.026133390761634	64.72057366764152	21.66571275919399	6.4326687327984375	1.0	5.0	4.0	2.0	2.0	1.0	4.0	1.0	1.0	5.0	9.646022856838828	0.3949930712520879	0.16553534975236017	0.18995478454672393	0.24951679444882846	0.1995712695092435	8.668918313334277E-4	-2561.382453288601	-115.10501382154374
1900000	-5014.569588175301	-2458.147288397795	-2556.422299777506	28.24639131247397	1056.8976561022469	423.2722453283224	60.14551363937535	81.22393051587147	41.01766641997471	28.69762569336239	1.3891598205313749	2.0197837071745655	2.196771781602448	2.1193425975209905	1.0	1.0	1.0	2.0	1.0	15.0	1.0	1.0	1.0	2.0	8.8982304465822	0.3901960210565606	0.20476235342732182	0.18750051511736862	0.2175411103987494	0.12311972881814565	0.0011750846950261773	-2556.422299777506	-113.5357342699096
1950000	-5026.891193012471	-2466.813485556646	-2560.0777074558255	30.04295587529601	281.31657550663994	844.8157671063383	42.87219293374368	49.39050744737017	28.28224638131376	45.33025848010807	10.201772988248909	9.307022169591079	10.923633958499806	1.9474936043044682	1.0	2.0	7.0	2.0	1.0	1.0	2.0	2.0	4.0	4.0	8.366699883181942	0.3921016263509695	0.17753179497605526	0.1925462500958797	0.237820328577096	0.11619139876984667	0.001364003396071804	-2560.0777074558255	-117.54950109999402
2000000	-5030.211129810248	-2461.267620266209	-2568.9435095440385	29.961916528079463	595.6160991623964	527.1117329061501	391.108394168801	143.56958692597414	174.28840727410545	36.265703436412075	5.680976332963192	3.9263733437656616	1.478900774711924	3.053107854682067	1.0	1.0	1.0	2.0	3.0	7.0	1.0	8.0	1.0	1.0	7.730887825388262	0.3535528462379604	0.19328507557754135	0.19817688068977268	0.254985197494726	0.16452791468847427	0.0011746502233282675	-2568.9435095440385	-111.90243605856982
2050000	-5017.570026288353	-2458.800249185123	-2558.76977710323	32.61888990366194	3201.9513731947063	111.46710938604106	40.52142742437326	14.005706654540308	37.612573007689946	54.12274035813713	47.086018135346414	13.89987829363402	18.32844439812061	6.493970214735924	1.0	2.0	1.0	5.0	1.0	2.0	3.0	2.0	5.0	4.0	7.763387829492963	0.3990538470694938	0.18058029047836277	0.1838302846153132	0.23653557783683077	0.12414076596718657	0.0010042207469234579	-2558.76977710323	-106.67966343353322
2100000	-5015.122859884837	-2455.0595667255884	-2560.0632931592495	27.718602104741635	831.8159386648044	125.3907659424424	160.2819414797686	70.27179207120163	40.24547738450716	19.7467078363805	6.469567205015863	16.416201386243117	2.772295378936776	0.4585298715963833	1.0	1.0	6.0	4.0	1.0	3.0	2.0	5.0	2.0	1.0	8.224222767638938	0.3742042951589623	0.16804196511896954	0.20214129614029802	0.2556124435817707	0.13343137845139302	0.0011216547409847945	-2560.0632931592495	-108.52128415123279
2150000	-5030.499231839947	-2472.867315647648	-2557.6319161922997	39.725942116401605	620.2292892122092	693.7863149165127	24.728110427900262	18.77765084791646	38.385476733101164	20.735254132525643	10.454014259396319	15.909909341766122	4.9015552733580785	1.3885306333482892	6.0	1.0	4.0	1.0	2.0	1.0	6.0	1.0	3.0	1.0	10.464625479364736	0.39887025440176455	0.20109144512234176	0.18133305465900118	0.21870524581689313	0.13822201815265772	7.295937648294459E-4	-2557.6319161922997	-126.3812441585058
2200000	-5021.552113602803	-2463.2491715734136	-2558.302942029389	26.786922601550256	3555.226594599794	1025.9027437484826	460.9330219114021	221.55674559304265	114.79635455483633	9.785930838596661	18.530342824311816	3.303784998354128	1.8987176011252764	0.22699193560928457	2.0	1.0	2.0	4.0	1.0	3.0	2.0	5.0	5.0	1.0	11.595091746313228	0.41964416559853557	0.1756937797718715	0.19810425445732188	0.20655780017227163	0.1479517938787009	0.0012656903112703535	-2558.302942029389	-110.85883261699468
2250000	-5003.3563558863825	-2452.0229192578554	-2551.3334366285267	30.722904553748624	1308.6558852140872	84.86947408651186	41.93789735170335	44.37393638961706	10.614126158783133	10.616753224225794	33.19572143901755	16.433179317323823	9.140673644343062	4.079097640698978	2.0	1.0	3.0	4.0	1.0	2.0	4.0	1.0	2.0	6.0	10.089221033929668	0.3930320422567975	0.1684441305682122	0.21044321962457252	0.2280806075504184	0.17155500905939902	0.0011386429371933445	-2551.3334366285267	-104.0970730413933
2300000	-5016.680000765589	-2457.6755817144617	-2559.0044190511276	30.099296177932167	569.9232451711985	391.8272501416518	44.97823805314289	29.392629870899952	17.514978082195437	9.475559644229886	14.160077412450045	10.861293212384279	18.27800105545918	5.81368708893191	2.0	1.0	4.0	1.0	2.0	5.0	3.0	2.0	3.0	3.0	10.27170383934556	0.38039435879000616	0.19661761308267584	0.2032964341467137	0.21969159398060495	0.1315216060566483	9.637994364736752E-4	-2559.0044190511276	-111.2299050161215
2350000	-5025.990822693184	-2458.1933195401302	-2567.797503153054	30.20490921720558	468.20004548610643	108.29907758800374	60.51779514956386	75.41502029465349	62.062355237254195	15.452893034744841	9.557852159163897	17.107305409643406	19.707325936155648	2.702134915319969	4.0	2.0	3.0	1.0	2.0	2.0	1.0	3.0	1.0	7.0	10.182433815703966	0.3784678746054075	0.18559006326346358	0.21045858977774543	0.22548347235338406	0.12715612222452474	0.0011868832612876186	-2567.797503153054	-110.18392133458322
2400000	-5022.076707182692	-2467.354194496319	-2554.7225126863727	35.77877938300603	971.8160675000612	500.23854846573045	275.87773441892523	130.59584850908269	47.51362951974892	14.766596986765848	8.488739560429762	6.451225895761319	1.498381939457859	2.404629238238985	2.0	1.0	1.0	3.0	5.0	1.0	1.0	8.0	3.0	1.0	7.7672443288783715	0.36807710946090416	0.19853334127177233	0.19864889961816307	0.23474064964916094	0.14164930080268517	8.028537146420931E-4	-2554.7225126863727	-120.51609113128333
2450000	-5016.730695986045	-2460.775271168693	-2555.9554248173527	30.30619291408167	1180.0983651833394	887.4927447148569	76.7149070135105	67.95153826043259	38.913475110649514	21.272052451692307	12.690377864141785	6.722598692884096	4.7435252637042975	1.5169285652518147	2.0	3.0	1.0	3.0	2.0	3.0	4.0	2.0	4.0	2.0	10.113139016857	0.39733201567519194	0.164614216820404	0.20228037500586243	0.23577339249854207	0.23079641758575592	0.0011015553923863994	-2555.9554248173527	-112.592529048275
2500000	-5051.60467125749	-2493.8614376446644	-2557.743233612826	47.835720060604785	3103.3267539437156	287.3048379487334	771.6011945788764	245.3759614875601	107.45802308375107	73.75503450177601	28.421321655980165	19.858815307981008	25.792212227644967	24.45356379484071	1.0	2.0	4.0	1.0	4.0	3.0	3.0	3.0	3.0	2.0	7.258375222503523	0.42197147855156	0.16086958726190115	0.2021330425068776	0.21502589167966174	0.12242771403862454	6.039615281750135E-4	-2557.743233612826	-134.26847023786485
2550000	-4990.500739237251	-2437.3652480100636	-2553.1354912271872	26.89704571963258	506.67126479149607	64.61547612927747	12.790815587184982	44.06095387010934	7.794178017978789	4.447766911905432	1.9265016551273515	6.1268019099998945	9.811497280080939	5.010339394190786	2.0	3.0	6.0	1.0	2.0	1.0	1.0	6.0	3.0	1.0	8.203330656326873	0.41650094007474847	0.16541588900636486	0.1910168489355817	0.22706632198330545	0.11331173224242445	0.0012047304350458728	-2553.1354912271872	-95.40460532338238
2600000	-5008.105646448128	-2449.456916951213	-2558.6487294969147	26.848074614262273	2503.851079386842	38.888866804713864	61.61491487347833	39.261836836569266	14.049821930822162	21.98790164334025	8.870258175312667	11.73214939564946	1.6783249323064326	1.5094032585860542	1.0	2.0	4.0	3.0	5.0	2.0	2.0	4.0	2.0	1.0	7.709669645505364	0.39450325456536156	0.1830702459026262	0.19716718290911348	0.22525931662289922	0.11033404374933517	0.0015337223632758872	-2558.6487294969147	-103.94423516708716
2650000	-4998.804778418444	-2438.062350491617	-2560.742427926826	24.7613873854174	1298.258970696168	691.8399841822496	118.37373040865103	35.48764923554623	9.015776711065534	19.336677758520874	3.232031787319987	5.5072948700468904	1.2076672964333357	2.7354344188111117	1.0	1.0	1.0	6.0	3.0	3.0	5.0	4.0	1.0	1.0	10.16309588720918	0.41937332973643404	0.17529718976126524	0.18965261170776226	0.21567686879453896	0.15581066626454806	0.001504704259486674	-2560.742427926826	-91.71376906474438
2700000	-5004.819900249855	-2446.479738186252	-2558.3401620636037	29.320225624581656	2960.864225378098	121.27142820319634	94.17757324091617	92.4317312781499	23.992524060426938	5.323422794358303	10.142967464606855	18.610831340787776	1.6050737771989472	0.023182691233148735	1.0	5.0	3.0	2.0	3.0	1.0	5.0	1.0	4.0	1.0	7.038199490349381	0.40383054755870845	0.16865840660058154	0.21677775613649616	0.21073328970421432	0.1717702964170652	0.0011167214014647657	-2558.3401620636037	-99.69665026809429
