# BEAST v1.8.2, r6687
# Generated Wed Dec 09 10:39:01 PST 2015 [seed=1449686340227]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	skyline
16600000	-6478.473853362509	-4189.607637322804	-2288.8662160397043	1275.2313923529628	401789.07322650374	34036.21553724902	817.0567762575675	2438.9770000766616	6263.318235509123	6934.2921052135725	12725.519865758512	1993.4696788534313	1780.5168632978248	1011.9663954813498	3.0	16.0	28.0	29.0	16.0	14.0	24.0	6.0	33.0	29.0	2.831650080237096	0.4189242799123682	0.1544477034637936	0.17112009442983575	0.2555079221940029	1.1310841497421534E-5	-2288.8662160397043	-1793.3411873454338
16700000	-6506.006425590094	-4223.53945151095	-2282.466974079144	977.2221466876953	50642.22386971638	11032.237393513056	7790.638405682367	3299.4618489827644	3563.6269773277995	4118.3329942658365	5719.788315367916	907.9765839739522	812.6052646859338	329.38521721619554	16.0	29.0	1.0	6.0	8.0	28.0	56.0	28.0	5.0	21.0	3.4811599489421456	0.39700689210478163	0.15238191787914115	0.20393193553219044	0.2466792544838873	1.3675273340742402E-5	-2282.466974079144	-1837.7233062526673
16800000	-6520.585363271023	-4222.410780736574	-2298.1745825344487	1033.8599356671436	625490.2879942018	10229.810725230354	4218.273358434349	5063.421271205867	2805.017742370738	1310.5874158268102	5954.497756080778	3413.614073120661	390.2266885535297	357.85225209706334	2.0	32.0	3.0	4.0	7.0	6.0	92.0	17.0	27.0	8.0	3.552831408115709	0.42272661097518827	0.13661838883031555	0.1743530980693614	0.2663019021251354	1.2626019565844347E-5	-2298.1745825344487	-1830.0884719229873
16900000	-6518.02449425046	-4237.266062531134	-2280.7584317193255	1024.1167098634169	91139.62725529047	12093.068831908577	5943.3196491417475	8872.72764153477	2843.317921646201	2721.0871532809306	5335.932623729424	174.31181489370945	437.66580802763167	325.61121425188065	14.0	10.0	44.0	24.0	10.0	1.0	57.0	15.0	18.0	5.0	4.012770005020991	0.42019595719759745	0.13406069667309	0.18344604345348822	0.26229730267582496	1.0924974521898539E-5	-2280.7584317193255	-1849.0591518045967
17000000	-6517.229262861605	-4223.892310396249	-2293.3369524653567	1007.7989011310343	19464.820861356828	31531.0170263792	49839.95756312905	10046.695657080727	4877.152467804978	6452.8445780025795	833.6082688562681	790.6864048775874	175.91058148798496	331.7454969507448	2.0	11.0	19.0	6.0	57.0	45.0	38.0	8.0	6.0	6.0	2.1040352248567014	0.4042768324295639	0.17554334804327118	0.18785322361562473	0.23232659591154087	1.2001740468125686E-5	-2293.3369524653567	-1837.010755797373
17100000	-6449.622073321738	-4170.495738720899	-2279.1263346008395	1044.8062254960823	149176.49189824358	10617.892239609062	40679.343178557574	9990.992097315402	3629.7241555885594	4793.164032240294	744.3067468624182	822.8687447822865	207.59099406150003	444.8004479579446	3.0	21.0	21.0	8.0	48.0	35.0	38.0	1.0	21.0	2.0	2.4948854365305855	0.4008398174110861	0.18109300508403608	0.19970424637189135	0.21836293113298716	1.631456548478157E-5	-2279.1263346008395	-1779.1511394754393
17200000	-6504.910873146248	-4215.207273698457	-2289.703599447791	1703.6417539464685	40188.105753196694	57073.526063596415	138645.9509128444	2169.2695198687793	2937.5678545250585	3258.196085067544	2009.577719369447	1810.618146303025	684.7777034292252	538.0140965104831	17.0	10.0	6.0	9.0	24.0	40.0	52.0	9.0	21.0	10.0	2.72503905598895	0.45302443757741984	0.11742380198075492	0.17329747504838253	0.2562542853934433	1.1223794990968759E-5	-2289.703599447791	-1823.6129796732296
17300000	-6499.034459971765	-4188.046481696908	-2310.9879782748567	1343.911012466361	106830.04665258154	8995.910639518583	8873.261924384013	8860.282336116392	3571.214769977889	4927.259145376231	1982.8610576399144	1822.994164812278	635.6636597569556	529.223351902241	9.0	11.0	9.0	18.0	40.0	45.0	20.0	3.0	35.0	8.0	2.754453194685488	0.4023766664094488	0.1492796746281947	0.20970430821069927	0.23863935075165782	1.7207098930708995E-5	-2310.9879782748567	-1798.3838548238932
17400000	-6591.549612073921	-4294.00050500567	-2297.549107068251	1127.983193045881	2929.972236465238	5682.2212347183695	9800.168995297314	29233.36979838346	37434.458499593056	9414.826501888876	5101.01044755449	3041.2114242683056	568.6720383092079	371.9306600918792	3.0	1.0	6.0	33.0	15.0	63.0	8.0	19.0	32.0	18.0	3.2691717720053637	0.40389376056433246	0.14662194855229987	0.17260349407278086	0.2768807968105874	1.1431565507610174E-5	-2297.549107068251	-1903.926597998457
17500000	-6476.24909255719	-4184.203318740549	-2292.0457738166415	930.5711941577266	46317.19462219232	21053.96827134898	4985.170508690248	2524.3936743100576	6605.563377686734	1990.834053475266	6757.710730635113	344.9594323570197	856.8160717125451	311.6741523755848	9.0	4.0	2.0	2.0	49.0	29.0	54.0	16.0	2.0	31.0	2.9597544744619517	0.42585572742119143	0.1490566732593997	0.17168280421126347	0.253404795108146	1.4215575299725749E-5	-2292.0457738166415	-1795.6110224954673
17600000	-6577.034313286066	-4265.824294698983	-2311.210018587083	891.9146826275669	420278.588934079	34030.17251511473	46278.52457990733	3980.687228638848	7608.028338222991	7194.580984320324	5538.001229677898	1703.919041973825	499.84251574847065	321.81377878303607	1.0	16.0	8.0	4.0	58.0	25.0	37.0	16.0	4.0	29.0	2.898979460374389	0.39735602114257795	0.1490801205144949	0.19075448633405095	0.2628093720088769	1.2563061292513287E-5	-2311.210018587083	-1871.3675327831743
17700000	-6609.503025176342	-4304.438866816519	-2305.0641583598226	1626.4362280529604	175693.1985779352	55400.9744553461	39632.22398717001	11716.606694526232	12589.482484880247	4566.859866741344	2068.16497761072	497.3402310189025	307.48519724125305	611.2656480382984	4.0	7.0	11.0	6.0	73.0	36.0	20.0	32.0	4.0	5.0	2.4771356306462	0.42251737489173163	0.15654730910730713	0.18658967889180803	0.2343456371091539	1.0544988460976994E-5	-2305.0641583598226	-1912.2515891942262
17800000	-6497.188499807972	-4206.677791604715	-2290.5107082032573	951.819385807355	130146.12220416422	28782.77864145921	18207.841002563655	6543.830576346422	4495.145495200928	8485.865776093522	1011.3175938750477	1172.9325740498966	208.247048042985	528.07438297586	7.0	5.0	19.0	13.0	78.0	21.0	26.0	4.0	6.0	19.0	4.176261345405974	0.38554529412697	0.17098502922807066	0.2014750381576037	0.24199463848735644	1.1468406505972465E-5	-2290.5107082032573	-1816.1785619993766
17900000	-6594.03545676248	-4306.166627102755	-2287.8688296597247	1291.0909168217845	46775.5702779878	7319.030107494296	6243.452880263938	6416.196641336234	9423.496698809728	2559.5972001138753	2286.57441609856	524.1947629016917	527.0815888734337	440.5507462450558	28.0	3.0	7.0	11.0	100.0	1.0	18.0	5.0	14.0	11.0	3.348303508885689	0.4300043072123139	0.12453761438564835	0.1920633538306511	0.25339472457138734	9.76701513427351E-6	-2287.8688296597247	-1919.4797184008464
18000000	-6564.098989818199	-4256.238120549442	-2307.8608692687567	1457.3234167547473	79346.56025665767	37060.01807582094	20287.977171071456	34403.20004931858	5421.937604343683	818.0164040753331	501.8540101640031	1226.7004459053128	262.4496454646769	324.55324933004874	2.0	28.0	3.0	3.0	119.0	5.0	5.0	11.0	3.0	19.0	2.580276539896291	0.44339339594738547	0.13104440039890627	0.19469725873671972	0.2308649449169893	1.3172013086854381E-5	-2307.8608692687567	-1868.6865007740093
18100000	-6547.509980647887	-4258.840637254855	-2288.6693433930313	1796.4318560876723	33819.770347841506	9180.566673348878	14015.356204509902	3669.072320253315	3312.2916076956617	11213.224719592832	14259.720875337545	1806.8620039777713	257.0699227620592	345.69578354075435	17.0	13.0	37.0	4.0	38.0	5.0	26.0	28.0	16.0	14.0	3.7688012582041703	0.4058131357473662	0.13629916582084828	0.18117287612372096	0.27671482230806527	1.0990712574987434E-5	-2288.6693433930313	-1868.097272761374
18200000	-6505.384567896423	-4209.856254297706	-2295.5283135987165	1184.5373833142428	30666.840255384897	35634.75712157592	22826.399766639966	4510.618696622058	9532.594574562761	2092.6208801745092	855.7385515884185	1409.716635761169	1993.3344850631727	280.95363321555755	3.0	3.0	46.0	38.0	31.0	21.0	6.0	7.0	3.0	40.0	3.3724853777166124	0.43106998035459243	0.13450813822403784	0.16437381552175656	0.27004806589961405	1.4151936073131191E-5	-2295.5283135987165	-1821.194137089354
18300000	-6495.060562004914	-4199.958347464545	-2295.1022145403685	975.9155672917364	38642.20499082789	19586.93019679268	21315.8978516273	6699.969442008509	2480.3420061402444	6545.860428708015	1621.194936099787	633.9127714028715	188.5455471687185	393.26165730532455	8.0	2.0	44.0	32.0	42.0	12.0	17.0	15.0	8.0	18.0	2.7140980999011894	0.42716718959372274	0.14749525032379462	0.17743970020872865	0.24789785987375496	1.3774981494591975E-5	-2295.1022145403685	-1814.1248559766364
18400000	-6519.8237911016695	-4247.2947471579655	-2272.5290439437044	1006.6485187006292	26779.123086367552	14799.492827484119	29605.211227443408	10974.42103870472	2997.5620512119026	1366.2251711723818	3577.8471767471383	2201.600662737867	309.83303396047904	181.67666192377126	12.0	13.0	29.0	21.0	61.0	5.0	17.0	14.0	7.0	19.0	4.037964593101131	0.43834588166596294	0.1297577310803181	0.17930733978031158	0.2525890474734084	1.3572887667437864E-5	-2272.5290439437044	-1860.389977661426
18500000	-6520.351527892311	-4243.142040336169	-2277.209487556143	1281.4495174529902	111875.9004853908	44102.435753984304	21075.459056465825	7438.492938393173	1437.008200179481	1715.9664424160733	5573.66905268872	976.7547373617406	671.3747060203078	374.8096605961728	4.0	7.0	41.0	22.0	6.0	35.0	32.0	28.0	16.0	7.0	2.5764387714104893	0.4032898262255336	0.15791315499165184	0.18877816124657193	0.2500188575362436	1.2887438394772775E-5	-2277.209487556143	-1853.8996453620946
18600000	-6438.52077430013	-4156.85941368906	-2281.6613606110704	855.4932615122731	74327.20259628398	66153.25814244986	3144.727114801483	1419.956952083332	1879.0189930150693	2805.301144598495	4214.968659107384	257.7382538662886	552.3668370077054	399.551213469877	6.0	16.0	47.0	6.0	6.0	31.0	55.0	3.0	1.0	27.0	2.9179824832983976	0.40624175723521955	0.1565325977667715	0.19537352621991058	0.24185211877809926	1.3755385271515818E-5	-2281.6613606110704	-1771.1933371523858
18700000	-6463.050725578309	-4169.232388637082	-2293.8183369412263	926.9819694225654	45137.15176079732	18781.67303751057	17497.05311769447	12525.64636888231	4305.931708954928	2910.5509194030797	4439.548564945628	234.72004304706485	236.95042226621155	197.42821304279235	9.0	15.0	3.0	26.0	21.0	4.0	73.0	18.0	9.0	20.0	3.2916350610238383	0.4209914111618609	0.1755147668221071	0.1622504952294014	0.24124332678663143	1.474533686616274E-5	-2293.8183369412263	-1783.7065354634424
18800000	-6500.796541330432	-4198.125953371175	-2302.670587959258	569.7191657922741	84268.59305011517	23152.911753109147	5660.9933087872	1829.7791053198862	2360.1104227470523	3065.4289809304355	1929.0627507726927	3060.7379259809554	2145.5836711426823	355.21195246837306	11.0	23.0	48.0	22.0	19.0	8.0	33.0	4.0	5.0	25.0	3.1203140030785814	0.4044678041754751	0.15160575462581216	0.2057095604947498	0.23821688070396382	1.535996996008894E-5	-2302.670587959258	-1810.5482791771822
18900000	-6523.594644433157	-4236.170140138035	-2287.424504295122	844.8674563474395	37344.33442689505	63139.678456919886	4825.48545886232	2786.786581380545	8614.076706702583	11923.842043965788	3197.1720900106206	3906.0464710001966	2690.9379841009727	343.0222824353425	9.0	13.0	34.0	8.0	34.0	7.0	32.0	33.0	1.0	27.0	3.4631571955668776	0.4233810466361716	0.1688840458232917	0.16574374591392632	0.24199116162661122	1.4342853016631849E-5	-2287.424504295122	-1843.0419778070498
19000000	-6503.43719262135	-4169.272685217496	-2334.1645074038543	497.667503490187	45117.852359802564	17781.342443996848	6825.014206039771	18559.706865814198	4267.001216482524	4237.584607314328	4201.632107558862	3254.5735126777267	1311.650110675957	107.86501856996381	12.0	7.0	9.0	9.0	27.0	4.0	29.0	52.0	17.0	32.0	3.0045610736764683	0.42652433619182445	0.13837752314380242	0.17615516761955174	0.25894297304482217	2.0014007110191974E-5	-2334.1645074038543	-1772.849332191129
19100000	-6537.087298684648	-4223.192752249084	-2313.894546435564	1025.2505613402552	830569.8142457595	40771.92768868771	7356.2307595541815	7665.0321028222515	7193.103573310892	3244.683263208443	5470.0340087654995	4985.291015901113	5469.372473220503	441.3973907206276	2.0	10.0	1.0	16.0	10.0	32.0	17.0	48.0	15.0	47.0	4.417735135581641	0.44667089770637364	0.1538260536506273	0.16527927862854608	0.23422377001445369	1.0811979548532792E-5	-2313.894546435564	-1824.2681677561698
19200000	-6588.76848898637	-4281.721264519353	-2307.0472244670177	1384.0083549393353	161669.9623017995	29502.962159104085	16608.441022792707	8664.328514132876	8763.516822932828	6324.901277918924	6676.023320960163	5938.917992428216	3103.6672515050795	750.7612575782213	6.0	5.0	8.0	30.0	9.0	20.0	25.0	40.0	17.0	38.0	3.6285505596862353	0.4327678371676332	0.13253057723276662	0.18725303654322303	0.24744854905637773	1.2377684118332054E-5	-2307.0472244670177	-1886.6719938830672
19300000	-6458.385664937583	-4184.4025757725185	-2273.9830891650645	901.5894140746959	133213.54603836488	13806.401188595477	4777.375631691133	3951.296194529068	3515.1542654948266	4344.190766119432	3263.3218438193317	6998.531316092178	2612.1850765030113	568.5304166182868	7.0	12.0	15.0	32.0	6.0	19.0	37.0	29.0	4.0	37.0	3.1796675218150696	0.44262324000461206	0.14442862141011878	0.1727900840282513	0.24015805455701839	1.483252779798782E-5	-2273.9830891650645	-1793.4042999947924
19400000	-6512.95364784043	-4243.449139526878	-2269.5045083135515	1845.110194748375	23046.6673405412	37920.26547320384	6738.65671301201	4762.490919119695	3622.6697886499783	11702.773911363089	4500.671149373451	12199.44737154272	465.08613857125965	399.0361322249301	4.0	25.0	5.0	38.0	39.0	9.0	27.0	12.0	16.0	23.0	2.7528633544353474	0.4145190970990877	0.1262023867336961	0.2069569602434878	0.252321555923729	9.791837014070521E-6	-2269.5045083135515	-1848.9589087060865
19500000	-6480.128426522607	-4174.470435983973	-2305.6579905386334	863.1203721451645	42960.25018627868	9717.192381300452	16114.775969216707	7789.432122617346	5641.948691299601	1223.8851584587005	2326.8637000533113	672.3885381737808	502.0183980948385	377.90460964918975	11.0	23.0	11.0	17.0	28.0	47.0	24.0	22.0	3.0	12.0	2.9293637143849516	0.44697659391428635	0.16083051880356924	0.18136300542417783	0.2108298818579672	1.3769959149203873E-5	-2305.6579905386334	-1789.5747719340184
19600000	-6551.118715295102	-4257.506411160937	-2293.612304134165	1209.0038657084872	11237.351746166432	19407.881916241633	12601.489735727633	15064.917090162173	8933.881529796845	4060.826178792595	1842.5031269647473	2189.8761029508228	320.22030237554554	657.7834363616271	3.0	35.0	17.0	23.0	19.0	45.0	6.0	19.0	14.0	17.0	2.6005170604369314	0.42790294893076825	0.16836983604924788	0.17018694953921368	0.23354026548077086	1.4669765358715921E-5	-2293.612304134165	-1870.4729374831463
19700000	-6516.597426079654	-4234.024627140751	-2282.572798938903	1228.2909064446967	13830.03045780342	39019.83374994436	6177.795823102051	2009.9171881313353	4475.809668532945	6384.1551225917265	945.7411221609922	3171.1126058545788	657.7160864363651	770.13187878835	34.0	24.0	13.0	19.0	22.0	11.0	5.0	37.0	30.0	3.0	2.3519671871916135	0.40835426836961203	0.14549115834803883	0.19503242919299874	0.2511221440893511	1.3144786826888418E-5	-2282.572798938903	-1845.3530769343922
19800000	-6535.058225839238	-4251.439834973109	-2283.6183908661287	945.669690683893	15901.548561694482	3056.185806874802	2263.9307581079256	6870.470396385458	3432.1153977526533	4403.49890501221	2768.601121898567	1364.545341536371	438.17916443912065	673.438998212646	59.0	20.0	9.0	20.0	7.0	19.0	4.0	40.0	14.0	6.0	2.807713295404263	0.416586794151219	0.14360241785986622	0.18792586773696965	0.25188492025194587	1.3713070297854647E-5	-2283.6183908661287	-1868.5656532868688
19900000	-6492.782832228928	-4190.171831364084	-2302.611000864844	1016.477882588399	30447.868754982002	3624.2835476085315	4521.230205752153	13129.907151639298	2196.1179053635033	3374.875802600835	7669.03729152044	1087.8110268513292	494.4065090909462	326.6077487025208	37.0	34.0	10.0	26.0	5.0	13.0	8.0	32.0	1.0	32.0	3.937145317709905	0.41847593234496006	0.1528882444603401	0.18749235503104586	0.24114346816365473	1.3272696003439973E-5	-2302.611000864844	-1803.1370873322949
20000000	-6446.756970586217	-4153.776297878221	-2292.9806727079963	711.4580834729578	32402.74643916388	66829.2753123313	2456.376384932027	542.5516743633972	3394.047473428619	3677.379533672149	10724.281936022133	3890.819916721235	2312.9954189689956	215.54018158819966	18.0	9.0	16.0	7.0	12.0	49.0	12.0	1.0	38.0	36.0	3.2083039273194163	0.4132235161478556	0.1540027798277534	0.18536821141455295	0.24740549260983866	1.623336292845133E-5	-2292.9806727079963	-1758.741421199001
20100000	-6450.160347018797	-4166.158279917646	-2284.0020671011516	1173.7889898512685	555974.3610160332	55296.816609664354	11055.215503741212	3478.4831900736117	2949.306312579694	2949.416393209649	6459.736827915166	6302.371810401807	292.8717734462364	412.59537068797977	3.0	14.0	1.0	50.0	1.0	43.0	26.0	13.0	2.0	45.0	2.481050578126072	0.4091428049655646	0.14102426289194364	0.21678958662339298	0.23304334551909933	1.3949941302699635E-5	-2284.0020671011516	-1772.6933414770501
20200000	-6443.16842277017	-4150.334266390849	-2292.834156379321	1172.3720758026734	23938.99773278503	22530.65080763911	3272.7067091294134	1935.602410487729	3898.2162310012486	12205.7650131031	8149.234080976864	3749.115416271092	1156.0171868505245	476.06559692744963	23.0	5.0	6.0	38.0	7.0	7.0	15.0	36.0	4.0	57.0	3.130889199446328	0.4094257345115545	0.15747951080770659	0.19551310628834218	0.23758164839239718	1.7054306644247995E-5	-2292.834156379321	-1759.2620706318737
20300000	-6461.889642072349	-4192.4088653480585	-2269.48077672429	894.8047500009932	24646.452783296943	9296.398979577069	4127.960602910086	381.95597745497406	1161.9787730073872	2686.5359517492257	10557.94309915578	4640.021855046534	1522.2748933843122	282.7258213697412	42.0	27.0	3.0	11.0	12.0	2.0	9.0	56.0	5.0	31.0	3.071942878510365	0.43381007292131235	0.15481795956385763	0.1809876211629659	0.23038434635186447	1.369414920442537E-5	-2269.48077672429	-1805.089981041182
20400000	-6539.978665411263	-4255.136876959468	-2284.8417884517953	1147.9620456344362	23970.553377619468	10285.011120105224	15081.286786777113	3899.783658824178	3460.637286158844	4569.75112271192	6362.7981126026325	3011.2515740747613	948.1791829510802	357.03817307719527	43.0	34.0	3.0	19.0	16.0	1.0	13.0	33.0	30.0	6.0	2.758089296338612	0.3938553415634999	0.16910275771238784	0.17096831166127005	0.26607358906284256	1.5921741957978304E-5	-2284.8417884517953	-1867.345523976561
20500000	-6508.43760700179	-4228.468453669877	-2279.969153331913	968.8936439885662	137837.53316254646	91201.32676584307	36243.80054226904	12344.312404542938	10503.056274858933	3449.0894580821446	2944.462545318494	4576.204429387169	2155.578223054526	582.7957029648293	2.0	7.0	1.0	9.0	27.0	27.0	1.0	69.0	20.0	35.0	2.867968586574029	0.4350503286061399	0.13794364316241228	0.1736804061679508	0.25332562206349746	1.375953884711291E-5	-2279.969153331913	-1833.756802591033
20600000	-6475.962651615258	-4199.9087687569245	-2276.0538828583344	1148.080798897947	76891.44726897425	41007.51925463406	46899.57825646306	10348.174465275733	19154.30439461289	2862.9873569052993	5439.146629138738	2828.0261727578923	3035.4404473122436	374.7467211640059	11.0	9.0	2.0	15.0	6.0	19.0	16.0	66.0	15.0	39.0	3.5212068555077076	0.4285286700860019	0.14604533768164726	0.18198039836601537	0.2434455938663359	1.4882845323207121E-5	-2276.0538828583344	-1803.8772966745032
20700000	-6407.878465653213	-4125.318637877889	-2282.5598277753247	895.5296701810994	82085.88551387192	60755.699398075485	44180.63292959451	259.6975341300017	614.6838731612734	1225.717265123647	1026.5290146935627	2897.5904068051645	967.5252095303722	457.2038485617569	1.0	8.0	20.0	4.0	1.0	30.0	25.0	69.0	19.0	21.0	4.1620847888946075	0.4455927340289818	0.14393209464902668	0.17423850016406464	0.2362366711579274	1.492950541259366E-5	-2282.5598277753247	-1736.5708783427585
20800000	-6537.0029094285255	-4257.173811716064	-2279.829097712462	1103.2252964426784	28945.119426251593	43466.478564541976	23046.235842037942	9927.416932936432	7492.093974803624	11847.718497822214	1668.6390151587977	2390.904798862034	1034.1369372095796	434.0628405742764	27.0	3.0	22.0	21.0	10.0	9.0	22.0	35.0	23.0	26.0	3.2723066109750416	0.39583546670488623	0.16067769158745035	0.22231298614132222	0.22117385556634173	1.2125998978702296E-5	-2279.829097712462	-1866.146990865804
20900000	-6458.16559962139	-4162.8065495824185	-2295.3590500389723	1083.843057919334	88394.29571359754	16368.131150295116	12806.076209889747	16726.18954968297	733.0143922184214	2975.107937798934	1255.4670116128725	1737.3251840369019	1665.0570417752697	307.50644287618405	4.0	50.0	1.0	6.0	11.0	36.0	18.0	35.0	9.0	28.0	3.165200567974581	0.44106104718619193	0.1354145531560276	0.18706807299749814	0.236456326660283	1.4287826173539646E-5	-2295.3590500389723	-1772.5314513270278
21000000	-6539.639482345367	-4260.900253546552	-2278.7392287988137	1029.8728175588624	104668.09196917256	44200.23031311987	9594.763194563877	7183.959868343115	5010.083020630505	11066.542905769542	5368.791351281308	2003.2160843335184	1721.3572591679135	179.564033507677	1.0	27.0	9.0	15.0	48.0	9.0	13.0	57.0	7.0	12.0	3.5539858863301883	0.4210609146938631	0.12938311052673857	0.22295565778390086	0.2266003169954982	1.2384183141096517E-5	-2278.7392287988137	-1868.566529124275
21100000	-6635.3753376059685	-4340.048603816212	-2295.326733789757	1793.5932358303073	29579.49763322233	142231.2382348056	164677.38208963646	21021.706876541597	10394.091080274822	10805.02543317659	1400.3005385580002	1188.7728016176277	934.9778966949979	707.8216206216898	11.0	6.0	3.0	12.0	69.0	29.0	6.0	47.0	12.0	3.0	4.55884478733321	0.3983220719162682	0.15669109822811644	0.19537904996955943	0.2496077798860568	8.358079075393466E-6	-2295.326733789757	-1938.6789303459184
21200000	-6526.430433249118	-4230.504772710663	-2295.9256605384553	1477.0452596214645	97298.93074720538	16982.969275486917	42101.82229581119	21435.77182828569	10625.220807728676	4687.6772211962425	811.6673847305365	426.1243839725718	441.67373556202654	715.7974252263722	9.0	11.0	1.0	15.0	70.0	35.0	12.0	20.0	20.0	5.0	3.2895339975191047	0.41495784234575217	0.15251727116616304	0.18991075069864863	0.24261413578943708	1.2128070152955686E-5	-2295.9256605384553	-1840.2592901591229
21300000	-6476.361325530919	-4186.676455311917	-2289.6848702190014	923.2198660095124	76916.64218221264	31731.067259995358	18452.960645663134	10539.962221119942	4224.163757798076	505.80689179562006	1468.0043178729263	1430.2497229864912	969.6159490954489	364.6932062782853	3.0	20.0	29.0	5.0	65.0	14.0	2.0	23.0	6.0	31.0	3.5831293682806664	0.42368292968814614	0.1631839272089794	0.19953836319607884	0.21359477990679657	1.3446069147719256E-5	-2289.6848702190014	-1798.9885199547277
21400000	-6517.300238019396	-4220.926375652187	-2296.373862367209	1639.2562742743767	24859.856591672076	28489.578100146766	37638.13791887192	17299.262624191768	7333.683043707427	3526.7844713739787	1176.0728319136442	1139.0805768586008	1822.2435707144707	287.67985117824827	2.0	1.0	32.0	10.0	41.0	11.0	18.0	43.0	17.0	23.0	2.6759117977750617	0.37446166109470824	0.16286706902700643	0.22988442122697195	0.23278684865131435	1.2960245094442786E-5	-2296.373862367209	-1832.123959950527
21500000	-6517.82488192496	-4222.443665463621	-2295.3812164613396	883.3528693703188	22552.791363916353	10107.143023394308	14665.080220924398	26150.822861588753	3038.3497680492733	3832.3198713243446	2912.287479047881	1270.4776817610036	1225.7368285253872	421.2057334147786	45.0	22.0	7.0	5.0	11.0	12.0	31.0	14.0	37.0	14.0	2.6831921843915745	0.41598911037381764	0.1800035611345395	0.17875385161004986	0.22525347688159383	1.6217539345475986E-5	-2295.3812164613396	-1833.750379380879
21600000	-6515.353078894486	-4215.502422909601	-2299.850655984886	1232.495008115255	46589.896199362	5578.884298395987	1475.6901482525036	1385.7237922309046	4272.254460841862	1174.1919385106346	2461.571653318097	734.5010695588933	1267.3277164936912	976.6991755671943	36.0	35.0	18.0	5.0	30.0	25.0	5.0	14.0	13.0	17.0	3.289536331695664	0.4426205021905272	0.16359499381701212	0.15828724442441877	0.23549725956804266	1.1612152350677909E-5	-2299.850655984886	-1831.145588448229
21700000	-6429.510123608141	-4144.2135149614705	-2285.296608646671	975.9229008311163	60360.482420899745	5005.979144868308	1383.1161670244937	1047.2325984139813	4683.05003795324	2392.312277829089	1189.383997320982	333.4886050876829	481.14611909623494	583.5963742568982	28.0	39.0	2.0	40.0	40.0	12.0	5.0	1.0	25.0	6.0	3.4272065716699234	0.39374717334244486	0.1479269361938642	0.2011207912858332	0.25720509917785844	1.229729284973421E-5	-2285.296608646671	-1761.7908430851933
21800000	-6443.184774977125	-4148.022818464053	-2295.1619565130723	770.5893594404171	41801.82004721845	3665.520840739366	1151.4105876816366	2292.924986864182	875.5012487943288	587.1848490605574	686.7642133240594	542.0143348831369	855.3476956283554	297.39594794128845	35.0	69.0	22.0	1.0	15.0	6.0	33.0	10.0	2.0	5.0	3.57620516158917	0.40845403791313584	0.16985550683127068	0.18058629758395003	0.24110415767164414	1.8916612155010967E-5	-2295.1619565130723	-1766.3083285011787
21900000	-6518.403434736509	-4208.219834190807	-2310.183600545702	1087.5715125757124	56504.848480438246	4132.038098845149	9151.417990302221	3666.3645830158894	3742.1943897714227	1067.5873197624298	1304.3309756523802	208.72289524808536	153.9498801591301	205.7807108445926	29.0	54.0	8.0	1.0	45.0	14.0	30.0	4.0	9.0	4.0	4.405986571810127	0.4174142704513239	0.15108875149652473	0.18407320850651035	0.24742376954564174	1.3485022377439136E-5	-2310.183600545702	-1827.510629137746
22000000	-6404.180228546624	-4120.0603577961965	-2284.1198707504273	779.3753985629002	66217.96814080088	2944.9438100210086	7109.719567016446	2466.4962732442555	2996.7083432852	2463.667014330854	2485.6319197939692	397.4828020224658	845.5981257114257	279.14693298041504	20.0	41.0	20.0	7.0	27.0	14.0	9.0	19.0	24.0	17.0	3.1361330543161654	0.41582933645366643	0.16240913754068073	0.1728645594863452	0.2488969665193083	1.3751820848284287E-5	-2284.1198707504273	-1735.7912308859004
22100000	-6423.9085689079275	-4141.906228226844	-2282.0023406810838	887.3082830472723	88726.3062278533	2813.3265905872117	1302.0683654420388	1910.259806847602	3527.2480140862704	2089.205697695295	2323.0654188092813	3632.162793326193	3185.861634766858	538.4558041010591	19.0	31.0	2.0	57.0	5.0	6.0	16.0	2.0	23.0	37.0	2.7168472454459205	0.42793645163483207	0.15487393808511146	0.18309168522803296	0.2340979250520241	1.543455196008619E-5	-2282.0023406810838	-1755.4799332087603
22200000	-6446.808207496895	-4153.852639614973	-2292.955567881923	1185.4031754832936	88997.72524597801	205276.65921812857	6114.900193603642	2558.629886615007	5643.350268189251	2897.797524006126	2355.4637917888817	1473.5162708934577	2062.790502974984	509.45957063688974	7.0	9.0	39.0	23.0	5.0	29.0	27.0	7.0	15.0	37.0	2.603260815266937	0.415709801115533	0.16002465708072777	0.1686102124775111	0.25565532932622864	1.1758129299006945E-5	-2292.955567881923	-1761.5793691707047
