# BEAST v1.8.2, r6687
# Generated Mon Oct 10 10:32:43 PDT 2016 [seed=1476120762085]
state	posterior	prior	likelihood	treeModel.rootHeight	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	skygrid
0	-16199.493503090043	-1413.5527511090197	-14785.940751981023	75.18703551250721	0.1	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	5.19295685089021	30.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	0.0038278	-14785.940751981023	-1413.234180458587
100000	-8506.663781708216	-1414.5506794136163	-7092.1131022946	256.38960687954443	0.3742652757985291	7.315982171541694	7.309242841368935	8.575104123117615	4.856969961747563	4.383852510170691	3.78606612355954	5.99014353800715	3.987285801419563	2.3323871904039537	1.8289166141691562	4.045631020768361	4.477193954402115	8.289550700657488	8.066408837057539	8.682996864040533	9.836019591187316	10.149553787979569	11.595400398854142	13.353429819755489	15.059008501207312	14.050764591251989	11.737470070088907	9.708732309012206	11.046380832351245	15.006964902915202	14.764731210693053	15.330130835229465	15.67791875403604	16.862454677725502	16.468401872109833	15.416085914617991	17.26386323689531	17.877437050168606	17.04895584224932	14.220115362161799	14.163803833499571	16.905663450994982	17.79517910691984	16.076500442696677	13.054152882845614	10.79114075951203	10.655518784857138	9.259642874591377	10.110409021524111	8.73844076165029	8.582174131249946	9.082295386735177	7.305194425923217	7.490462256537443	6.573442917154296	30.0	3.3639394425004916	0.4065615113068566	0.17849801487909495	0.22119854572395026	0.19374192809009813	0.3701707987763406	9.69161101687101E-4	-7092.1131022946	-1402.024576886559
200000	-8414.535104938705	-1395.503415967503	-7019.031688971202	235.00142398208664	0.2579209153488054	7.291557732387245	7.422830811262302	6.022351415299645	4.475326480243654	3.4370443508415827	4.744678208157141	3.863437984933322	6.351435812271777	1.7755672988134927	3.519560853505035	2.868080562802253	3.930403432021267	8.338814484271722	10.494887014647684	12.539647446266228	13.914412748589921	11.386719618370254	7.6799159290920445	4.843393328694605	10.50552092101001	11.230669251590065	12.050054592956801	9.774548310205324	10.214284267238915	8.83112352334176	8.275000089786412	10.792531673285684	9.569904650852543	14.783210484295271	16.359059852531715	16.687735279547933	14.68735848224649	16.87582605613498	18.20929204556357	16.252751137307936	14.280566129152891	12.246791467731585	12.275945069060246	13.642934260120178	13.69506690030595	16.655358235415093	13.103395377225933	14.547482823478282	12.455626244008815	11.559560578332578	10.079331612246078	10.567254993128314	8.582043085266925	8.029217872282826	6.435990719382098	30.0	3.4688594429015525	0.4234089925480754	0.16429215801574718	0.21841566515972977	0.19388318427644763	0.4587768709669503	0.0010619319188826788	-7019.031688971202	-1383.8166027999755
300000	-8321.428411910452	-1330.2222339162954	-6991.206177994157	165.60324259693616	0.22424910856118363	11.45717109289021	7.4812798897019634	5.664610171782723	3.867115554577581	4.070399710027449	5.534626660717836	4.69591872212772	3.1482061566582753	1.2244302195636931	4.086850554110394	4.238841923669294	7.77018171100462	9.671920891195967	13.093005521297188	7.435432183341529	8.13419902671381	8.55838496888048	8.781982668661012	9.475879798807693	11.147039744675372	9.109646194330887	9.439362745470763	10.157003286699236	11.183492781906965	12.729601640647491	14.923450487430621	14.082490329467586	12.873614673109017	14.292324623415034	13.846181435180796	16.796820034436013	15.997125140604282	16.911110673292363	16.23831899844349	16.15413387107464	18.11455089482032	17.59626899281559	17.63214133756014	15.786064852317939	13.645216333590753	11.960075453820709	10.028894650648814	11.382830739427707	9.02389651815863	12.03606679495963	9.250898140578295	10.30678305817271	9.926237997545536	7.181388035587117	5.574827802782013	30.0	3.2288906434614115	0.42716624092664557	0.1850101470113111	0.1923105094641257	0.19551310259791754	0.47516187022373385	0.0013570692822157577	-6991.206177994157	-1320.7367573189506
400000	-8204.590784537253	-1263.1587812801615	-6941.432003257091	209.29771991683612	0.21540616689038133	8.274906352249399	6.2912239460090245	7.123978825721619	3.096188139627652	3.716093716017215	3.766848309329991	4.434018721735081	2.5007321021220683	2.567761938669793	6.152316034525564	8.875641468734583	10.896959782224743	10.158217781692253	10.43261072823807	10.944631456798326	8.828165901130806	8.234856536829179	9.699837926280855	9.21117103130859	7.563395732418309	9.913402689349589	7.588226726003714	8.954767668527422	10.856894695185298	11.97626863753201	14.488312654947752	11.917346925285491	12.083120356274542	13.645618751314359	9.077242032688522	10.158966046140911	12.316133963961592	13.695412049105792	12.051112993686257	12.722798444411177	14.609533183761542	16.089860848036984	14.62521218374344	12.124913124060098	15.564216767559117	11.761407815166955	11.589506948315398	12.905995682838324	13.932899048473363	11.761826947762758	11.418757328185508	12.349375254758757	10.234819964022845	8.081825633823563	5.701666701170481	30.0	3.1917440076470567	0.4215009784872066	0.18087750359807306	0.20524660570787306	0.19237491220684733	0.4283860042811859	0.0012965505578051862	-6941.432003257091	-1253.4255655053803
500000	-8228.822160392607	-1274.001069583229	-6954.821090809377	170.00970416949198	0.40460186978113916	6.621035098519572	4.610635532894201	3.8019383121048334	3.002058324962443	3.4250562176311456	4.245032978941505	5.303493964348716	2.4632343567748083	2.800547979555818	5.456929936143113	4.853466088937395	6.313724836633235	9.07722661875868	11.13698698312691	9.401345273664553	7.962661570739601	7.653863044195285	8.915513982132545	10.701165066052058	13.915008738832514	13.42472711756516	12.218695432951844	13.435385663819343	11.989122443053652	13.048750524560042	12.571268869499027	14.410764257595485	17.294719342859345	17.468458018295784	13.92290246859886	13.785982640131733	12.55302284658734	11.537123569056023	10.068951195286726	9.714970043047607	11.07989644060114	12.68797796489939	12.370075935005627	9.801073079023707	11.846116413049106	11.44637810110881	9.066993100983016	8.57921742418575	8.196675215499777	6.865728592897211	8.837714677641525	7.961200992351818	7.9612392137317105	7.399462089230985	4.890364982940886	30.0	3.387685745587885	0.4297778230773871	0.1832899103509684	0.18552206148111805	0.20141020509052673	0.4107148769530328	0.0018092847326372245	-6954.821090809377	-1266.6449994559453
600000	-8105.160625133665	-1170.4437651982767	-6934.716859935389	123.41082414134407	0.21945540620268444	4.774160892069	3.748623360874356	2.489209443832329	2.0891164971650453	3.2987138405394996	3.168186849826707	3.0068934125384987	4.193132411356844	6.434398460228831	5.933604856054617	8.547496501249805	7.220213945885275	10.152867588543794	10.695197901980514	16.091239923927507	11.452387039880591	12.43062697419821	10.662128143249056	10.421986634063085	12.23076049028094	12.402470056367342	12.432340713136927	13.922210232581623	13.219439380183857	13.693318196730406	10.851423274973524	8.434804604583528	10.131171448448683	9.691447591336182	10.934085286307853	11.370979265420221	14.15932813392385	11.92470217087958	9.765224745634866	9.906634910854338	7.435824600046305	6.448518344998164	5.972988880007403	10.321470373605635	9.127300427985391	8.610731611980961	8.014495114077041	8.759923543467728	6.4107316529578595	8.172206210439118	9.758291714953153	8.295809069353503	6.026550646975234	4.115942982171517	3.781980549086853	30.0	3.1850727489060335	0.4079032165634673	0.1772317648317489	0.20473064136859168	0.21013437723619263	0.37121595032657495	0.0028269125980501966	-6934.716859935389	-1167.849369235905
700000	-7994.046350257489	-1094.8706730049157	-6899.175677252574	85.17425580699596	0.4460905821068268	4.416901726290287	3.0968976881863965	1.720736246919501	2.4945414945515347	3.653806507206986	4.546214881309035	6.15661517207756	7.17668210513287	9.774053730721086	10.524672375743268	12.387957806575132	12.07539250449259	13.078420782246862	10.703627813492869	8.141221258759682	6.362056226541809	8.559235107744247	8.757839350809407	10.776252678326063	11.727531685558708	10.993718832470451	8.939469224268617	8.640377908559117	9.905141544544929	10.238630356685817	10.793446095391372	12.21524237582316	9.436367944171808	9.659265932888554	8.754316591103754	8.149609988790019	6.936608988301877	8.23439760383571	8.760792971010682	9.85850955362621	11.430959252678823	10.236201245916275	7.691725332212554	5.7101112730878745	6.115565421405718	5.553970844302889	6.450275955672581	5.250286009183618	5.814595467703853	6.1267351768529155	4.256111153042288	5.267548736730995	3.559082739370605	2.863084774959111	2.3839531828337197	30.0	3.222324608389786	0.419872664151627	0.16824898184601544	0.20245885977002231	0.2094194942323357	0.4384777024050551	0.0036032533156607387	-6899.175677252574	-1092.6591847049733
800000	-7987.078756777792	-1104.9168449562617	-6882.161911821529	77.89940401834662	0.7319079488478506	4.694634488267244	3.0970529977697465	1.6993998552892615	2.5759925295786466	4.721188135328334	4.242771967593957	4.806899390241003	4.6916871418010535	4.820067688863038	3.3072851779462744	4.384592686453498	6.408760446220021	8.522649017263781	8.130209897553657	7.240154811748521	9.231475252552425	9.031698352396846	8.759528701563305	8.392384552109203	9.515787325823661	10.356634182676373	10.410228863080784	9.363871686060197	10.03278982772938	8.850402202808741	7.212326052124016	7.715682480928726	9.081813103377803	9.63500571998386	8.682764145116261	8.461983677038905	8.345653672513086	9.20993213625374	7.870862418776925	9.063306444939649	8.977444537231023	7.835708155690474	8.624559893802923	6.3779270880488665	6.179367952912434	5.20379795235691	3.9726305248339933	5.590899519066268	5.017278521317742	5.983714403671293	3.8927945599416662	3.7940703866959216	3.6056237019943493	3.8866079910044977	3.0290022804000953	30.0	3.4559402620775397	0.43186527282941567	0.1880898384122572	0.19398161873193748	0.18606327002639025	0.40401517422063754	0.00318287317492907	-6882.161911821529	-1101.724090844474
900000	-7951.519628790753	-1059.5969818508106	-6891.922646939942	70.09495849456734	0.3033963087604598	4.500039435268228	2.3669408289897182	1.760812427252282	4.786356867470812	7.146784184849423	6.071616869022759	8.86654978651606	7.203451229318089	5.656452000380185	7.335378826925095	5.440593016378243	8.22168301034687	10.31167313143255	10.840830775652785	11.131802172393126	11.071563618740017	11.725026075451566	11.54461622715604	11.054407633365587	12.834478204992577	13.132420707385917	12.536637861866911	8.520323866352612	11.287050512750213	9.28488003738317	9.55020487154011	12.649770824530775	10.95291203181466	13.665288649263843	17.18584464889183	16.31792800971803	19.364916444052895	16.745579648640003	11.697131050376848	9.55610998062893	9.050279480391955	8.170488604021195	6.8493367543650345	7.84884348615936	6.212083881041738	4.71119792650207	4.610707500836787	6.526855131871576	3.7862786350768523	4.658959075855936	3.6914900738197334	2.3450660901196385	2.678020469515749	2.9592831706781837	2.904415320220442	30.0	3.581507285926877	0.4236374458171138	0.17601596209248563	0.20352099413718316	0.19682559795321794	0.41861689865526686	0.0038446390046951327	-6891.922646939942	-1057.7550008985136
1000000	-7886.042093721749	-1000.4262387838709	-6885.615854937878	77.1934350683219	0.5213496135925	4.9323929843085805	2.208517958375716	2.4657493396880774	2.454982392370587	3.3657142597224006	5.631570521429829	3.4767392363620258	3.2821706961971855	5.989289049787205	6.28127409538356	5.112974462940051	5.2466947532526	9.505361576567084	8.997891621592522	11.307837444078956	11.99603945044975	9.394113394777314	9.848252361482787	10.464489884483504	9.945294173542594	6.786210685570049	7.297731746734293	9.053443167533265	8.978861093875105	8.052883609210038	7.4773412656209235	7.085152697801463	7.716823328147862	10.858157752710358	11.893784546063818	12.108861960758208	12.080441597014978	12.85997026165694	10.52835013615007	10.517573397477932	10.486839369622473	12.235722601935407	10.06067704177567	7.390514960081084	6.455520903002808	6.972493467860186	5.6152337190898916	3.5941995018089044	4.962668159149305	3.917842293696306	3.6655899429145995	2.4732672840915595	5.417009279437237	3.5902729869295325	2.4402777718983537	30.0	3.177773364876535	0.42877596617610547	0.16239909573105946	0.20547853605544109	0.20334640203739443	0.428155284005704	0.003781491479836286	-6885.615854937878	-998.1578351553507
1100000	-7918.068422863692	-1027.3860231095325	-6890.68239975416	58.9062582523471	1.0445234260901866	4.737513926484999	2.7398717536243966	1.3684655792180467	2.302784332159167	3.4742458124723985	4.0345733701382755	4.442536956550561	5.1415243578759755	6.060512617256558	6.216960507738319	7.037520124194685	7.950078611630279	8.827249881348127	8.294486269033458	7.680869580307717	8.68787851514654	8.228629108413376	9.67737326548009	8.591481153697309	9.727597186326582	8.633346592807973	8.801834093063263	8.55947023535528	9.86746245744532	9.244740557330266	8.645862613832456	8.521725498529635	7.9277458276082715	7.95878918377818	8.289663859235834	9.104450194408447	8.623403910098315	8.75106132863454	9.158877319484843	6.9925313629186565	7.357680180389287	8.183716418080426	6.204460850061844	5.366821727105453	6.857073324023892	7.762589310241415	8.32093500565082	6.957909880394999	4.833337122027079	4.848902283145295	3.7677367242356623	3.25384380864238	3.2948199819838377	2.4202832225965283	1.8117418430237628	30.0	3.4884318979260294	0.4350900014127927	0.16462281861516698	0.20439324731417943	0.19589393265786112	0.3509070020666304	0.0033078906851066537	-6890.68239975416	-1024.122724913756
1200000	-7921.9899204028225	-1039.89099750237	-6882.098922900453	75.12833533644185	0.4440268525073409	5.18668716756605	2.4940580230740235	1.5870323916391307	2.183465398486953	3.1796723340362476	2.6058474209734785	5.769389374705776	5.602533579144106	6.226297927011595	8.844282848066243	13.117449415841165	11.857961659824573	12.474172387569347	13.110299778514552	11.929585773941403	14.75814362650726	15.407931721113346	12.974413377633358	13.096843523961551	13.323338405220017	12.898369051777287	12.391585060995489	15.36875178594416	14.05031208861248	13.926741245886685	13.518447003999334	13.750880429346095	13.157439490587663	13.835345131926049	14.907148623461904	13.16063641352758	10.05852893464093	8.16641583537399	8.239978213365598	8.976949735785926	9.792145227312698	8.358792181965484	5.359613274347987	5.991685629752079	5.88680173251048	5.0672692333658755	4.567297874672663	6.7189177874943145	6.724531043897863	7.168498745115533	4.881944152861733	4.338534718179195	3.0496238584809845	2.9819303949634075	2.903843756229279	30.0	3.647026206020972	0.4454501612368041	0.179029068363038	0.1752279542516448	0.20029281614851352	0.405059959547978	0.0033931739880379047	-6882.098922900453	-1037.4284131647637
1300000	-7935.626346009935	-1055.3251228731115	-6880.301223136824	74.71978069812336	0.5943751389947683	4.911634078425445	2.858440826254194	1.3615268863122503	2.6227934088635867	2.437636805547995	3.925632055444562	7.070150445891007	7.847082259361232	10.305262324314963	12.773179084928483	13.821886616931891	14.153133306492935	14.72819860735273	17.20081411262334	15.829002604385161	16.47325023622362	16.96162132338418	17.709633671350762	17.476126600972137	19.914306782021573	18.04389021714313	18.0992841356503	18.704851629339586	16.1253502636916	14.027797657649035	13.530612921637108	12.93927378422364	12.847563543521115	13.848586702419183	12.897328548567092	11.837573431641705	9.808075137442632	10.633937378771513	7.0309035787304595	9.33686713332807	10.506022395803356	8.66929242615018	8.794401753875068	8.071400853155755	6.58887473464531	5.742139749599386	4.06247270374634	5.320054710601314	4.430842255136108	3.9652888016352725	3.2758651809550816	4.268654166310245	3.0648648613497063	3.0705210520441177	2.95028893585316	30.0	3.2672108326176486	0.42178553000173413	0.17978066343435892	0.18677281066597642	0.21166099589793086	0.47091273662295197	0.003372658942571175	-6880.301223136824	-1052.5423646238416
1400000	-7936.148309930153	-1052.3654592645785	-6883.782850665575	80.75435206583636	0.6635395043719929	4.8189480475782345	2.7995358509344084	1.2789572701689311	4.109487665207652	3.881616736202855	4.406969315915009	4.659720666996237	4.893403472412469	5.009672519699884	6.783191001747534	5.178998164239337	6.521205543408437	6.10169217626131	6.069273106681874	6.948417233772969	6.981238634956058	7.423580959300324	6.1027927889618745	6.549973925048349	7.378141913386809	7.890952278279958	10.242925947206784	8.236491428720042	9.269331207415071	9.575022130123388	8.591069060577695	10.301027091580853	8.948381259168682	8.900526801448482	7.575284394464516	8.368531200630517	8.107860564744643	8.043645712324581	8.007290719741421	7.036312873423609	7.359950492431565	6.526929793139045	5.161025192136409	5.13437730995461	5.973668163589567	6.277260560057641	5.154010089448734	4.830356633620015	4.892155531400268	3.555512041635388	3.678345992933401	2.503783253068907	2.7527218484053493	3.3181926170374583	3.077358538879815	30.0	3.4275011568783373	0.43576689173382704	0.17352614380815956	0.18284904795356557	0.20785791650444813	0.4380652546111249	0.003737826065276016	-6883.782850665575	-1049.74337217261
1500000	-7876.200797282663	-959.028205581066	-6917.172591701597	71.80248378615686	0.5230069863883048	5.633690603204976	2.0574628426145916	1.7814569591480989	2.5739046997533346	4.348797800025193	4.882107944772028	4.224813139321814	4.417815123028908	7.554065302632714	7.409036851882301	6.787198354239312	6.342085290124683	8.44764132495255	11.219293148577236	10.324483969518875	10.780895852678897	10.801041140366669	6.966576267128937	7.590519468204999	7.0429440930713065	6.273362743305086	6.715140794488783	8.668866432878255	8.709790636558036	8.82968415122366	9.362552708307408	11.034995601582084	10.82122058974076	8.83138790080995	10.374474508186527	7.962773727134333	7.4851107546170965	7.658733172034715	6.124620804261573	7.553938012706264	6.675196924480318	5.783327052497004	6.633875263197568	6.481005898490903	8.993033724958256	9.974423005409088	8.17750806581653	7.682405047749027	6.570021893270335	5.498209520905685	7.190802262692337	4.771959617692345	4.261904133569242	4.07688968904713	2.8321106633831326	30.0	3.5706175131385653	0.4172421518203768	0.18160634415144242	0.19898205598180327	0.20216944804637793	0.40259176530694196	0.0034191731085381717	-6917.172591701597	-956.4605020334913
1600000	-7813.603687811308	-924.2822079851427	-6889.321479826165	71.75471714762297	0.41179449160123927	5.761592175149138	2.170782520441544	1.0269433804369317	3.1174510612929054	4.412896561372328	5.698320151673862	5.163945405000705	6.446038689934386	8.918217286116246	11.66654315447062	11.53074555269646	13.591716184507742	15.869190522108266	17.497573915279382	18.69076582392084	18.903011907522064	20.366384242060057	18.712903429328897	18.53955824708622	16.693122159095815	17.099424412831354	16.71427659516533	15.902079456309163	13.666969638914853	13.546275265496853	12.234027841887814	12.910413234333534	12.909730210226869	13.653853084029388	14.106501287422926	14.435630010547527	13.270656632107109	11.881225275546335	11.373807951003478	10.018750313976831	8.791059283840438	7.862794123466385	6.006209267551114	5.421946767325229	6.476260425477552	5.907131240672448	6.464750393416639	4.648708665351791	3.157541610498631	5.057459365330286	4.728276760155417	5.0250298733593635	3.1731687263179413	4.063347523480515	3.1975020013770323	30.0	3.148110925265127	0.42710057652576316	0.1740843051628215	0.19094142360097072	0.20787369471044506	0.4103638128834552	0.003618624318537777	-6889.321479826165	-922.2412463992716
1700000	-7861.208781989765	-984.1928506704161	-6877.015931319349	72.71907325630787	0.1668793336353774	5.3382263938617225	2.164340227205156	1.908680021787994	4.687077205726903	5.5568780965556	2.209987039740909	5.946739883490838	7.640078914623933	7.031764339068577	4.475500119054834	8.063923687968476	13.921553217156863	17.421234168205725	17.53214367844319	16.328616275243768	17.6113991348881	17.94990101231042	17.21093939901359	13.566814001572533	10.90614919232097	6.473248755501475	8.14422178577025	15.569173811593423	11.312308495225343	12.185800813273216	16.55149325668608	19.129695672785587	17.404486580909527	13.640662347196162	9.473630411212287	6.741540625671464	6.369314690861384	10.590452474113448	8.793913500909424	10.26477890853335	14.060801708417753	14.227137821471429	17.10948714983078	16.331780188856097	10.753529720796546	8.574762124385643	12.523552889689125	7.654276225171488	3.7732225663004315	3.16459621301081	2.445787570881041	6.580059937103701	4.175219082770613	7.527655958791296	2.5403183828573295	30.0	3.6803150664672493	0.4252329480256465	0.1798358183633499	0.18482236912083197	0.2101088644901722	0.3893943341068474	0.0038181307869421706	-6877.015931319349	-982.9746150045465
