# BEAST v1.8.2, r6687
# Generated Wed Sep 28 17:47:08 PDT 2016 [seed=1475110028072]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	skyline
1300000	-5508.554308498507	-2653.6829209585276	-2854.87138753998	51.5205057959932	1.4428522331214348	3.8135480698981397	14.217609497333093	48.561728045824054	147.6131318569106	444.7998838846174	255.0328977646186	108.43017782235508	47.490428297931494	11.482324926405623	26.0	5.0	2.0	1.0	1.0	13.0	8.0	1.0	10.0	8.0	8.594793219432615	0.25104286046929863	0.3192443663079369	0.23783117701102835	0.19188159621173567	0.19372750542352532	0.002149418009512673	-2854.87138753998	-300.3406922321184
1400000	-5502.969623912055	-2653.056669629461	-2849.9129542825935	51.85617092487167	0.21820953521479072	0.5901491160360886	2.1474191319848495	9.299001494417354	67.5635843527353	299.68161650173005	392.18075788667704	249.11743000176017	73.29346903018667	13.613646607109798	3.0	8.0	16.0	5.0	1.0	12.0	3.0	13.0	9.0	5.0	9.03281703822424	0.2572247976735857	0.291297375768881	0.23545648851550907	0.21602133804202361	0.18700510390892414	0.0018695976722263564	-2849.9129542825935	-301.32364080799084
1500000	-5502.1161944499	-2650.092364994866	-2852.0238294550336	48.68210523867413	0.7150790765929316	2.7614159210730223	8.652744693011961	10.546221831115068	57.03556118400873	347.8025307731843	278.6945238883435	83.52224707802579	16.59326522213334	6.7317929173915685	13.0	13.0	1.0	2.0	4.0	11.0	17.0	7.0	6.0	1.0	10.216204599486975	0.21151482103339186	0.30509089299449305	0.28086474789398364	0.20252953807813062	0.24498406482837756	0.0022182602917546626	-2852.0238294550336	-298.69419165460613
1600000	-5460.407847754768	-2599.0106508997305	-2861.3971968550377	32.18110875729959	0.36380645954534213	0.9886342885157124	2.5008008824545302	14.416420186031804	43.63454160992855	184.43098205880773	198.39913709250825	175.82373017544077	8.77091373047951	1.8853958518375251	17.0	7.0	3.0	4.0	4.0	3.0	7.0	21.0	3.0	6.0	8.14512734720934	0.2147639748494386	0.30444267106223755	0.26378867988990695	0.2170046741984161	0.19186588402578592	0.003153036076537439	-2861.3971968550377	-253.09781177388183
1700000	-5472.7317509825025	-2619.443210440349	-2853.288540542154	42.04267582013421	0.5471722418290305	0.3859663643448059	2.104711552780217	16.369001965695606	102.2334854758768	214.5708810870166	92.60636007332971	153.15761440329584	118.2138109336383	11.684591401305028	5.0	19.0	3.0	6.0	1.0	25.0	2.0	2.0	3.0	9.0	9.486366868995578	0.2604516080044168	0.2695019541751824	0.24771446193596655	0.22233197588443354	0.18075202141271712	0.00237296297352201	-2853.288540542154	-266.38808350506764
1800000	-5502.76568950595	-2647.5436834806837	-2855.2220060252657	48.08731222556236	0.6148196136141333	1.2251280001604912	2.5282763872724665	7.6138593817306175	23.232695019345925	116.5379623879009	603.1841636704731	173.129003262696	36.730757643186365	7.684482248669079	8.0	14.0	7.0	1.0	3.0	1.0	7.0	23.0	8.0	3.0	8.600965901694915	0.23071539447130407	0.29193557867478326	0.24712183876889438	0.23022718808501758	0.18820311188731975	0.001758613189353377	-2855.2220060252657	-299.76445880434244
1900000	-5489.919631683764	-2630.111745556072	-2859.807886127692	52.40079416231593	0.8681761519920682	0.9176805190268574	1.7637846136414679	5.367448777227516	17.5783254072692	102.18190461677649	646.8264627305979	223.98796395120937	28.346230560926806	10.712692329658001	18.0	5.0	5.0	2.0	3.0	2.0	10.0	12.0	15.0	3.0	10.705098661004804	0.22092053922059723	0.3060645276701009	0.2804927181906664	0.19252221491863472	0.19960728739720301	0.002024311226393046	-2859.807886127692	-280.9847869597573
2000000	-5501.8102558724795	-2645.347316252674	-2856.4629396198056	42.21074461887804	0.6352764040553562	1.0277618258537173	6.8719172887744415	43.155552707454284	416.6327061225504	92.71611005995246	249.57312734793572	128.49051345412346	88.3395353508827	5.878043569170219	13.0	13.0	4.0	2.0	11.0	3.0	8.0	11.0	3.0	7.0	10.223621342148613	0.2238985629835126	0.2877857998381706	0.26855181384288807	0.21976382333542802	0.21272113842185975	0.0021141359615792174	-2856.4629396198056	-284.45630855055254
2100000	-5429.928544974713	-2574.4891888344523	-2855.4393561402603	42.19618815594709	0.2937764589125018	1.5370913755758082	3.121030513300273	13.240276274463225	22.09561343191058	137.3918645928939	280.5102281563564	93.5026541960643	0.03634038186103082	0.010214127561155795	27.0	1.0	1.0	3.0	1.0	1.0	20.0	17.0	1.0	3.0	10.40796340190266	0.20267521380285494	0.2948308675609664	0.28827112023323165	0.21422279840294617	0.1999923931459401	0.002460284814511636	-2855.4393561402603	-233.38184340362838
2200000	-5452.763524032658	-2600.783444205616	-2851.9800798270426	46.108466718263095	0.3340044011170605	1.1162589165798458	5.5417590776402825	23.13347194365874	172.96301441719905	491.22897200943476	86.5501716946167	56.17438090591184	85.39284191932025	11.612566762257376	29.0	2.0	1.0	1.0	1.0	16.0	1.0	1.0	19.0	4.0	9.717824938294267	0.24201531166020684	0.295410764854313	0.2388807573300161	0.2236931661554633	0.17381222942538516	0.0023843523194154686	-2851.9800798270426	-246.17732999077805
2300000	-5447.87177169823	-2599.722521907705	-2848.149249790525	50.93869009474427	0.28579251147945683	0.6138437188308837	0.8521770148162119	3.2204552568845553	25.322109339124562	78.27612744684791	329.2960967576677	80.04972147300187	66.68059204335901	16.21408764467894	21.0	5.0	3.0	2.0	2.0	2.0	17.0	7.0	12.0	4.0	7.256723298733946	0.271834157640133	0.3108593811987258	0.21878692932261648	0.19851953183852394	0.18111513134393423	0.001764199098704031	-2848.149249790525	-254.67383531828875
2400000	-5426.4769390219435	-2571.6715973716473	-2854.805341650296	44.2571995317658	0.11332899793473859	0.4664326043600221	2.2617914449148757	9.268567543898385	37.30450065146543	87.20508521308894	282.4368289371244	155.04675438964497	52.083628628832514	17.879538412712506	26.0	5.0	1.0	1.0	1.0	1.0	18.0	8.0	6.0	8.0	11.22068845625426	0.25294641985018335	0.26578432862867096	0.2684946961084293	0.21277455541271573	0.22337652539929168	0.0022755074301216917	-2854.805341650296	-224.72899773126235
2500000	-5469.703718707784	-2606.1809384080384	-2863.5227802997456	52.39899013515403	0.2922633273735587	0.537945980992205	1.527258611501186	2.8019201735673325	8.966723186795033	38.728568423769154	204.05154265482298	52.55771088821479	49.294279508845655	27.021830637438697	9.0	14.0	5.0	2.0	3.0	2.0	25.0	3.0	4.0	8.0	10.440856202061125	0.24844824691769765	0.28796641474305346	0.23740404241229948	0.22618129592694888	0.21075930890116876	0.0023787014342538894	-2863.5227802997456	-265.34282877709325
2600000	-5473.246870217041	-2608.559173252745	-2864.6876969642954	31.309407532211505	0.5756150323460555	2.755390748652301	9.68275181625822	27.609337744123103	146.61151317296688	261.9138241467826	120.18455024148567	76.00203708709958	38.14438199117775	5.15682043899527	30.0	1.0	1.0	1.0	1.0	4.0	15.0	11.0	9.0	2.0	10.028813321935221	0.24134517192360966	0.3227507628945781	0.23640691516169662	0.19949715002011512	0.17526393113483485	0.002928215055927159	-2864.6876969642954	-257.45650744393333
2700000	-5522.323577094527	-2662.148250712593	-2860.175326381934	62.99169730302245	0.8280630656516097	1.0775765573308451	6.97952915359653	15.479145543021545	51.92337744265179	549.5059161789142	102.82357138809004	92.13035760568594	22.793823553909323	18.373451379081988	7.0	17.0	4.0	1.0	5.0	18.0	7.0	9.0	6.0	1.0	9.355791876344172	0.2404667672183935	0.2839156501092532	0.2613351384105323	0.21428244426182078	0.23740199979874213	0.002079636166065684	-2860.175326381934	-306.98477057698125
2800000	-5523.016745742029	-2665.7757653336166	-2857.2409804084127	46.51158053204741	2.37849576117615	4.1862806593410085	20.851088763712248	108.30797350008629	351.6941926693285	480.7889690770718	217.65238258650666	44.27841468431741	5.400516099960983	12.381578613018231	22.0	8.0	3.0	1.0	17.0	1.0	6.0	9.0	3.0	5.0	10.210501230888037	0.24362838709723136	0.2687671699147831	0.3034857875682288	0.18411865541975647	0.21082957223931506	0.0020914809648532756	-2857.2409804084127	-310.16541291887484
2900000	-5493.967380801201	-2639.635013751145	-2854.3323670500567	55.81731828051877	0.36733166518692706	3.785758321322871	20.60527450444778	216.5059076440365	588.8884724411868	180.095527105098	135.76086216483026	108.98096823311593	40.869199532187565	12.534728257665392	26.0	5.0	2.0	1.0	13.0	4.0	2.0	13.0	5.0	4.0	10.548593765347524	0.23542382834575426	0.31411810430086295	0.2494853757318855	0.20097269162149684	0.18661065082539707	0.001729329781644775	-2854.3323670500567	-273.54592125463176
3000000	-5504.430649516498	-2642.4960417878783	-2861.93460772862	37.40754060326399	3.049641458637824	2.8025687898199045	8.62897217197505	28.449828452294888	162.68653774670798	286.87076193531743	172.94959760875741	42.23659056890062	13.858784503361612	14.385025592743506	16.0	13.0	3.0	1.0	12.0	10.0	1.0	10.0	5.0	4.0	8.891999266220568	0.24992607427021651	0.28314094932279926	0.26510248605202646	0.20183049035495723	0.2149270599853869	0.0032996548053503246	-2861.93460772862	-291.8122190234397
3100000	-5502.052442454482	-2654.7108950652564	-2847.341547389226	46.952094190749555	0.7093147119375189	2.4156148211849415	10.691495760260574	25.953458572317572	132.9537983534717	549.4797394145743	575.9039714098126	146.39725143292927	79.87301342091065	23.997783931806996	20.0	2.0	7.0	4.0	1.0	11.0	3.0	7.0	13.0	7.0	9.328453106750759	0.24899075657253697	0.29439758466124816	0.24946568284326814	0.20714597592294617	0.17430539373281997	0.001903146708142678	-2847.341547389226	-298.5496604360728
3200000	-5539.428598221371	-2677.388185179933	-2862.040413041439	72.25740497958857	0.6867635983471571	4.827669821004638	15.221537408026363	21.96075257207647	69.66211461631475	938.0112282425794	489.1077686431792	99.33515895884902	108.74949288792064	23.513891896729803	25.0	3.0	1.0	3.0	1.0	6.0	19.0	10.0	3.0	4.0	11.05608485200622	0.25063046077763246	0.2849900457910304	0.23577278332342616	0.22860671010791048	0.18874626627873298	0.001427692748587026	-2862.040413041439	-311.76519945191626
3300000	-5566.964132338943	-2698.7801798073897	-2868.1839525315536	82.33360194132446	2.587043104684526	5.031424691014474	11.932697596959203	31.514328603828286	80.758560637517	649.0527878004558	540.4788782347632	145.68205441392251	81.55340799174905	9.845075214251077	24.0	4.0	3.0	1.0	1.0	5.0	11.0	1.0	24.0	1.0	9.784052307919584	0.24351549827050853	0.26413433206187237	0.27642642246831134	0.21592374719930713	0.2439516699911667	0.0011516451058013976	-2868.1839525315536	-341.7693275744361
3400000	-5503.589307632108	-2648.4925229119067	-2855.096784720201	67.52185366662974	0.3488178691472731	0.44383908075224676	0.5301744905341548	2.8901595369966357	14.959161945616955	82.2376537783455	586.5635417613279	124.79723615665885	73.35431428528261	54.62546272331698	2.0	16.0	2.0	10.0	1.0	1.0	17.0	2.0	18.0	6.0	7.381154897590985	0.2292702485082545	0.280311046959353	0.2619272480051129	0.22849145652727895	0.20341550470325295	0.0013289138182050388	-2855.096784720201	-300.03275877695575
3500000	-5494.725870438537	-2637.3369460467443	-2857.388924391793	68.23903914198908	0.45865179574730097	0.7222745104969258	1.660063138522208	6.349473528625683	49.87161106345675	285.87763968059033	862.3906098473107	148.12216525294536	76.83781747764873	8.812905270325855	1.0	18.0	10.0	2.0	2.0	1.0	8.0	24.0	5.0	4.0	6.828594537212542	0.2741214570513004	0.2977085085866913	0.24946292416076582	0.17870711020124186	0.17018471949364672	0.001455433276312764	-2857.388924391793	-285.1011973677874
3600000	-5495.098819604859	-2640.9881527615553	-2854.110666843304	52.64823691310756	0.5281934507942309	0.9365382784034925	2.3250160578192323	4.472971338015062	21.42790554375027	91.10440334121861	453.51869203452287	194.79622445691342	12.977805823356556	12.755882299867087	5.0	16.0	6.0	1.0	5.0	2.0	4.0	25.0	3.0	8.0	9.233260367262062	0.22236678280746394	0.3195935089843812	0.27398806944557497	0.18405163876257913	0.2147969717510123	0.0015762623776071761	-2854.110666843304	-295.13962800503816
3700000	-5512.433186475692	-2662.5781480121223	-2849.85503846357	64.36466318955607	1.3700754817326528	1.5896299065084214	3.8694779534343873	11.142347082762315	15.248567233736514	59.038776085211346	415.2544357519177	794.1642758085925	81.87300394667776	18.374599939486853	4.0	17.0	5.0	1.0	5.0	1.0	2.0	10.0	26.0	4.0	8.725926439390673	0.23522571785442248	0.26338487634119884	0.28691327744475204	0.21447612835962587	0.19383529258710674	0.001603587603484859	-2849.85503846357	-311.24202588283356
3800000	-5507.471041164404	-2648.2621971706985	-2859.208843993705	63.564272924750895	0.2726851612789056	2.0400690545214646	10.242852104591437	26.707415093877973	88.74843929578421	251.92713303045758	379.01611432140146	137.01139912056422	92.41579263184192	49.01387010307515	17.0	9.0	2.0	4.0	1.0	1.0	22.0	3.0	10.0	6.0	10.305542110484396	0.25483688046415026	0.318213729850914	0.2157646179962302	0.21118477168870486	0.2055458506207967	0.0020330048969173487	-2859.208843993705	-292.5005544372686
3900000	-5505.7813123514525	-2640.869087453816	-2864.9122248976364	54.106512538042075	1.5772670995013534	1.310663646210684	5.479823748437117	18.5539723993911	70.91028717538633	398.33946317659996	541.2217134882079	151.20613777772832	158.52934624446533	30.541512808211177	14.0	18.0	1.0	1.0	1.0	9.0	9.0	6.0	2.0	14.0	8.445478736509916	0.2476957228060757	0.3120393091291494	0.2564325057993094	0.18383246226546485	0.23060657983390345	0.0021769554546026007	-2864.9122248976364	-285.7562545191389
4000000	-5496.579971182631	-2650.851899724087	-2845.7280714585436	67.6027702314903	0.5879479019378818	3.790435228411976	7.761797398817426	22.137931619153804	85.0995045151326	406.5578245156785	472.50852959886396	64.39111793277064	63.81045690410246	8.50355127591273	25.0	2.0	4.0	1.0	1.0	13.0	3.0	21.0	3.0	2.0	8.471700969672742	0.23662318051724135	0.2844074921085621	0.2401252718241258	0.23884405555007002	0.24971204578007403	0.001647994790095083	-2845.7280714585436	-296.35384019621574
4100000	-5519.335149540653	-2657.885762240562	-2861.449387300091	48.15692461231031	0.998800149641854	6.979946648329125	12.618930196894862	53.11360384434377	131.92177229302436	386.29034803288783	203.3815157957012	55.13273880436992	41.45655184057732	8.587119850959402	23.0	8.0	1.0	1.0	1.0	13.0	17.0	5.0	1.0	5.0	10.061734549352673	0.24900092420449224	0.2961961569042468	0.25039685349139246	0.2044060653998678	0.2025911363819555	0.0020551077795493045	-2861.449387300091	-303.223814422704
4200000	-5528.609406984719	-2671.950740991895	-2856.658665992824	50.63934461638158	1.3172919766288114	5.410143894591615	16.261007239896955	59.0612436526711	193.20616157255864	483.458573752589	110.34665581571231	127.51897900173732	43.06810353146746	16.986587795486276	19.0	5.0	6.0	2.0	6.0	7.0	13.0	9.0	6.0	2.0	9.26343293686305	0.2391352477793645	0.3091952214536859	0.24483555481162445	0.20683397595532432	0.19544033220936566	0.0021211543855305117	-2856.658665992824	-317.3603873530342
4300000	-5495.641516736285	-2641.120032549838	-2854.5214841864463	41.339226634191775	4.502921958771804	1.1819035954812123	7.068863778019744	16.17486150559726	61.92042537458807	449.6366645622056	88.00275414811074	68.91309716803411	63.705566398500785	6.494767992830116	4.0	24.0	2.0	3.0	1.0	16.0	3.0	16.0	1.0	5.0	7.66985739514242	0.24857750430065506	0.28853273676515023	0.2460769965028544	0.2168127624313395	0.1823709249897447	0.002399571001997017	-2854.5214841864463	-286.7292563447666
4400000	-5477.498220512515	-2621.016593480561	-2856.4816270319543	39.06580984231536	0.8927417697347332	0.6823607323647722	2.974101268224581	14.481336941173598	81.69428219516715	370.8274212403643	246.08664792773885	124.14115516167053	49.344317858431076	13.236834554099284	15.0	13.0	3.0	1.0	1.0	17.0	4.0	5.0	10.0	6.0	7.813917786631457	0.27493120713384006	0.26612069260097587	0.2550376581153684	0.20391044214981469	0.17402223296549799	0.00207183172197752	-2856.4816270319543	-269.83235276971664
4500000	-5514.840945188478	-2664.047175240999	-2850.793769947479	48.62480362925499	1.1767092819429918	6.848714764569732	24.79801660477731	87.8552036416202	416.5654999219786	1028.3474294867306	544.4102932461697	389.76478318718057	41.36311159475398	4.60695869386363	21.0	9.0	3.0	1.0	2.0	2.0	2.0	14.0	15.0	6.0	9.019995616872164	0.2380253573992889	0.3151235037714834	0.2484802032651613	0.19837093556406532	0.2053925468606158	0.0019132150984750688	-2850.793769947479	-301.6177136485561
4600000	-5509.415802473444	-2648.0951218143828	-2861.3206806590615	52.372159003408704	1.1029654620993057	1.8646575529328608	3.809940124638953	5.860976668568995	11.918892647635477	27.848366566534807	165.7943929077492	547.1453657188432	83.95768582641185	12.01371604171802	19.0	4.0	3.0	3.0	2.0	1.0	4.0	15.0	17.0	7.0	9.723385249388237	0.2221960515736392	0.2936915951021839	0.27769947133704154	0.20641288198713423	0.17072919817356894	0.002081585911041111	-2861.3206806590615	-301.1964141589788
4700000	-5530.101131551696	-2669.620760693891	-2860.480370857805	86.43041598058622	0.49671072511063	1.6579718324740198	2.397800271145502	14.628898928026603	73.95399210981525	485.3627741158663	114.9475997762191	25.425511981141703	29.58189027907902	11.087486866019775	16.0	1.0	9.0	6.0	3.0	24.0	2.0	5.0	8.0	1.0	7.767325691118595	0.276278660979055	0.27782511687438904	0.23410805676082566	0.21178816538572923	0.23645542246771994	0.001560956485957512	-2860.480370857805	-318.86101522067327
4800000	-5526.597721355707	-2661.98754309892	-2864.6101782567875	56.261871728024225	1.5424452045356942	5.119740295278186	23.82075859750005	33.97113055578275	61.36240058553908	133.38616584132603	701.1229483324803	382.7743044739627	226.6942684856999	29.251897862820307	27.0	1.0	3.0	1.0	1.0	2.0	6.0	9.0	9.0	16.0	10.283518632994655	0.2394132795516761	0.298127398937983	0.2550006072637737	0.20745871424656628	0.24709807303325707	0.0021804525067526544	-2864.6101782567875	-303.4322068416984
4900000	-5479.374314541676	-2627.4874601931588	-2851.8868543485173	60.189558166867236	0.4642667062898128	0.5312033700526527	3.5167713010563806	17.873990461080457	49.73254124890536	288.34818280797435	56.91776063616269	25.15872290760176	75.44878844064486	26.891462394838484	28.0	3.0	1.0	1.0	2.0	14.0	5.0	2.0	13.0	6.0	9.271514476833735	0.2437807808667736	0.2831310131841045	0.23987299473018106	0.23321521121894	0.20850456540105214	0.002153862046016759	-2851.8868543485173	-276.67965940102863
5000000	-5471.6828276312335	-2615.035369470163	-2856.647458161071	36.30956442820151	0.8039058402751788	1.0676534418874042	2.841170559417721	18.457493886629827	101.11021657754003	238.46519731750936	479.75335209806417	123.4815073972391	78.58720997452133	34.575672730470515	27.0	4.0	1.0	1.0	1.0	20.0	1.0	4.0	7.0	9.0	8.458854864041411	0.2562277550081793	0.27556342666848965	0.28366297513664374	0.18454584318668643	0.17562381035258326	0.0027729365471392303	-2856.647458161071	-262.2385422985617
5100000	-5483.46964726706	-2619.230880836031	-2864.23876643103	33.42279902512464	0.9152029708519486	1.0360853787681283	3.5566366125949163	12.970534256306895	44.39310432949671	141.0415839739369	136.13804717593337	147.94529485596442	106.52959926944946	36.98031353743248	12.0	12.0	5.0	2.0	2.0	1.0	21.0	2.0	4.0	14.0	8.607179265328128	0.23047986680791005	0.29939050666057904	0.2547733883083967	0.21535623822311328	0.1872942669734537	0.0033445135850210636	-2864.23876643103	-271.9920124502449
5200000	-5452.7504678618825	-2583.6290157263907	-2869.121452135492	27.818255034106947	0.7686263579886236	0.5508625164104886	3.0367629757897197	12.247383810851886	30.90813736405862	106.22144340549768	198.93972738426064	143.92403706458774	15.721845546775436	9.956014469292114	14.0	16.0	2.0	1.0	1.0	1.0	4.0	24.0	5.0	7.0	6.7509445148160845	0.24280756665846373	0.27783421899142985	0.2459149834377256	0.23344323091238	0.21348953205125723	0.0034810940215033504	-2869.121452135492	-238.4921812506653
5300000	-5490.062871502435	-2633.141804292248	-2856.921067210187	65.05416364017148	0.5782992372535316	0.9462549223730563	7.4217695961632115	37.59723869122515	83.38510544434772	701.7149228846471	694.061102489254	109.28853148259446	22.051768177990457	19.751123070541805	23.0	5.0	3.0	2.0	2.0	1.0	12.0	20.0	3.0	4.0	7.905704699649447	0.2795822756929705	0.2643951845660378	0.25282811071437933	0.20319442902661153	0.18185444839141277	0.0017349416135792135	-2856.921067210187	-274.3603502707861
5400000	-5465.92596342071	-2609.3607351759897	-2856.5652282447204	37.1101233765387	0.42071918362286664	0.4718487657867579	1.1389965740298182	3.3709625734312243	16.87986965664665	48.19562917716098	306.27352167819515	327.5059006443511	41.59159961134437	9.70455398575655	2.0	21.0	1.0	8.0	1.0	2.0	1.0	19.0	12.0	8.0	10.853049897204981	0.2339363652250971	0.30343746031630114	0.25847305339835724	0.20415312106024366	0.17660698456091625	0.0030200567597060872	-2856.5652282447204	-263.82893624578514
